index,ticker,per_end_date,per_type,shares_out
853426,SBGI,2024-03-31,Q,66.08
853276,SBFM,2024-03-31,Q,0.05
853201,SBFG,2024-03-31,Q,6.79
853651,SBIG,2024-03-31,Q,45.6
853051,SBEV,2024-03-31,Q,45.13
127576,BIOLQ,2024-03-31,Q,33.26
127126,BIO.B,2024-03-31,Q,28.52
851401,SATS,2024-03-31,Q,271.52
854926,SBSAA,2024-03-31,Q,8.55
855076,SBSI,2024-03-31,Q,30.28
126526,BIIB,2024-03-31,Q,145.6
854776,SBRA,2024-03-31,Q,231.5
854701,SBR,2024-03-31,Q,14.58
845851,RXRX,2024-03-31,Q,237.51
851926,SAVE,2024-03-31,Q,109.5
851776,SAVA,2024-03-31,Q,43.25
854551,SBOW,2024-03-31,Q,25.54
128251,BIRD,2024-03-31,Q,7.79
126751,BILL,2024-03-31,Q,106.14
125401,BHM,2024-03-31,Q,3.94
130426,BKHA,2024-03-31,Q,8.93
130351,BKH,2024-03-31,Q,68.29
125101,BHE,2024-03-31,Q,36.04
130276,BKFG,2024-03-31,Q,0.59
857776,SCLX,2024-03-31,Q,166.19
846901,RYN,2024-03-31,Q,148.88
846976,RYTM,2024-03-31,Q,60.97
130726,BKKT,2024-03-31,Q,13.07
124801,BHB,2024-03-31,Q,15.19
129976,BKD,2024-03-31,Q,189.34
857851,SCM,2024-03-31,Q,24.13
130876,BKNG,2024-03-31,Q,33.93
846676,RYI,2024-03-31,Q,34.34
847126,RZLV,2024-03-31,Q,8.06
125026,BHC,2024-03-31,Q,366.8
847876,SABR,2024-03-31,Q,381.93
845926,RXST,2024-03-31,Q,37.17
857251,SCKT,2024-03-31,Q,7.55
124426,BH,2024-03-31,Q,2.28
858901,SCOR,2024-03-31,Q,4.82
848101,SACQF,2024-03-31,Q,5.95
125326,BHLB,2024-03-31,Q,43.46
846001,RXT,2024-03-31,Q,223.63
846226,RYAM,2024-03-31,Q,65.54
857326,SCL,2024-03-31,Q,22.48
848026,SACH,2024-03-31,Q,47.45
847951,SABS,2024-03-31,Q,9.23
125251,BHIL,2024-03-31,Q,6.06
131101,BKR,2024-03-31,Q,998.0
846301,RYAN,2024-03-31,Q,260.22
125176,BHF,2024-03-31,Q,62.5
683775,NOBH,2024-04-30,Q,3.27
560400,LAKE,2024-04-30,Q,7.38
1083900,YEXT,2024-04-30,Q,126.14
1003950,UEC,2024-04-30,Q,408.62
824550,RH,2024-04-30,Q,18.34
646500,MSB,2024-04-30,Q,
639900,MOV,2024-04-30,Q,22.21
438075,GTLB,2024-04-30,Q,158.9
739050,PATH,2024-04-30,Q,572.78
512325,IOT,2024-04-30,Q,550.8
1093575,ZS,2024-04-30,Q,149.9
716775,OLLI,2024-04-30,Q,61.29
776250,PPIH,2024-04-30,Q,8.02
677850,NIMU,2024-04-30,Q,154.81
465000,HOFT,2024-04-30,Q,10.69
1094400,ZUO,2024-04-30,Q,146.0
597675,M,2024-04-30,Q,276.41
603825,MAYS,2024-04-30,Q,2.02
822000,RFIL,2024-04-30,Q,10.5
822075,RFL,2024-04-30,Q,24.47
1094325,ZUMZ,2024-04-30,Q,20.29
788850,PSTG,2024-04-30,Q,319.52
821025,REX,2024-04-30,Q,17.5
477450,HURC,2024-04-30,Q,6.51
919275,STCN,2024-04-30,Q,6.3
1088700,ZDGE,2024-04-30,Q,14.03
959850,THO,2024-04-30,Q,53.33
468600,HPQ,2024-04-30,Q,978.56
861150,SCWX,2024-04-30,Q,88.36
990675,TTC,2024-04-30,Q,103.87
819000,RENT,2024-04-30,Q,3.67
470175,HRL,2024-04-30,Q,548.3
1089450,ZFOX,2024-04-30,Q,124.84
734625,OXM,2024-04-30,Q,15.64
469350,HQY,2024-04-30,Q,87.01
722700,OOMA,2024-04-30,Q,26.42
553275,KR,2024-04-30,Q,721.69
509550,INTU,2024-04-30,Q,279.55
1040250,VSCO,2024-04-30,Q,78.0
898350,SNPS,2024-04-30,Q,153.22
738150,PANW,2024-04-30,Q,323.8
1036575,VRA,2024-04-30,Q,30.76
467175,HOV,2024-04-30,Q,5.99
898125,SNOW,2024-04-30,Q,334.8
471825,HSCS,2024-04-30,Q,0.66
645750,MRVL,2024-04-30,Q,865.6
957900,TGT,2024-04-30,Q,462.64
820725,REVG,2024-04-30,Q,51.91
1033575,VNCE,2024-04-30,Q,12.51
1087050,YYAI,2024-04-30,Q,1.83
1091850,ZM,2024-04-30,Q,309.28
467775,HPE,2024-04-30,Q,1299.67
725325,OPTT,2024-04-30,Q,61.26
566025,LE,2024-04-30,Q,31.49
555825,KSS,2024-04-30,Q,110.91
910050,SPWH,2024-04-30,Q,37.63
860850,SCVL,2024-04-30,Q,27.16
715800,OKTA,2024-04-30,Q,168.23
795450,PVH,2024-04-30,Q,56.61
406125,GEF.B,2024-04-30,Q,47.14
693150,NTAP,2024-04-30,Q,205.8
406050,GEF,2024-04-30,Q,47.14
968775,TLYS,2024-04-30,Q,30.06
452100,HEI.A,2024-04-30,Q,138.5
847350,S,2024-04-30,Q,312.87
974775,TOL,2024-04-30,Q,102.65
1065225,WOOF,2024-04-30,Q,308.6
976950,TPET,2024-04-30,Q,50.33
884325,SKIL,2024-04-30,Q,8.16
872325,SGMA,2024-04-30,Q,6.09
849000,SAIC,2024-04-30,Q,51.23
1038150,VRNT,2024-04-30,Q,61.71
930900,SVBL,2024-04-30,Q,35.68
883350,SJM,2024-04-30,Q,106.18
794625,PURE,2024-04-30,Q,111.86
703950,NX,2024-04-30,Q,33.1
933600,SWBI,2024-04-30,Q,46.1
452025,HEI,2024-04-30,Q,138.5
763725,PL,2024-04-30,Q,290.74
450450,HD,2024-04-30,Q,991.61
695175,NTNX,2024-04-30,Q,246.93
413850,GIII,2024-04-30,Q,44.97
449700,HCP,2024-04-30,Q,201.04
616575,MEI,2024-04-30,Q,35.3
661950,NAPA,2024-04-30,Q,147.05
402900,GCO,2024-04-30,Q,11.63
764025,PLAB,2024-04-30,Q,63.36
583950,LOW,2024-04-30,Q,569.84
583800,LOVE,2024-04-30,Q,15.49
408300,GES,2024-04-30,Q,53.46
764700,PLCE,2024-04-30,Q,12.69
1063875,WMT,2024-04-30,Q,8058.05
764400,PLAY,2024-04-30,Q,40.3
532125,JILL,2024-04-30,Q,10.75
1062300,WLY,2024-04-30,Q,54.43
1062375,WLYB,2024-04-30,Q,54.43
1022925,VEEV,2024-04-30,Q,161.63
699150,NVDA,2024-04-30,Q,24600.0
879525,SIG,2024-04-30,Q,44.7
494925,IHT,2024-04-30,Q,9.02
759150,PHR,2024-04-30,Q,57.4
1018950,VALU,2024-04-30,Q,9.43
537600,JVA,2024-04-30,Q,
711825,ODC,2024-04-30,Q,7.29
543150,KEQU,2024-04-30,Q,2.85
543825,KEYS,2024-04-30,Q,174.54
1008600,UNFI,2024-04-30,Q,59.44
610950,MDB,2024-04-30,Q,73.35
772125,PNST,2024-04-30,Q,40.09
964200,TJX,2024-04-30,Q,1130.15
421500,GMS,2024-04-30,Q,39.8
626400,MIND,2024-04-30,Q,1.41
1028550,VIRC,2024-04-30,Q,16.35
652050,MTN,2024-04-30,Q,37.62
747300,PDCO,2024-04-30,Q,89.59
441825,GWRE,2024-04-30,Q,82.32
890400,SMAR,2024-04-30,Q,138.34
747000,PD,2024-04-30,Q,95.6
868800,SFIX,2024-04-30,Q,122.34
835725,ROST,2024-04-30,Q,333.58
893850,SMTC,2024-04-30,Q,64.59
812250,RCAT,2024-04-30,Q,74.28
648750,MSOF,2024-04-30,Q,
546750,KIRK,2024-04-30,Q,13.04
1031175,VLGEA,2024-04-30,Q,14.79
1006800,ULTA,2024-04-30,Q,47.72
544650,KFY,2024-04-30,Q,52.54
963600,TITN,2024-04-30,Q,22.82
571650,LGTY,2024-04-30,Q,33.22
649125,MSS,2024-04-30,Q,19.69
597375,LZB,2024-04-30,Q,42.64
668625,NDSN,2024-04-30,Q,57.27
592425,LULU,2024-04-30,Q,125.0
667200,NCPL,2024-04-30,Q,0.33
1012950,USAU,2024-04-30,Q,9.33
539250,KALV,2024-04-30,Q,42.52
456450,HIBB,2024-04-30,Q,11.95
613725,MDT,2024-04-30,Q,1327.82
1069725,WSM,2024-04-30,Q,128.62
537900,JWN,2024-04-30,Q,163.26
578625,LMNR,2024-04-30,Q,18.0
490425,IDT.C,2024-04-30,Q,
490350,IDT,2024-04-30,Q,25.34
666750,NCNO,2024-04-30,Q,115.08
1052250,WDAY,2024-04-30,Q,265.0
420375,GME,2024-04-30,Q,306.18
709725,OCC,2024-04-30,Q,7.85
924600,STRM,2024-04-30,Q,4.14
689475,NRT,2024-04-30,Q,9.19
399225,GAP,2024-04-30,Q,375.07
1011750,URBN,2024-04-30,Q,93.29
0,A,2024-04-30,Q,291.76
341700,ESTC,2024-04-30,Q,100.8
110100,BBCP,2024-04-30,Q,53.74
32550,AI,2024-04-30,Q,123.71
165600,CAL,2024-04-30,Q,35.17
330600,ENZ,2024-04-30,Q,51.23
369975,FIVE,2024-04-30,Q,55.24
170400,CASY,2024-04-30,Q,37.02
274875,DDS,2024-04-30,Q,16.23
98400,AVO,2024-04-30,Q,70.85
201600,CHWY,2024-04-30,Q,434.92
63000,AOUT,2024-04-30,Q,12.76
278625,DG,2024-04-30,Q,219.9
170775,CATO,2024-04-30,Q,20.56
271275,DBI,2024-04-30,Q,57.8
284250,DKS,2024-04-30,Q,81.49
112275,BBY,2024-04-30,Q,216.35
290175,DOCU,2024-04-30,Q,205.41
268650,DAKT,2024-04-30,Q,46.19
108525,BASE,2024-04-30,Q,50.2
48675,AMAT,2024-04-30,Q,827.97
240075,CRDO,2024-04-30,Q,163.29
48750,AMBA,2024-04-30,Q,40.99
275175,DE,2024-04-30,Q,275.57
82425,ASO,2024-04-30,Q,73.79
95775,AVAV,2024-04-30,Q,28.14
303450,DY,2024-04-30,Q,29.09
219075,CMTL,2024-04-30,Q,28.47
302850,DXLG,2024-04-30,Q,58.23
175500,CBRL,2024-04-30,Q,22.2
247500,CSCO,2024-04-30,Q,4028.81
254775,CTRN,2024-04-30,Q,8.6
233175,CPB,2024-04-30,Q,298.55
182850,CDMO,2024-04-30,Q,63.48
202500,CIEN,2024-04-30,Q,144.6
276450,DELL,2024-04-30,Q,713.79
129150,BJ,2024-04-30,Q,132.71
157275,BURL,2024-04-30,Q,63.83
59475,ANIX,2024-04-30,Q,31.9
147225,BRC,2024-04-30,Q,47.48
286050,DLTR,2024-04-30,Q,218.22
6225,ABM,2024-04-30,Q,63.29
285975,DLTH,2024-04-30,Q,31.7
226500,CODA,2024-04-30,Q,11.17
370275,FIZZ,2024-04-30,Q,93.54
243000,CRMT,2024-04-30,Q,6.39
247275,CSBR,2024-04-30,Q,13.59
242700,CRM,2024-04-30,Q,969.0
370800,FL,2024-04-30,Q,94.5
354825,FBDS,2024-04-30,Q,19.09
47925,ALZN,2024-04-30,Q,0.74
148875,BRID,2024-04-30,Q,9.08
103275,AXR,2024-04-30,Q,5.27
112125,BBWI,2024-04-30,Q,223.66
229650,CONNQ,2024-04-30,Q,24.89
362025,FEIM,2024-04-30,Q,9.49
290850,DOMO,2024-04-30,Q,36.92
22950,AEO,2024-04-30,Q,196.43
19575,ADSK,2024-04-30,Q,215.51
151950,BRZE,2024-04-30,Q,101.02
259200,CVGW,2024-04-30,Q,17.8
138450,BNED,2024-04-30,Q,0.53
112050,BBW,2024-04-30,Q,14.11
17550,ADI,2024-04-30,Q,496.22
229800,COO,2024-04-30,Q,199.12
126375,BIGGQ,2024-04-30,Q,29.51
56475,AMWD,2024-04-30,Q,15.85
198975,CHPT,2024-04-30,Q,423.36
357975,FCEL,2024-04-30,Q,451.86
256950,CULP,2024-04-30,Q,12.47
144000,BOX,2024-04-30,Q,144.35
88200,ATIF,2024-04-30,Q,9.63
272400,DCI,2024-04-30,Q,120.4
263700,CXM,2024-04-30,Q,268.11
130050,BKE,2024-04-30,Q,50.78
79350,ASAN,2024-04-30,Q,228.1
236325,CPRT,2024-04-30,Q,962.3
30600,AGX,2024-04-30,Q,13.24
245625,CRWD,2024-04-30,Q,243.36
96900,AVGO,2024-04-30,Q,4634.21
366600,FGPRQ,2024-04-30,Q,6.21
44250,ALOT,2024-04-30,Q,7.49
120600,BF.A,2024-04-30,Q,472.6
257775,CURV,2024-04-30,Q,104.35
222000,CNM,2024-04-30,Q,201.45
58875,ANF,2024-04-30,Q,51.1
120675,BF.B,2024-04-30,Q,472.6
740100,PAYX,2024-05-31,Q,359.96
293850,DRI,2024-05-31,Q,118.86
166275,CALM,2024-05-31,Q,49.04
787725,PSMT,2024-05-31,Q,30.7
677400,NICH,2024-05-31,Q,9.6
654150,MU,2024-05-31,Q,1108.84
402300,GBX,2024-05-31,Q,31.13
414375,GIS,2024-05-31,Q,558.15
628425,MKC,2024-05-31,Q,268.63
762225,PIXY,2024-05-31,Q,0.45
1065375,WOR,2024-05-31,Q,50.1
795900,PVSP,2024-05-31,Q,5429.23
628500,MKC.V,2024-05-31,Q,268.63
78000,ARTW,2024-05-31,Q,5.07
200100,CHSCP,2024-05-31,Q,
9225,ACCD,2024-05-31,Q,80.01
540450,KBH,2024-05-31,Q,75.2
312750,EDUC,2024-05-31,Q,8.58
594825,LW,2024-05-31,Q,144.39
903450,SOTK,2024-05-31,Q,15.75
899775,SNX,2024-05-31,Q,85.46
779925,PRGS,2024-05-31,Q,42.78
102600,AXIL,2024-05-31,Q,5.88
105975,AZZ,2024-05-31,Q,29.82
152400,BSET,2024-05-31,Q,8.83
696000,NTRP,2024-05-31,Q,0.94
1027125,VIDE,2024-05-31,Q,6.42
394425,FUL,2024-05-31,Q,54.52
413400,GIFT,2024-05-31,Q,25.85
860100,SCS,2024-05-31,Q,114.13
630750,MLKN,2024-05-31,Q,71.64
837000,RPM,2024-05-31,Q,128.76
16200,ADBE,2024-05-31,Q,443.4
59175,ANGO,2024-05-31,Q,40.06
944100,TAYD,2024-05-31,Q,3.52
616650,MEIL,2024-05-31,Q,97.83
750525,PENG,2024-05-31,Q,52.3
850950,SAR,2024-05-31,Q,13.7
251400,CTAS,2024-05-31,Q,405.85
345975,EVGR,2024-05-31,Q,3.41
580575,LNN,2024-05-31,Q,10.89
452325,HELE,2024-05-31,Q,22.81
694275,NTIC,2024-05-31,Q,9.43
1035750,VOXX,2024-05-31,Q,21.9
356925,FC,2024-05-31,Q,13.27
674550,NG,2024-05-31,Q,334.43
231675,COST,2024-05-31,Q,443.33
1056600,WGO,2024-05-31,Q,28.95
343575,ETWO,2024-05-31,Q,341.81
700725,NVOS,2024-05-31,Q,19.06
746850,PCYO,2024-05-31,Q,24.09
178800,CCL,2024-05-31,Q,1122.45
256800,CUK,2024-05-31,Q,187.68
305325,EACO,2024-05-31,Q,
555075,KRUS,2024-05-31,Q,11.24
104400,AYI,2024-05-31,Q,30.76
1049325,WBA,2024-05-31,Q,863.28
569175,LFCR,2024-05-31,Q,30.55
829800,RMCF,2024-05-31,Q,6.34
968025,TLRY,2024-05-31,Q,831.92
22200,AEHR,2024-05-31,Q,28.92
648450,MSM,2024-05-31,Q,56.12
67050,APOG,2024-05-31,Q,22.13
467250,HOVR,2024-05-31,Q,18.61
892725,SMPL,2024-05-31,Q,100.14
688950,NRIX,2024-05-31,Q,64.36
1052475,WDFC,2024-05-31,Q,13.55
12600,ACN,2024-05-31,Q,626.69
927375,STZ,2024-05-31,Q,182.22
818025,RELL,2024-05-31,Q,14.3
823800,RGP,2024-05-31,Q,33.81
927450,STZ.B,2024-05-31,Q,184.48
225225,CNXC,2024-05-31,Q,65.99
361425,FDX,2024-05-31,Q,246.08
970725,TMQ,2024-05-31,Q,160.19
109650,BB,2024-05-31,Q,590.17
65775,APLD,2024-05-31,Q,137.21
361725,FEDU,2024-05-31,Q,2.12
530025,JCTC,2024-05-31,Q,3.5
214725,CMC,2024-05-31,Q,114.99
888750,SLP,2024-05-31,Q,19.99
1008525,UNF,2024-05-31,Q,18.63
801150,QEPC,2024-05-31,Q,3.4
530400,JEF,2024-05-31,Q,205.49
171750,CAWW,2024-05-31,Q,
989325,TSRI,2024-05-31,Q,2.17
567525,LEN,2024-05-31,Q,274.6
815775,RDUS,2024-05-31,Q,28.04
669975,NEOG,2024-05-31,Q,216.61
679275,NKE,2024-05-31,Q,1503.0
566700,LEDS,2024-05-31,Q,7.18
1014300,USGO,2024-05-31,Q,12.4
34725,AIR,2024-05-31,Q,35.43
549600,KMX,2024-05-31,Q,156.08
568425,LEVI,2024-05-31,Q,397.5
137100,BMRA,2024-05-31,Q,16.82
726750,ORCL,2024-05-31,Q,2755.86
567600,LEN.B,2024-05-31,Q,274.6
856725,SCHL,2024-05-31,Q,28.2
1068450,WS,2024-05-31,Q,50.38
306900,EBF,2024-05-31,Q,25.98
11025,ACI,2024-05-31,Q,579.09
164925,CAG,2024-05-31,Q,478.21
529050,JBL,2024-05-31,Q,120.6
738225,PAPL,2024-05-31,Q,7.18
777675,PRAA,2024-06-30,Q,39.35
250950,CSV,2024-06-30,Q,15.21
617925,MERC,2024-06-30,Q,66.87
251100,CSWI,2024-06-30,Q,15.53
777525,PR,2024-06-30,Q,775.71
250050,CSSEQ,2024-06-30,Q,32.46
983400,TRNO,2024-06-30,Q,96.7
983550,TRNS,2024-06-30,Q,9.14
777600,PRA,2024-06-30,Q,51.01
615675,MEDP,2024-06-30,Q,31.0
620100,MFIC,2024-06-30,Q,65.25
60000,ANNX,2024-06-30,Q,92.41
620175,MFIN,2024-06-30,Q,23.38
59400,ANIP,2024-06-30,Q,21.04
983475,TRNR,2024-06-30,Q,1.17
252150,CTCX,2024-06-30,Q,20.91
778425,PRCT,2024-06-30,Q,51.93
250500,CSTL,2024-06-30,Q,27.61
981675,TRIN,2024-06-30,Q,49.48
618750,METC,2024-06-30,Q,53.09
982950,TRML,2024-06-30,Q,25.65
618675,META,2024-06-30,Q,2529.82
251625,CTBI,2024-06-30,Q,18.03
777900,PRAX,2024-06-30,Q,17.11
250275,CSTAF,2024-06-30,Q,12.24
982875,TRMK,2024-06-30,Q,61.2
98700,AVPT,2024-06-30,Q,186.66
778725,PRDO,2024-06-30,Q,65.67
619125,MFA,2024-06-30,Q,102.08
59325,ANIK,2024-06-30,Q,14.8
617025,MELI,2024-06-30,Q,50.7
618600,MET,2024-06-30,Q,700.33
981825,TRIP,2024-06-30,Q,138.57
618300,MESA,2024-06-30,Q,41.31
616275,MEG,2024-06-30,Q,34.08
59100,ANGI,2024-06-30,Q,500.24
166350,CALP,2024-06-30,Q,6.21
616725,MEIP,2024-06-30,Q,6.66
778125,PRCH,2024-06-30,Q,104.5
618525,MESO,2024-06-30,Q,114.18
907200,SPLP,2024-06-30,Q,20.39
983175,TRN,2024-06-30,Q,82.45
251025,CSWC,2024-06-30,Q,45.85
547800,KLG,2024-06-30,Q,85.88
608325,MCHP,2024-06-30,Q,536.51
608400,MCHX,2024-06-30,Q,43.07
256050,CTXR,2024-06-30,Q,180.67
608625,MCK,2024-06-30,Q,129.68
608100,MCFT,2024-06-30,Q,16.98
256500,CUBI,2024-06-30,Q,31.49
905775,SPGI,2024-06-30,Q,313.0
256425,CUBE,2024-06-30,Q,224.97
987375,TSBX,2024-06-30,Q,23.13
782100,PROK,2024-06-30,Q,289.67
607875,MCEM,2024-06-30,Q,3.69
987300,TSBK,2024-06-30,Q,8.02
256275,CUB,2024-06-30,Q,7.67
906075,SPH,2024-06-30,Q,64.05
57450,ANAB,2024-06-30,Q,27.32
609825,MCS,2024-06-30,Q,32.15
99525,AVTR,2024-06-30,Q,679.84
255300,CTSO,2024-06-30,Q,52.78
99600,AVTX,2024-06-30,Q,1.03
609450,MCRI,2024-06-30,Q,18.74
255825,CTVA,2024-06-30,Q,692.25
608925,MCO,2024-06-30,Q,182.1
57300,AMZN,2024-06-30,Q,10495.57
609075,MCOM,2024-06-30,Q,92.21
255675,CTV,2024-06-30,Q,146.41
781575,PRO,2024-06-30,Q,47.21
57375,AN,2024-06-30,Q,39.68
609375,MCRB,2024-06-30,Q,151.45
781350,PRMW,2024-06-30,Q,160.29
605475,MBOT,2024-06-30,Q,15.97
988350,TSHA,2024-06-30,Q,187.02
257550,CURI,2024-06-30,Q,53.74
905400,SPEC,2024-06-30,Q,18.41
605775,MBRX,2024-06-30,Q,2.56
56550,AMWL,2024-06-30,Q,14.99
257925,CUTR,2024-06-30,Q,20.1
988650,TSLA,2024-06-30,Q,3194.64
604950,MBI,2024-06-30,Q,51.03
605100,MBIN,2024-06-30,Q,43.35
605175,MBIO,2024-06-30,Q,34.43
605250,MBLY,2024-06-30,Q,809.24
782325,PROV,2024-06-30,Q,6.88
606150,MBUU,2024-06-30,Q,20.44
782550,PRPH,2024-06-30,Q,19.08
905625,SPG,2024-06-30,Q,326.04
606900,MCB,2024-06-30,Q,11.19
256875,CULL,2024-06-30,Q,7.25
606975,MCBC,2024-06-30,Q,34.36
987675,TSCO,2024-06-30,Q,107.87
256725,CUEN,2024-06-30,Q,2.73
607275,MCBS,2024-06-30,Q,25.21
256650,CUE,2024-06-30,Q,48.64
905700,SPGC,2024-06-30,Q,1.46
782775,PRPO,2024-06-30,Q,1.47
99825,AVXL,2024-06-30,Q,84.8
164475,CADL,2024-06-30,Q,29.76
606450,MBWM,2024-06-30,Q,16.12
987900,TSE,2024-06-30,Q,35.29
905550,SPFI,2024-06-30,Q,16.42
606600,MC,2024-06-30,Q,74.79
782625,PRPL,2024-06-30,Q,107.71
986175,TRVN,2024-06-30,Q,0.73
780075,PRI,2024-06-30,Q,34.41
253350,CTLP,2024-06-30,Q,72.81
165900,CALC,2024-06-30,Q,10.75
613950,MDU,2024-06-30,Q,203.89
253125,CTKB,2024-06-30,Q,131.27
779850,PRGO,2024-06-30,Q,136.32
253425,CTLT,2024-06-30,Q,180.98
614025,MDV,2024-06-30,Q,9.45
253725,CTMX,2024-06-30,Q,77.92
906600,SPIR,2024-06-30,Q,24.32
984750,TRS,2024-06-30,Q,40.65
613200,MDRR,2024-06-30,Q,1.12
780150,PRIM,2024-06-30,Q,53.67
253500,CTM,2024-06-30,Q,53.03
58575,ANEB,2024-06-30,Q,25.93
779475,PRFT,2024-06-30,Q,35.16
983850,TRON,2024-06-30,Q,5.08
615150,MEC,2024-06-30,Q,20.53
615375,MED,2024-06-30,Q,10.94
614775,ME,2024-06-30,Q,24.51
984150,TROX,2024-06-30,Q,157.92
99150,AVT,2024-06-30,Q,90.38
252825,CTHR,2024-06-30,Q,3.12
779625,PRG,2024-06-30,Q,42.32
984075,TROW,2024-06-30,Q,222.6
614625,MDXG,2024-06-30,Q,146.81
252750,CTGO,2024-06-30,Q,12.06
58725,ANET,2024-06-30,Q,314.15
253800,CTNM,2024-06-30,Q,25.72
781050,PRM,2024-06-30,Q,145.22
611025,MDBH,2024-06-30,Q,42.96
611100,MDC,2024-06-30,Q,75.05
985725,TRUG,2024-06-30,Q,13.26
254550,CTRI,2024-06-30,Q,88.52
610800,MDAI,2024-06-30,Q,17.61
985575,TRUE,2024-06-30,Q,91.57
610200,MCVT,2024-06-30,Q,6.39
255150,CTSH,2024-06-30,Q,495.66
610275,MCW,2024-06-30,Q,319.51
986100,TRVI,2024-06-30,Q,70.43
165225,CAH,2024-06-30,Q,243.57
781200,PRME,2024-06-30,Q,120.03
610500,MCY,2024-06-30,Q,55.37
985950,TRV,2024-06-30,Q,227.93
906225,SPHR,2024-06-30,Q,35.33
610650,MD,2024-06-30,Q,84.15
985875,TRUP,2024-06-30,Q,42.0
254475,CTRE,2024-06-30,Q,142.06
254100,CTOS,2024-06-30,Q,236.21
254025,CTOR,2024-06-30,Q,2.34
780525,PRKS,2024-06-30,Q,62.49
985125,TRT,2024-06-30,Q,4.25
780450,PRKR,2024-06-30,Q,89.36
253950,CTO,2024-06-30,Q,23.12
58125,ANDE,2024-06-30,Q,34.07
985050,TRST,2024-06-30,Q,19.02
253875,CTNT,2024-06-30,Q,2.02
612675,MDLZ,2024-06-30,Q,1335.8
985200,TRTLF,2024-06-30,Q,24.15
780600,PRLB,2024-06-30,Q,25.15
99375,AVTE,2024-06-30,Q,28.82
985425,TRU,2024-06-30,Q,194.3
611775,MDGL,2024-06-30,Q,21.31
985350,TRTX,2024-06-30,Q,80.93
611925,MDIA,2024-06-30,Q,46.69
254250,CTRA,2024-06-30,Q,744.23
780675,PRLD,2024-06-30,Q,55.01
165525,CAKE,2024-06-30,Q,50.96
623925,MHH,2024-06-30,Q,11.63
907875,SPNT,2024-06-30,Q,170.9
635550,MNST,2024-06-30,Q,1041.73
974250,TNYA,2024-06-30,Q,78.52
241725,CRH,2024-06-30,Q,686.68
241650,CRGY,2024-06-30,Q,177.46
635925,MNTK,2024-06-30,Q,143.7
974100,TNXP,2024-06-30,Q,17.45
241950,CRI,2024-06-30,Q,36.13
974550,TOFB,2024-06-30,Q,5.15
634725,MNOV,2024-06-30,Q,49.05
242250,CRK,2024-06-30,Q,292.2
772425,PNTG,2024-06-30,Q,30.05
634875,MNPR,2024-06-30,Q,3.52
242175,CRIS,2024-06-30,Q,5.98
634950,MNR,2024-06-30,Q,95.0
635250,MNRO,2024-06-30,Q,29.92
910350,SPXC,2024-06-30,Q,46.29
910500,SQ,2024-06-30,Q,615.65
771675,PNR,2024-06-30,Q,165.5
636975,MOBX,2024-06-30,Q,30.58
64275,APD,2024-06-30,Q,222.31
241050,CREX,2024-06-30,Q,10.45
64350,APDN,2024-06-30,Q,10.22
97125,AVHI,2024-06-30,Q,3.05
64200,APCX,2024-06-30,Q,24.73
636150,MNTS,2024-06-30,Q,16.63
170175,CASS,2024-06-30,Q,13.64
636300,MNTX,2024-06-30,Q,20.36
771825,PNRG,2024-06-30,Q,1.78
636525,MO,2024-06-30,Q,1706.22
241575,CRGX,2024-06-30,Q,45.86
634650,MNMD,2024-06-30,Q,72.14
242325,CRKN,2024-06-30,Q,3.31
773250,POCI,2024-06-30,Q,6.07
632625,MMLP,2024-06-30,Q,39.0
632700,MMM,2024-06-30,Q,549.35
63150,AOXY,2024-06-30,Q,
632475,MMI,2024-06-30,Q,38.68
773100,POAI,2024-06-30,Q,5.71
975375,TOON,2024-06-30,Q,39.39
243150,CRNC,2024-06-30,Q,41.78
909975,SPTN,2024-06-30,Q,33.89
63225,AP,2024-06-30,Q,19.87
97500,AVIR,2024-06-30,Q,84.22
631800,MLYS,2024-06-30,Q,49.65
975900,TOST,2024-06-30,Q,453.0
243675,CRON,2024-06-30,Q,382.28
169350,CARV,2024-06-30,Q,5.09
773400,PODD,2024-06-30,Q,70.04
632175,MMATQ,2024-06-30,Q,6.7
243525,CRNX,2024-06-30,Q,78.86
632250,MMC,2024-06-30,Q,491.76
773325,PODC,2024-06-30,Q,23.79
975675,TORM,2024-06-30,Q,
169800,CASH,2024-06-30,Q,25.27
63600,APAM,2024-06-30,Q,80.37
974700,TOI,2024-06-30,Q,75.49
634425,MNKD,2024-06-30,Q,274.99
242400,CRL,2024-06-30,Q,51.63
634575,MNKTQ,2024-06-30,Q,13.17
637350,MOD,2024-06-30,Q,52.41
772800,PNW,2024-06-30,Q,113.61
63300,APA,2024-06-30,Q,371.19
633225,MMS,2024-06-30,Q,60.8
633300,MMSI,2024-06-30,Q,58.21
242850,CRMD,2024-06-30,Q,54.96
975075,TOMZ,2024-06-30,Q,19.95
637425,MODG,2024-06-30,Q,183.8
641175,MPOYQ,2024-06-30,Q,
171075,CATY,2024-06-30,Q,72.81
770175,PMVP,2024-06-30,Q,51.44
971325,TMUS,2024-06-30,Q,1166.78
770025,PMTS,2024-06-30,Q,11.12
641625,MPTI,2024-06-30,Q,2.8
238650,CRAI,2024-06-30,Q,6.78
770100,PMVCD,2024-06-30,Q,0.1
640500,MPC,2024-06-30,Q,352.33
911175,SQSP,2024-06-30,Q,138.48
239250,CRC,2024-06-30,Q,67.88
