index,ticker,per_end_date,per_type,mkt_val
1078049,XMTR,2024-09-30,Q,905.58
17549,ADI,2024-09-30,Q,114277.89
908024,SPOK,2024-09-30,Q,305.18
1078574,XOM,2024-09-30,Q,462199.28
907124,SPLP,2024-09-30,Q,835.1
188399,CERE,2024-09-30,Q,
1074674,WYY,2024-09-30,Q,34.17
914024,SRTS,2024-09-30,Q,95.06
1074899,X,2024-09-30,Q,7947.9
182474,CDIO,2024-09-30,Q,5.34
913199,SRNN,2024-09-30,Q,9.98
913274,SRPT,2024-09-30,Q,11910.3
1075049,XBIT,2024-09-30,Q,235.48
20549,ADVM,2024-09-30,Q,146.02
1074974,XBIO,2024-09-30,Q,6.66
182099,CDE,2024-09-30,Q,2746.82
913499,SRRK,2024-09-30,Q,641.06
180674,CCSI,2024-09-30,Q,454.45
914924,SSBK,2024-09-30,Q,274.0
180524,CCS,2024-09-30,Q,3227.02
180449,CCRN,2024-09-30,Q,454.39
915224,SSD,2024-09-30,Q,8064.47
180299,CCRD,2024-09-30,Q,116.52
914774,SSB,2024-09-30,Q,7409.66
1074524,WYNN,2024-09-30,Q,10641.88
914474,SRZN,2024-09-30,Q,38.41
1074299,WY,2024-09-30,Q,24626.89
21299,AE,2024-09-30,Q,69.33
912974,SRM,2024-09-30,Q,7.8
1075274,XBP,2024-09-30,Q,32.28
184274,CDTX,2024-09-30,Q,75.66
911324,SR,2024-09-30,Q,3886.03
1076174,XENE,2024-09-30,Q,2982.85
1076099,XELB,2024-09-30,Q,17.58
183974,CDT,2024-09-30,Q,11.38
1076024,XELA,2024-09-30,Q,13.11
911624,SRBK,2024-09-30,Q,106.01
19574,ADSK,2024-09-30,Q,59228.2
1075949,XEL,2024-09-30,Q,36404.8
19274,ADRT,2024-09-30,Q,32.86
184949,CDXS,2024-09-30,Q,218.46
184874,CDXC,2024-09-30,Q,277.16
19049,ADPT,2024-09-30,Q,755.06
910724,SQFT,2024-09-30,Q,10.43
1076474,XFOR,2024-09-30,Q,112.78
184574,CDW,2024-09-30,Q,30228.15
1076324,XERS,2024-09-30,Q,424.65
911099,SQSP,2024-09-30,Q,6429.41
183824,CDSG,2024-09-30,Q,0.7
911774,SRCE,2024-09-30,Q,1467.8
912449,SRFM,2024-09-30,Q,17.19
20024,ADTH,2024-09-30,Q,
912524,SRG,2024-09-30,Q,261.65
182999,CDNA,2024-09-30,Q,1646.81
20099,ADTN,2024-09-30,Q,469.85
912674,SRI,2024-09-30,Q,309.71
20174,ADTX,2024-09-30,Q,0.39
182849,CDMO,2024-09-30,Q,725.99
182774,CDLX,2024-09-30,Q,159.49
20249,ADUS,2024-09-30,Q,2407.88
911924,SRCL,2024-09-30,Q,5663.02
1075799,XCUR,2024-09-30,Q,6.0
20324,ADV,2024-09-30,Q,1099.45
183449,CDRE,2024-09-30,Q,1541.07
912149,SRDX,2024-09-30,Q,553.27
19874,ADT,2024-09-30,Q,6592.52
912224,SRE,2024-09-30,Q,52949.99
905699,SPGI,2024-09-30,Q,161702.06
12599,ACN,2024-09-30,Q,221523.52
899249,SNTI,2024-09-30,Q,10.35
12749,ACNB,2024-09-30,Q,373.19
196199,CHEF,2024-09-30,Q,1673.11
196124,CHEB,2024-09-30,Q,115.23
196049,CHE,2024-09-30,Q,9044.68
898424,SNPX,2024-09-30,Q,3.97
197024,CHH,2024-09-30,Q,6152.03
12299,ACMR,2024-09-30,Q,1166.21
196874,CHGG,2024-09-30,Q,180.93
1083149,YCBD,2024-09-30,Q,1.77
898949,SNSE,2024-09-30,Q,15.04
900299,SOC,2024-09-30,Q,1532.3
1082249,XYL,2024-09-30,Q,32797.82
13424,ACR,2024-09-30,Q,123.29
900599,SOFI,2024-09-30,Q,8378.33
900224,SOBR,2024-09-30,Q,2.02
13199,ACORQ,2024-09-30,Q,
12899,ACNT,2024-09-30,Q,98.21
195899,CHDN,2024-09-30,Q,9938.6
899699,SNX,2024-09-30,Q,10262.0
195824,CHD,2024-09-30,Q,25637.02
899849,SO,2024-09-30,Q,98605.16
13124,ACON,2024-09-30,Q,1.84
195524,CHCO,2024-09-30,Q,1725.82
900074,SOAR,2024-09-30,Q,11.58
195449,CHCI,2024-09-30,Q,98.52
195674,CHCT,2024-09-30,Q,509.24
198974,CHPT,2024-09-30,Q,591.27
896699,SNDX,2024-09-30,Q,1638.1
1084274,YHGJ,2024-09-30,Q,17.45
896849,SNES,2024-09-30,Q,1.33
896924,SNEX,2024-09-30,Q,2603.07
896999,SNFCA,2024-09-30,Q,222.82
11474,ACIW,2024-09-30,Q,5327.06
10874,ACHR,2024-09-30,Q,1077.33
199574,CHRO,2024-09-30,Q,4.09
896024,SND,2024-09-30,Q,84.57
1084649,YMAB,2024-09-30,Q,586.09
896099,SNDA,2024-09-30,Q,380.8
10949,ACHV,2024-09-30,Q,162.78
11024,ACI,2024-09-30,Q,10702.39
199274,CHRD,2024-09-30,Q,8058.58
896474,SNDR,2024-09-30,Q,5000.64
11174,ACIC,2024-09-30,Q,542.6
897149,SNGX,2024-09-30,Q,9.05
1083674,YELP,2024-09-30,Q,2347.16
11924,ACLS,2024-09-30,Q,3419.95
897974,SNOA,2024-09-30,Q,2.94
11999,ACLX,2024-09-30,Q,4489.14
197549,CHKR,2024-09-30,Q,18.89
898049,SNOW,2024-09-30,Q,38501.07
12074,ACM,2024-09-30,Q,13845.07
898199,SNPO,2024-09-30,Q,
898274,SNPS,2024-09-30,Q,77788.46
198224,CHMI,2024-09-30,Q,109.19
198149,CHMG,2024-09-30,Q,228.38
1083824,YEXT,2024-09-30,Q,885.21
1083749,YETI,2024-09-30,Q,3473.27
1082024,XXII,2024-09-30,Q,4.54
903974,SP,2024-09-30,Q,
191399,CFLT,2024-09-30,Q,6577.1
15449,ACVA,2024-09-30,Q,3386.7
1080074,XRAY,2024-09-30,Q,5485.44
903899,SOWG,2024-09-30,Q,119.77
904424,SPB,2024-09-30,Q,2666.83
903374,SOTK,2024-09-30,Q,63.48
192074,CFSB,2024-09-30,Q,45.69
15074,ACU,2024-09-30,Q,153.86
903674,SOUN,2024-09-30,Q,1671.69
191849,CFR,2024-09-30,Q,7161.39
1079549,XPO,2024-09-30,Q,12513.41
16049,ADAP,2024-09-30,Q,243.06
905324,SPEC,2024-09-30,Q,2.03
190124,CFBK,2024-09-30,Q,111.01
905474,SPFI,2024-09-30,Q,555.83
1079399,XPL,2024-09-30,Q,57.01
905549,SPG,2024-09-30,Q,55107.86
16199,ADBE,2024-09-30,Q,227926.78
189974,CFB,2024-09-30,Q,822.59
905624,SPGC,2024-09-30,Q,5.47
1079624,XPOF,2024-09-30,Q,597.37
15674,ACXP,2024-09-30,Q,30.87
904799,SPCE,2024-09-30,Q,173.75
190724,CFFN,2024-09-30,Q,775.18
1079774,XPRO,2024-09-30,Q,2016.89
190649,CFFI,2024-09-30,Q,190.62
1079699,XPON,2024-09-30,Q,2.87
14924,ACTU,2024-09-30,Q,145.51
194024,CGON,2024-09-30,Q,2530.82
901574,SOLV,2024-09-30,Q,12041.38
193949,CGNX,2024-09-30,Q,6945.78
14024,ACRV,2024-09-30,Q,216.8
901874,SON,2024-09-30,Q,5367.82
13574,ACRE,2024-09-30,Q,381.63
194399,CGTX,2024-09-30,Q,18.81
13799,ACRS,2024-09-30,Q,82.05
901274,SOL,2024-09-30,Q,138.39
194249,CGRNQ,2024-09-30,Q,
1081724,XWEL,2024-09-30,Q,9.09
1081349,XTNT,2024-09-30,Q,88.09
1080974,XTIA,2024-09-30,Q,6.76
192824,CGBD,2024-09-30,Q,861.99
192599,CGA,2024-09-30,Q,37.28
192524,CG,2024-09-30,Q,15345.52
902699,SOPA,2024-09-30,Q,2.9
192899,CGBS,2024-09-30,Q,19.66
14549,ACTG,2024-09-30,Q,467.75
902249,SONM,2024-09-30,Q,14.0
193274,CGEM,2024-09-30,Q,970.53
902324,SONN,2024-09-30,Q,4.36
902399,SONO,2024-09-30,Q,1487.21
902549,SONX,2024-09-30,Q,3.6
192974,CGC,2024-09-30,Q,423.51
14399,ACT,2024-09-30,Q,5656.52
106124,BA,2024-09-30,Q,93682.05
62849,AOSL,2024-09-30,Q,1076.98
106049,B,2024-09-30,Q,2051.46
989549,TSSI,2024-09-30,Q,170.31
105974,AZZ,2024-09-30,Q,2463.12
1032599,VMD,2024-09-30,Q,284.59
62999,AOUT,2024-09-30,Q,118.75
1032524,VMCA,2024-09-30,Q,84.94
105674,AZTR,2024-09-30,Q,4.14
62774,AOS,2024-09-30,Q,13101.29
106799,BAFN,2024-09-30,Q,54.37
62474,AON,2024-09-30,Q,75163.61
988874,TSN,2024-09-30,Q,21193.22
1033049,VMI,2024-09-30,Q,5847.09
106649,BAER,2024-09-30,Q,118.03
106574,BACK,2024-09-30,Q,1.29
989099,TSQ,2024-09-30,Q,156.4
1032899,VMEO,2024-09-30,Q,837.28
62699,AORT,2024-09-30,Q,1115.2
989249,TSRI,2024-09-30,Q,
105599,AZTA,2024-09-30,Q,2369.47
1032449,VMC,2024-09-30,Q,33071.79
1032074,VLTO,2024-09-30,Q,27641.32
990824,TTD,2024-09-30,Q,53901.51
63599,APAM,2024-09-30,Q,3481.71
104699,AYTU,2024-09-30,Q,14.45
104624,AYRO,2024-09-30,Q,5.78
991049,TTEC,2024-09-30,Q,280.14
991124,TTEK,2024-09-30,Q,12622.94
104399,AYI,2024-09-30,Q,8472.49
63149,AOXY,2024-09-30,Q,
63224,AP,2024-09-30,Q,40.19
105374,AZPN,2024-09-30,Q,15106.45
990224,TSVT,2024-09-30,Q,243.07
63299,APA,2024-09-30,Q,9047.87
1032224,VLY,2024-09-30,Q,4613.55
990449,TT,2024-09-30,Q,87724.79
104999,AZEK,2024-09-30,Q,6771.75
990599,TTC,2024-09-30,Q,8899.78
62399,AOMR,2024-09-30,Q,243.26
988649,TSLX,2024-09-30,Q,1909.64
108749,BATL,2024-09-30,Q,109.76
61424,ANVS,2024-09-30,Q,105.21
1034099,VNOM,2024-09-30,Q,7978.99
108524,BASE,2024-09-30,Q,827.35
1034024,VNO,2024-09-30,Q,7505.05
108374,BARK,2024-09-30,Q,282.89
987224,TSBK,2024-09-30,Q,241.05
987299,TSBX,2024-09-30,Q,12.89
61649,ANY,2024-09-30,Q,18.76
109199,BAX,2024-09-30,Q,19371.45
108974,BATRA,2024-09-30,Q,2607.98
1034324,VNT,2024-09-30,Q,5185.84
61274,ANTX,2024-09-30,Q,31.93
1034249,VNRX,2024-09-30,Q,55.35
107324,BALY,2024-09-30,Q,700.9
988274,TSHA,2024-09-30,Q,411.94
107099,BALL,2024-09-30,Q,20615.13
988574,TSLA,2024-09-30,Q,835813.75
106949,BAH,2024-09-30,Q,21027.09
1033499,VNCE,2024-09-30,Q,23.32
987599,TSCO,2024-09-30,Q,31382.29
107774,BANF,2024-09-30,Q,3475.58
987824,TSE,2024-09-30,Q,180.67
107699,BAND,2024-09-30,Q,478.0
107624,BANC,2024-09-30,Q,2338.84
1033574,VNDA,2024-09-30,Q,273.38
994724,TVTX,2024-09-30,Q,1070.12
65774,APLD,2024-09-30,Q,1769.72
100799,AWH,2024-09-30,Q,13.01
994874,TW,2024-09-30,Q,29223.57
65849,APLE,2024-09-30,Q,3598.84
100499,AWCA,2024-09-30,Q,260.51
101024,AWIN,2024-09-30,Q,0.12
101624,AX,2024-09-30,Q,3581.53
993974,TVGN,2024-09-30,Q,62.87
101549,AWX,2024-09-30,Q,9.94
101324,AWRE,2024-09-30,Q,39.61
1030049,VIVK,2024-09-30,Q,45.08
101249,AWR,2024-09-30,Q,3119.81
101174,AWK,2024-09-30,Q,28496.77
995924,TWI,2024-09-30,Q,586.65
99599,AVTX,2024-09-30,Q,9.82
995999,TWIN,2024-09-30,Q,176.16
99524,AVTR,2024-09-30,Q,17587.47
996149,TWKS,2024-09-30,Q,1428.37
99374,AVTE,2024-09-30,Q,60.33
996299,TWLO,2024-09-30,Q,10474.32
99149,AVT,2024-09-30,Q,4785.39
1029449,VITL,2024-09-30,Q,1511.48
66149,APLS,2024-09-30,Q,3511.74
100049,AVY,2024-09-30,Q,17775.39
66224,APLT,2024-09-30,Q,976.19
995624,TWFG,2024-09-30,Q,401.7
99824,AVXL,2024-09-30,Q,481.64
103574,AXSM,2024-09-30,Q,4268.45
992024,TTNP,2024-09-30,Q,4.82
64274,APD,2024-09-30,Q,66191.91
992099,TTOO,2024-09-30,Q,34.44
103424,AXS,2024-09-30,Q,6701.65
64349,APDN,2024-09-30,Q,6.64
103274,AXR,2024-09-30,Q,156.98
992324,TTSH,2024-09-30,Q,294.24
64424,APEI,2024-09-30,Q,261.1
1031099,VLGEA,2024-09-30,Q,470.13
103124,AXP,2024-09-30,Q,192799.25
992474,TTWO,2024-09-30,Q,26942.71
103049,AXON,2024-09-30,Q,30199.51
64199,APCX,2024-09-30,Q,16.25
991424,TTGT,2024-09-30,Q,714.8
991574,TTI,2024-09-30,Q,407.49
1031549,VLO,2024-09-30,Q,43260.98
103874,AXTI,2024-09-30,Q,107.65
103799,AXTA,2024-09-30,Q,7936.65
991874,TTMI,2024-09-30,Q,1860.61
102974,AXNX,2024-09-30,Q,3557.82
65024,APGE,2024-09-30,Q,2643.25
102149,AXDX,2024-09-30,Q,40.49
993449,TUSK,2024-09-30,Q,196.84
1030424,VKTX,2024-09-30,Q,7014.51
65174,APH,2024-09-30,Q,78471.46
1030649,VLCN,2024-09-30,Q,4.85
102374,AXGN,2024-09-30,Q,614.49
1030949,VLDX,2024-09-30,Q,6.21
102674,AXL,2024-09-30,Q,726.65
102599,AXIL,2024-09-30,Q,27.49
64874,APG,2024-09-30,Q,9070.45
986099,TRVN,2024-09-30,Q,3.19
116474,BDL,2024-09-30,Q,
979124,TRAK,2024-09-30,Q,336.6
1038449,VRSN,2024-09-30,Q,18540.1
1038374,VRSK,2024-09-30,Q,38163.89
979349,TRAW,2024-09-30,Q,5.95
57299,AMZN,2024-09-30,Q,1955638.88
1038899,VRTS,2024-09-30,Q,1483.34
117149,BDSX,2024-09-30,Q,258.42
978449,TPVG,2024-09-30,Q,282.07
978524,TPX,2024-09-30,Q,9481.25
116924,BDRL,2024-09-30,Q,1.18
116849,BDN,2024-09-30,Q,939.35
115949,BDCO,2024-09-30,Q,59.99
115274,BCSF,2024-09-30,Q,1071.73
980324,TRDA,2024-09-30,Q,594.45
115124,BCSA,2024-09-30,Q,147.84
1037699,VRME,2024-09-30,Q,14.85
980549,TREE,2024-09-30,Q,774.23
114974,BCRX,2024-09-30,Q,1572.33
980624,TREX,2024-09-30,Q,7237.69
1037624,VRM,2024-09-30,Q,17.06
1037849,VRNA,2024-09-30,Q,2337.14
1038224,VRRM,2024-09-30,Q,4579.15
57374,AN,2024-09-30,Q,7099.4
115874,BDC,2024-09-30,Q,4779.55
979724,TRC,2024-09-30,Q,470.6
1038149,VRPX,2024-09-30,Q,1.46
57449,ANAB,2024-09-30,Q,919.04
1038074,VRNT,2024-09-30,Q,1570.6
1037999,VRNS,2024-09-30,Q,6338.15
115574,BCYC,2024-09-30,Q,1074.96
980024,TRCK,2024-09-30,Q,
115499,BCTF,2024-09-30,Q,73.89
976499,TPB,2024-09-30,Q,764.36
119024,BELFB,2024-09-30,Q,985.16
976574,TPC,2024-09-30,Q,1422.9
118949,BELFA,2024-09-30,Q,1247.67
1039874,VSAT,2024-09-30,Q,1525.68
55724,AMTB,2024-09-30,Q,715.75
976874,TPET,2024-09-30,Q,9.23
1039724,VS,2024-09-30,Q,3.05
118649,BEEP,2024-09-30,Q,105.29
55199,AMSF,2024-09-30,Q,921.57
975824,TOST,2024-09-30,Q,13050.91
976049,TOVX,2024-09-30,Q,0.06
1040174,VSCO,2024-09-30,Q,2018.1
976124,TOWN,2024-09-30,Q,2479.52
55424,AMST,2024-09-30,Q,6.23
119249,BEN,2024-09-30,Q,10538.42
117299,BDTX,2024-09-30,Q,245.8
976949,TPG,2024-09-30,Q,20999.37
117824,BEAT,2024-09-30,Q,61.62
1039199,VRTX,2024-09-30,Q,120038.17
117599,BEAM,2024-09-30,Q,2019.18
977999,TPR,2024-09-30,Q,10936.07
56474,AMWD,2024-09-30,Q,1448.23
117524,BE,2024-09-30,Q,2403.91
978074,TPST,2024-09-30,Q,35.29
56549,AMWL,2024-09-30,Q,142.11
117374,BDX,2024-09-30,Q,69688.13
56249,AMTX,2024-09-30,Q,108.55
118499,BEEM,2024-09-30,Q,71.79
977174,TPH,2024-09-30,Q,4240.54
977249,TPHS,2024-09-30,Q,2.56
977324,TPIC,2024-09-30,Q,216.37
118199,BECN,2024-09-30,Q,5347.54
977474,TPL,2024-09-30,Q,20329.86
980924,TRGP,2024-09-30,Q,32425.99
59999,ANNX,2024-09-30,Q,625.47
110924,BBLG,2024-09-30,Q,3.84
984674,TRS,2024-09-30,Q,1037.72
1035674,VOXX,2024-09-30,Q,142.96
1035974,VPG,2024-09-30,Q,343.3
983774,TRON,2024-09-30,Q,58.39
111674,BBSI,2024-09-30,Q,980.43
983999,TROW,2024-09-30,Q,24247.58
1035749,VOYA,2024-09-30,Q,7789.15
984074,TROX,2024-09-30,Q,2310.36
112049,BBW,2024-09-30,Q,464.6
60224,ANRO,2024-09-30,Q,308.41
985499,TRUE,2024-09-30,Q,313.57
60674,ANSS,2024-09-30,Q,27844.01
985649,TRUG,2024-09-30,Q,12.65
1034849,VOC,2024-09-30,Q,83.81
985799,TRUP,2024-09-30,Q,1770.03
109724,BBAI,2024-09-30,Q,365.11
985874,TRV,2024-09-30,Q,53363.31
109649,BB,2024-09-30,Q,1547.71
219074,CMTL,2024-09-30,Q,137.05
986024,TRVI,2024-09-30,Q,242.46
110099,BBCP,2024-09-30,Q,309.96
110774,BBIO,2024-09-30,Q,4787.31
110624,BBGI,2024-09-30,Q,16.4
984974,TRST,2024-09-30,Q,628.67
985049,TRT,2024-09-30,Q,23.55
985124,TRTLF,2024-09-30,Q,
110324,BBDC,2024-09-30,Q,1034.48
985274,TRTX,2024-09-30,Q,690.32
985349,TRU,2024-09-30,Q,20343.21
114674,BCPC,2024-09-30,Q,5710.1
112124,BBWI,2024-09-30,Q,6994.05
981599,TRIN,2024-09-30,Q,724.24
981749,TRIP,2024-09-30,Q,2008.86
1037024,VRCA,2024-09-30,Q,61.87
58574,ANEB,2024-09-30,Q,50.05
113699,BCG,2024-09-30,Q,48.48
58724,ANET,2024-09-30,Q,120578.16
1037474,VREX,2024-09-30,Q,487.53
114599,BCOW,2024-09-30,Q,60.41
58124,ANDE,2024-09-30,Q,1708.19
114524,BCOV,2024-09-30,Q,97.03
1037399,VRE,2024-09-30,Q,1659.09
114299,BCO,2024-09-30,Q,5104.14
1037249,VRDN,2024-09-30,Q,1453.5
114224,BCML,2024-09-30,Q,264.63
114149,BCLI,2024-09-30,Q,18.36
983474,TRNS,2024-09-30,Q,1104.46
59174,ANGO,2024-09-30,Q,316.13
112649,BCAL,2024-09-30,Q,274.32
112499,BCAB,2024-09-30,Q,85.07
983099,TRN,2024-09-30,Q,2872.45
59324,ANIK,2024-09-30,Q,365.48
112349,BC,2024-09-30,Q,5550.84
59399,ANIP,2024-09-30,Q,1255.3
112274,BBY,2024-09-30,Q,22181.12
983324,TRNO,2024-09-30,Q,6475.81
983399,TRNR,2024-09-30,Q,0.65
59474,ANIX,2024-09-30,Q,101.36
982874,TRML,2024-09-30,Q,659.24
982799,TRMK,2024-09-30,Q,1947.59
113324,BCDA,2024-09-30,Q,6.63
1036724,VRAR,2024-09-30,Q,13.72
113249,BCC,2024-09-30,Q,5565.79
58874,ANF,2024-09-30,Q,7145.9
113174,BCBP,2024-09-30,Q,210.14
1036499,VRA,2024-09-30,Q,154.11
59099,ANGI,2024-09-30,Q,1286.57
1028849,VISL,2024-09-30,Q,15.18
1010249,UP,2024-09-30,Q,1688.35
1010324,UPBD,2024-09-30,Q,1749.36
74549,ARIS,2024-09-30,Q,980.33
1020974,VCEL,2024-09-30,Q,2071.52
84824,ASYS,2024-09-30,Q,82.47
1010774,UPHL,2024-09-30,Q,1.14
85424,ATAI,2024-09-30,Q,194.65
1009649,UNTY,2024-09-30,Q,339.91
1021499,VCNX,2024-09-30,Q,5.87
74174,ARHS,2024-09-30,Q,1730.49
1009949,UONE,2024-09-30,Q,85.23
1010024,UONEK,2024-09-30,Q,53.75
74249,ARI,2024-09-30,Q,1271.41
84074,ASTS,2024-09-30,Q,7044.67
1011524,UPXI,2024-09-30,Q,4.09
83999,ASTR,2024-09-30,Q,
75149,ARLP,2024-09-30,Q,3201.55
1011674,URBN,2024-09-30,Q,3534.49
83849,ASTI,2024-09-30,Q,2.62
1020374,VBIVQ,2024-09-30,Q,0.6
1011749,URG,2024-09-30,Q,431.11
83774,ASTH,2024-09-30,Q,2843.74
83699,ASTE,2024-09-30,Q,728.25
1011899,URGN,2024-09-30,Q,297.86
83624,ASTC,2024-09-30,Q,13.6
1020224,VBFC,2024-09-30,Q,114.01
75074,ARLO,2024-09-30,Q,1210.23
84749,ASXC,2024-09-30,Q,
74774,ARKO,2024-09-30,Q,812.72
1020749,VC,2024-09-30,Q,2629.28
1011074,UPLD,2024-09-30,Q,67.89
74849,ARKR,2024-09-30,Q,43.21
1020674,VBTX,2024-09-30,Q,1431.44
84374,ASUR,2024-09-30,Q,239.45
74924,ARL,2024-09-30,Q,
1011299,UPS,2024-09-30,Q,116785.83
1011374,UPST,2024-09-30,Q,3581.44
1011449,UPWK,2024-09-30,Q,1379.47
1012049,URI,2024-09-30,Q,53552.2
86099,ATCH,2024-09-30,Q,2.56
72974,ARDT,2024-09-30,Q,2623.99
1007849,UNB,2024-09-30,Q,117.3
1022474,VECO,2024-09-30,Q,1881.28
73124,ARDX,2024-09-30,Q,1622.1
87449,ATHA,2024-09-30,Q,17.14
73199,ARE,2024-09-30,Q,20772.47
1022999,VEL,2024-09-30,Q,649.28
88574,ATLC,2024-09-30,Q,517.24
88499,ATKR,2024-09-30,Q,3039.18
1007099,ULY,2024-09-30,Q,9.13
1007174,UMAC,2024-09-30,Q,14.19
1007249,UMBF,2024-09-30,Q,5123.69
1022849,VEEV,2024-09-30,Q,33985.05
88274,ATIP,2024-09-30,Q,26.81
88199,ATIF,2024-09-30,Q,12.16
1022774,VEEE,2024-09-30,Q,5.71
1007474,UMH,2024-09-30,Q,1544.63
1022699,VEEA,2024-09-30,Q,72.91
1008899,UNIT,2024-09-30,Q,1377.01
86549,ATEC,2024-09-30,Q,780.96
1009049,UNM,2024-09-30,Q,11042.32
1021799,VCSA,2024-09-30,Q,63.45
1009199,UNP,2024-09-30,Q,150155.03
1021949,VCTR,2024-09-30,Q,3594.13
1008224,UNCY,2024-09-30,Q,38.49
86774,ATEN,2024-09-30,Q,1066.63
73274,AREB,2024-09-30,Q,6.73
87299,ATGN,2024-09-30,Q,14.88
73349,AREC,2024-09-30,Q,70.45
87149,ATGE,2024-09-30,Q,2844.83
1008449,UNF,2024-09-30,Q,3697.5
1008524,UNFI,2024-09-30,Q,1000.29
73424,AREN,2024-09-30,Q,23.82
1022099,VCYT,2024-09-30,Q,2614.69
86924,ATEX,2024-09-30,Q,700.28
73499,ARES,2024-09-30,Q,48776.91
86849,ATER,2024-09-30,Q,24.74
83474,ASST,2024-09-30,Q,4.19
1018274,VAC,2024-09-30,Q,2575.97
1018199,VABK,2024-09-30,Q,223.7
79649,ASB,2024-09-30,Q,3250.4
1018349,VACH,2024-09-30,Q,
80774,ASGN,2024-09-30,Q,4279.26
1014824,USM,2024-09-30,Q,4699.9
1014974,USNA,2024-09-30,Q,722.46
1018499,VAL,2024-09-30,Q,4055.85
1015274,USPH,2024-09-30,Q,1275.94
76874,ARRY,2024-09-30,Q,1002.71
1017974,V,2024-09-30,Q,501043.09
1017599,UVSP,2024-09-30,Q,820.87
1016774,UTL,2024-09-30,Q,979.82
77999,ARTW,2024-09-30,Q,9.38
1016849,UTMD,2024-09-30,Q,232.65
78599,ARWR,2024-09-30,Q,2407.99
1017449,UVE,2024-09-30,Q,631.2
78449,ARW,2024-09-30,Q,7032.57
1017374,UUUU,2024-09-30,Q,890.92
1017149,UTZ,2024-09-30,Q,2493.56
1017299,UUU,2024-09-30,Q,
1016624,UTI,2024-09-30,Q,874.98
79349,ASAN,2024-09-30,Q,2644.43
77699,ARTL,2024-09-30,Q,3.62
1016474,UTGN,2024-09-30,Q,83.11
77849,ARTNA,2024-09-30,Q,382.79
1016549,UTHR,2024-09-30,Q,15943.41
1017674,UVV,2024-09-30,Q,1311.43
77924,ARTV,2024-09-30,Q,375.24
1014674,USLM,2024-09-30,Q,2792.52
82724,ASPN,2024-09-30,Q,2134.4
1012874,USAU,2024-09-30,Q,62.35
1019699,VASO,2024-09-30,Q,33.27
82574,ASPI,2024-09-30,Q,185.39
75974,AROC,2024-09-30,Q,3419.33
82424,ASO,2024-09-30,Q,4103.21
1013174,USCB,2024-09-30,Q,299.21
82349,ASNS,2024-09-30,Q,8.73
82799,ASPS,2024-09-30,Q,32.53
1012724,USAQ,2024-09-30,Q,1.23
83399,ASRV,2024-09-30,Q,43.12
83324,ASRT,2024-09-30,Q,112.5
75524,ARMK,2024-09-30,Q,10203.36
1012499,USAC,2024-09-30,Q,2681.81
1019924,VATE,2024-09-30,Q,48.3
1012649,USAP,2024-09-30,Q,356.86
75749,ARMP,2024-09-30,Q,85.75
76124,AROW,2024-09-30,Q,479.56
81449,ASIX,2024-09-30,Q,811.54
1019024,VANI,2024-09-30,Q,64.65
76574,ARQT,2024-09-30,Q,1087.09
1014224,USGO,2024-09-30,Q,101.67
76649,ARR,2024-09-30,Q,994.82
1018874,VALU,2024-09-30,Q,437.94
1014449,USIO,2024-09-30,Q,37.21
80999,ASH,2024-09-30,Q,4246.91
1013399,USCTF,2024-09-30,Q,0.0
1014074,USFD,2024-09-30,Q,15040.35
1013699,USEG,2024-09-30,Q,32.26
1019249,VAPO,2024-09-30,Q,13.59
81824,ASMB,2024-09-30,Q,96.07
76349,ARQ,2024-09-30,Q,214.34
81599,ASLE,2024-09-30,Q,268.7
119849,BERY,2024-09-30,Q,7790.51
95774,AVAV,2024-09-30,Q,5655.31
1026974,VICR,2024-09-30,Q,1897.51
1026899,VICI,2024-09-30,Q,34881.32
1000049,UAMY,2024-09-30,Q,82.74
95474,AVAH,2024-09-30,Q,1004.77
1000124,UAN,2024-09-30,Q,
1026824,VIAV,2024-09-30,Q,1999.71
95399,AVA,2024-09-30,Q,3049.77
68849,APTO,2024-09-30,Q,8.28
68549,APT,2024-09-30,Q,63.69
1000349,UAVS,2024-09-30,Q,1.5
1027049,VIDE,2024-09-30,Q,7.19
96299,AVDL,2024-09-30,Q,1262.59
999299,TZOO,2024-09-30,Q,148.1
96224,AVD,2024-09-30,Q,152.83
999449,U,2024-09-30,Q,8976.92
999524,UA,2024-09-30,Q,3612.61
999599,UAA,2024-09-30,Q,3850.28
95924,AVBP,2024-09-30,Q,789.27
95849,AVB,2024-09-30,Q,32034.33
69299,APVO,2024-09-30,Q,1.69
1026224,VIA,2024-09-30,Q,
1026074,VHI,2024-09-30,Q,944.2
94049,AURA,2024-09-30,Q,441.99
1025999,VHC,2024-09-30,Q,26.33
93974,AUR,2024-09-30,Q,9286.64
1001624,UBSI,2024-09-30,Q,5016.63
95024,AUUD,2024-09-30,Q,3.75
68999,APTV,2024-09-30,Q,19137.38
1000724,UBCP,2024-09-30,Q,78.14
1000799,UBER,2024-09-30,Q,157906.45
94724,AUTL,2024-09-30,Q,965.92
1000949,UBFO,2024-09-30,Q,150.88
96524,AVDX,2024-09-30,Q,1685.63
1028399,VIR,2024-09-30,Q,1023.43
98249,AVNW,2024-09-30,Q,271.79
67199,APP,2024-09-30,Q,43636.15
98099,AVNT,2024-09-30,Q,4594.86
98024,AVNS,2024-09-30,Q,1104.15
