ticker,per_end_date,per_type,mkt_val
SPB,2024-03-31,Q,2694.48
XPON,2024-03-31,Q,22.89
CFBK,2024-03-31,Q,105.62
SPFI,2024-03-31,Q,439.74
ADBE,2024-03-31,Q,226060.8
XPO,2024-03-31,Q,14195.81
WMPN,2024-03-31,Q,117.96
XPOF,2024-03-31,Q,795.11
CFFI,2024-03-31,Q,165.3
SOUN,2024-03-31,Q,1893.98
CFSB,2024-03-31,Q,47.76
ACU,2024-03-31,Q,171.29
XRX,2024-03-31,Q,2222.91
CFR,2024-03-31,Q,7233.1
XRAY,2024-03-31,Q,6891.26
CFLT,2024-03-31,Q,9682.85
ACVA,2024-03-31,Q,3089.63
SOWG,2024-03-31,Q,104.6
SPG,2024-03-31,Q,51006.95
SOFI,2024-03-31,Q,7712.39
CHMG,2024-03-31,Q,201.86
CHMI,2024-03-31,Q,106.27
YETI,2024-03-31,Q,3285.3
SNPS,2024-03-31,Q,87153.75
ACM,2024-03-31,Q,13341.18
ACLX,2024-03-31,Q,3706.34
ACLS,2024-03-31,Q,3635.85
ACIW,2024-03-31,Q,3528.76
CHRD,2024-03-31,Q,7404.71
ACI,2024-03-31,Q,12379.62
CHRO,2024-03-31,Q,15.4
SNDA,2024-03-31,Q,395.83
ACHR,2024-03-31,Q,1478.32
CHRS,2024-03-31,Q,271.26
SND,2024-03-31,Q,80.9
SNDR,2024-03-31,Q,3975.03
SNFCA,2024-03-31,Q,182.09
SNEX,2024-03-31,Q,2216.7
SNES,2024-03-31,Q,3.51
YHGJ,2024-03-31,Q,33.03
CHPT,2024-03-31,Q,804.38
SNDX,2024-03-31,Q,2022.18
ACON,2024-03-31,Q,2.36
CHCT,2024-03-31,Q,735.47
CHD,2024-03-31,Q,25441.71
CHDN,2024-03-31,Q,9096.24
ACNT,2024-03-31,Q,103.17
SNX,2024-03-31,Q,10077.21
SOAR,2024-03-31,Q,103.84
ACR,2024-03-31,Q,107.86
SOC,2024-03-31,Q,709.53
CHGG,2024-03-31,Q,773.78
YCBD,2024-03-31,Q,2.83
CHH,2024-03-31,Q,6275.37
ACMR,2024-03-31,Q,1660.59
SNSE,2024-03-31,Q,26.33
CHEF,2024-03-31,Q,1497.8
ACNB,2024-03-31,Q,319.8
ACN,2024-03-31,Q,232483.97
ADC,2024-03-31,Q,5747.75
SRDX,2024-03-31,Q,418.39
ADTN,2024-03-31,Q,430.39
CDRE,2024-03-31,Q,1469.94
SRCE,2024-03-31,Q,1283.75
ADT,2024-03-31,Q,6197.96
SRE,2024-03-31,Q,45407.33
ADTX,2024-03-31,Q,0.81
CDLX,2024-03-31,Q,698.04
CDMO,2024-03-31,Q,425.32
SRI,2024-03-31,Q,510.26
SRG,2024-03-31,Q,542.94
ADV,2024-03-31,Q,1402.46
CDNS,2024-03-31,Q,84709.88
SRFM,2024-03-31,Q,69.93
XERS,2024-03-31,Q,327.64
SQFT,2024-03-31,Q,17.65
CDXC,2024-03-31,Q,262.82
XFOR,2024-03-31,Q,233.43
CDXS,2024-03-31,Q,246.25
CDZI,2024-03-31,Q,195.66
CDW,2024-03-31,Q,34376.24
XELA,2024-03-31,Q,20.69
XELB,2024-03-31,Q,18.32
SR,2024-03-31,Q,3543.99
ADSK,2024-03-31,Q,56114.32
SQ,2024-03-31,Q,52189.33
XBP,2024-03-31,Q,62.14
WY,2024-03-31,Q,26179.0
AE,2024-03-31,Q,74.43
WYNN,2024-03-31,Q,11457.76
SSD,2024-03-31,Q,8713.51
AEE,2024-03-31,Q,19711.12
CCS,2024-03-31,Q,3067.81
CCSI,2024-03-31,Q,304.83
SSBK,2024-03-31,Q,230.2
SRPT,2024-03-31,Q,12237.05
CDE,2024-03-31,Q,1505.44
WYY,2024-03-31,Q,24.76
X,2024-03-31,Q,9169.37
SRRK,2024-03-31,Q,1416.43
CE,2024-03-31,Q,18768.88
SPLP,2024-03-31,Q,808.55
XOM,2024-03-31,Q,458335.13
CERO,2024-03-31,Q,45.2
XOMA,2024-03-31,Q,279.82
XMTR,2024-03-31,Q,777.13
CENT,2024-03-31,Q,2890.97
SPNT,2024-03-31,Q,2166.83
CENTA,2024-03-31,Q,2492.05
XNCR,2024-03-31,Q,1364.26
CENX,2024-03-31,Q,1426.66
ADI,2024-03-31,Q,98085.67
CERS,2024-03-31,Q,349.44
CETY,2024-03-31,Q,45.65
SPH,2024-03-31,Q,1307.93
ADD,2024-03-31,Q,11.05
XPEL,2024-03-31,Q,1492.79
CF,2024-03-31,Q,15209.3
XPER,2024-03-31,Q,544.49
SPGI,2024-03-31,Q,133123.31
ADCT,2024-03-31,Q,371.83
CFB,2024-03-31,Q,682.22
CETX,2024-03-31,Q,4.42
SPHR,2024-03-31,Q,1724.61
CERT,2024-03-31,Q,2864.22
SPIR,2024-03-31,Q,291.81
XOS,2024-03-31,Q,79.36
ADEA,2024-03-31,Q,1184.9
SPT,2024-03-31,Q,3375.89
ADNT,2024-03-31,Q,2956.99
CEG,2024-03-31,Q,58250.11
CECO,2024-03-31,Q,804.22
XGN,2024-03-31,Q,27.6
XHR,2024-03-31,Q,1530.47
SPWH,2024-03-31,Q,117.01
SPTN,2024-03-31,Q,696.54
SNCY,2024-03-31,Q,793.91
CELU,2024-03-31,Q,101.35
SPR,2024-03-31,Q,4204.04
CEIN,2024-03-31,Q,30.93
CEIX,2024-03-31,Q,2480.0
ADMA,2024-03-31,Q,1529.68
CELC,2024-03-31,Q,657.79
SPRU,2024-03-31,Q,72.64
ADM,2024-03-31,Q,31055.64
CELH,2024-03-31,Q,19155.02
XLO,2024-03-31,Q,39.87
SPRB,2024-03-31,Q,32.34
SNCR,2024-03-31,Q,86.13
CLST,2024-03-31,Q,54.02
ABAT,2024-03-31,Q,90.8
CLSD,2024-03-31,Q,114.32
SJW,2024-03-31,Q,1824.15
CLRO,2024-03-31,Q,43.86
SJM,2024-03-31,Q,13364.32
AATC,2024-03-31,Q,34.1
SIRI,2024-03-31,Q,14924.93
CMA,2024-03-31,Q,7290.97
CMAX,2024-03-31,Q,18.33
CLVT,2024-03-31,Q,4964.31
CLW,2024-03-31,Q,729.35
SITE,2024-03-31,Q,7891.77
SITC,2024-03-31,Q,3069.81
CLX,2024-03-31,Q,19014.46
SISI,2024-03-31,Q,4.24
CLRC,2024-03-31,Q,23.44
SKY,2024-03-31,Q,4909.63
SKWD,2024-03-31,Q,1496.21
CLMB,2024-03-31,Q,326.28
ABEO,2024-03-31,Q,199.74
ZIP,2024-03-31,Q,1140.74
SKT,2024-03-31,Q,3229.18
ABG,2024-03-31,Q,4756.21
ZIMV,2024-03-31,Q,448.87
SKYT,2024-03-31,Q,481.43
SKYH,2024-03-31,Q,850.28
CLH,2024-03-31,Q,10857.68
CLMT,2024-03-31,Q,1192.11
SKIN,2024-03-31,Q,548.13
CLPR,2024-03-31,Q,77.65
SKIL,2024-03-31,Q,72.85
SKGR,2024-03-31,Q,169.03
ABCL,2024-03-31,Q,1331.46
ABCP,2024-03-31,Q,8.9
CLNE,2024-03-31,Q,598.34
CLNN,2024-03-31,Q,54.64
SKLZ,2024-03-31,Q,139.2
CMPD,2024-03-31,Q,2.17
SHYF,2024-03-31,Q,426.93
CMPO,2024-03-31,Q,582.42
SHW,2024-03-31,Q,88065.19
ZVRA,2024-03-31,Q,251.87
CMP,2024-03-31,Q,650.24
CMPR,2024-03-31,Q,2252.66
SIEB,2024-03-31,Q,83.52
SIDU,2024-03-31,Q,14.18
ZUO,2024-03-31,Q,1331.52
AAGR,2024-03-31,Q,3.71
SIBN,2024-03-31,Q,674.51
CMPS,2024-03-31,Q,515.37
CMT,2024-03-31,Q,173.2
CMTG,2024-03-31,Q,1354.17
CMTL,2024-03-31,Q,97.67
A,2024-03-31,Q,42642.48
ZWS,2024-03-31,Q,5780.16
ZPTA,2024-03-31,Q,396.08
AAOI,2024-03-31,Q,536.79
CMCT,2024-03-31,Q,97.07
CMBM,2024-03-31,Q,120.22
AAPL,2024-03-31,Q,2629488.25
CMC,2024-03-31,Q,6800.18
SINT,2024-03-31,Q,2.53
AAP,2024-03-31,Q,5072.17
CMCO,2024-03-31,Q,1280.88
AAL,2024-03-31,Q,10070.99
SIF,2024-03-31,Q,19.68
ZTS,2024-03-31,Q,77209.7
CMLS,2024-03-31,Q,60.62
CMI,2024-03-31,Q,40302.19
SIGI,2024-03-31,Q,6636.6
SKYW,2024-03-31,Q,2781.13
CLF,2024-03-31,Q,10812.33
SLAB,2024-03-31,Q,4588.18
YUMC,2024-03-31,Q,15598.79
SMP,2024-03-31,Q,731.88
CIM,2024-03-31,Q,1113.41
YUM,2024-03-31,Q,39029.97
ACCO,2024-03-31,Q,536.54
CIEN,2024-03-31,Q,7150.6
ACCD,2024-03-31,Q,821.18
CIFR,2024-03-31,Q,1526.94
SMG,2024-03-31,Q,4228.68
Z,2024-03-31,Q,11521.16
CISO,2024-03-31,Q,14.92
CINF,2024-03-31,Q,19439.86
CING,2024-03-31,Q,6.65
YYAI,2024-03-31,Q,5.11
CIO,2024-03-31,Q,209.2
CION,2024-03-31,Q,592.28
SMHI,2024-03-31,Q,384.77
ACDC,2024-03-31,Q,1334.26
SNA,2024-03-31,Q,15616.29
YORW,2024-03-31,Q,519.9
CHTR,2024-03-31,Q,41859.44
SMXT,2024-03-31,Q,414.01
YOSH,2024-03-31,Q,4.98
SNAP,2024-03-31,Q,18839.13
SNAX,2024-03-31,Q,4.79
ACHC,2024-03-31,Q,7322.14
CHX,2024-03-31,Q,6833.46
SMTC,2024-03-31,Q,1775.62
ACEL,2024-03-31,Q,987.75
CHWY,2024-03-31,Q,6919.51
CHUC,2024-03-31,Q,25.23
ZETA,2024-03-31,Q,2390.16
SLM,2024-03-31,Q,4787.61
ZEUS,2024-03-31,Q,789.08
CLB,2024-03-31,Q,801.05
ABM,2024-03-31,Q,2824.07
CLBK,2024-03-31,Q,1806.63
ABLT,2024-03-31,Q,2.65
CL,2024-03-31,Q,73880.73
ZEO,2024-03-31,Q,229.46
SLNH,2024-03-31,Q,10.93
SLNG,2024-03-31,Q,78.24
ABNB,2024-03-31,Q,106241.48
CLAR,2024-03-31,Q,258.51
SLND,2024-03-31,Q,247.26
SLB,2024-03-31,Q,78342.01
CLDT,2024-03-31,Q,494.42
ZI,2024-03-31,Q,6029.79
SLAMF,2024-03-31,Q,261.03
SLDB,2024-03-31,Q,504.3
CLDI,2024-03-31,Q,20.19
ZG,2024-03-31,Q,11303.87
SLG,2024-03-31,Q,3630.8
ABL,2024-03-31,Q,767.31
SLDP,2024-03-31,Q,362.05
SMAR,2024-03-31,Q,5290.83
SM,2024-03-31,Q,5734.55
ZBH,2024-03-31,Q,27152.03
SMBC,2024-03-31,Q,496.94
CIVB,2024-03-31,Q,241.27
SMC,2024-03-31,Q,298.91
CIVI,2024-03-31,Q,7597.94
SMBK,2024-03-31,Q,359.39
ZD,2024-03-31,Q,2907.95
SLRC,2024-03-31,Q,837.41
ZDGE,2024-03-31,Q,38.87
ABR,2024-03-31,Q,2497.82
SLQT,2024-03-31,Q,337.99
ABOS,2024-03-31,Q,243.32
SLVM,2024-03-31,Q,2559.84
ZBRA,2024-03-31,Q,15499.87
ABSI,2024-03-31,Q,642.31
ZCAR,2024-03-31,Q,38.52
CCRD,2024-03-31,Q,90.18
AGR,2024-03-31,Q,14098.86
STGW,2024-03-31,Q,1674.61
CBNK,2024-03-31,Q,289.32
AFBI,2024-03-31,Q,106.19
WTBA,2024-03-31,Q,299.79
STHO,2024-03-31,Q,172.09
WPC,2024-03-31,Q,12350.47
CBRG,2024-03-31,Q,64.57
WTI,2024-03-31,Q,389.17
CBRE,2024-03-31,Q,29847.75
CBOE,2024-03-31,Q,19319.97
AGRI,2024-03-31,Q,4.15
SURG,2024-03-31,Q,74.27
STKL,2024-03-31,Q,812.91
STKS,2024-03-31,Q,174.39
AGO,2024-03-31,Q,4839.03
AFCG,2024-03-31,Q,255.86
WT,2024-03-31,Q,1395.21
STIM,2024-03-31,Q,142.68
SUP,2024-03-31,Q,82.94
STEP,2024-03-31,Q,3954.48
CCBG,2024-03-31,Q,469.33
AESI,2024-03-31,Q,2262.58
CAG,2024-03-31,Q,14169.78
CCAP,2024-03-31,Q,639.68
WOOF,2024-03-31,Q,700.8
WTRG,2024-03-31,Q,10134.05
CCB,2024-03-31,Q,520.38
CADL,2024-03-31,Q,46.37
WOLF,2024-03-31,Q,3712.72
AES,2024-03-31,Q,12744.79
SVC,2024-03-31,Q,1123.91
WTTR,2024-03-31,Q,1097.59
AERT,2024-03-31,Q,40.14
WST,2024-03-31,Q,28824.77
AGS,2024-03-31,Q,361.07
STEL,2024-03-31,Q,1305.07
AEYE,2024-03-31,Q,116.51
WTM,2024-03-31,Q,4603.69
WORX,2024-03-31,Q,3.65
CAL,2024-03-31,Q,1443.24
STEM,2024-03-31,Q,354.02
CBRL,2024-03-31,Q,1614.69
CBT,2024-03-31,Q,5110.71
CC,2024-03-31,Q,3909.99
SVBL,2024-03-31,Q,4.46
CBZ,2024-03-31,Q,3933.8
WOR,2024-03-31,Q,3120.61
STE,2024-03-31,Q,22215.37
CBUS,2024-03-31,Q,485.64
CAH,2024-03-31,Q,27255.14
CBU,2024-03-31,Q,2534.14
WSBF,2024-03-31,Q,242.39
STRM,2024-03-31,Q,31.37
CARR,2024-03-31,Q,52375.86
STX,2024-03-31,Q,19539.43
WSBC,2024-03-31,Q,1771.41
STRO,2024-03-31,Q,352.88
STWD,2024-03-31,Q,6381.05
CATX,2024-03-31,Q,698.43
STRR,2024-03-31,Q,14.06
CARS,2024-03-31,Q,1138.8
STRL,2024-03-31,Q,3411.42
AFRM,2024-03-31,Q,11496.13
CARE,2024-03-31,Q,290.96
CAUD,2024-03-31,Q,8.59
CAVA,2024-03-31,Q,7986.38
WSC,2024-03-31,Q,8843.4
CARM,2024-03-31,Q,94.3
WRLD,2024-03-31,Q,881.52
AGEN,2024-03-31,Q,235.3
CASY,2024-03-31,Q,11788.12
STRS,2024-03-31,Q,184.13
AGFY,2024-03-31,Q,5.25
WS,2024-03-31,Q,1806.24
STRT,2024-03-31,Q,96.54
CARV,2024-03-31,Q,7.63
STRW,2024-03-31,Q,51.34
STRA,2024-03-31,Q,2562.18
AFG,2024-03-31,Q,11444.85
WSO.B,2024-03-31,Q,17302.81
SUM,2024-03-31,Q,7820.46
AGM,2024-03-31,Q,2142.22
SUI,2024-03-31,Q,16025.46
AFIB,2024-03-31,Q,5.59
CBFV,2024-03-31,Q,111.19
AGNC,2024-03-31,Q,6880.65
SUN,2024-03-31,Q,6079.58
CANOQ,2024-03-31,Q,1.18
WSFS,2024-03-31,Q,2712.19
WRB,2024-03-31,Q,22610.77
CBAN,2024-03-31,Q,201.92
CAR,2024-03-31,Q,4365.35
STR,2024-03-31,Q,3878.43
STZ,2024-03-31,Q,49725.65
CB,2024-03-31,Q,105222.61
CAPL,2024-03-31,Q,865.64
AGL,2024-03-31,Q,2507.45
AGCO,2024-03-31,Q,9179.49
WW,2024-03-31,Q,146.66
STAA,2024-03-31,Q,1880.74
CCOI,2024-03-31,Q,3098.3
CACI,2024-03-31,Q,8446.55
SSP,2024-03-31,Q,335.58
AHCO,2024-03-31,Q,1533.07
SSSS,2024-03-31,Q,106.26
WWR,2024-03-31,Q,27.98
AENT,2024-03-31,Q,109.01
WULF,2024-03-31,Q,794.88
SST,2024-03-31,Q,176.08
SWBI,2024-03-31,Q,800.3
SVRA,2024-03-31,Q,688.12
CCNE,2024-03-31,Q,428.7
AEIS,2024-03-31,Q,3818.4
BZH,2024-03-31,Q,1034.75
CACC,2024-03-31,Q,6679.81
AEI,2024-03-31,Q,6.43
AEON,2024-03-31,Q,442.2
WNC,2024-03-31,Q,1347.98
SSNC,2024-03-31,Q,15920.2
CAC,2024-03-31,Q,490.38
BZFD,2024-03-31,Q,68.1
CABO,2024-03-31,Q,2377.6
SSKN,2024-03-31,Q,13.25
ST,2024-03-31,Q,5538.15
AHH,2024-03-31,Q,696.66
WMT,2024-03-31,Q,484957.81
CCO,2024-03-31,Q,798.14
CCI,2024-03-31,Q,45985.59
AEP,2024-03-31,Q,45339.42
WWD,2024-03-31,Q,9293.44
WU,2024-03-31,Q,4729.92
CCLD,2024-03-31,Q,18.7
WMS,2024-03-31,Q,13368.72
CCL,2024-03-31,Q,18338.72
SSRM,2024-03-31,Q,901.32
WWW,2024-03-31,Q,896.0
CCCS,2024-03-31,Q,7350.43
SVT,2024-03-31,Q,35.04
SVV,2024-03-31,Q,3118.93
WNEB,2024-03-31,Q,166.48
STAG,2024-03-31,Q,6999.14
NBBK,2024-06-30,Q,644.0
ZUO,2024-06-30,Q,1449.78
ZVRA,2024-06-30,Q,205.08
LZ,2024-06-30,Q,1578.96
KYTX,2024-06-30,Q,323.36
LTRY,2024-06-30,Q,6.98
ZBRA,2024-06-30,Q,15934.72
WMG,2024-06-30,Q,15874.19
VINO,2024-06-30,Q,5.74
LTH,2024-06-30,Q,3754.51
ZBH,2024-06-30,Q,22327.7
MSS,2024-06-30,Q,25.99
KZR,2024-06-30,Q,43.68
ZCAR,2024-06-30,Q,11.33
WRB,2024-06-30,Q,19935.78
L,2024-06-30,Q,16406.66
LYTS,2024-06-30,Q,421.51
KMT,2024-06-30,Q,1851.8
KWR,2024-06-30,Q,3052.89
ZDGE,2024-06-30,Q,42.53
KVYO,2024-06-30,Q,6635.47
VICI,2024-06-30,Q,29991.03
KMX,2024-06-30,Q,11446.83
LYV,2024-06-30,Q,21590.09
WING,2024-06-30,Q,12385.8
MTDR,2024-06-30,Q,7439.04
LTRPA,2024-06-30,Q,36.34
KW,2024-06-30,Q,1336.77
MTD,2024-06-30,Q,29655.77
LTRPB,2024-06-30,Q,386.58
ZD,2024-06-30,Q,2539.35
MTCH,2024-06-30,Q,7834.85
KN,2024-06-30,Q,1526.26
MTG,2024-06-30,Q,5586.49
ZEO,2024-06-30,Q,88.23
WNEB,2024-06-30,Q,148.8
KMPR,2024-06-30,Q,3819.39
MTEX,2024-06-30,Q,12.8
MAX,2024-06-30,Q,873.17
WINA,2024-06-30,Q,1241.37
KVUE,2024-06-30,Q,34811.33
NAVI,2024-06-30,Q,1593.01
KYMR,2024-06-30,Q,1831.54
VIAV,2024-06-30,Q,1524.54
LTRX,2024-06-30,Q,134.45
MTB,2024-06-30,Q,25255.08
MSAI,2024-06-30,Q,22.75
MSA,2024-06-30,Q,7386.16
KLTR,2024-06-30,Q,176.29
UVSP,2024-06-30,Q,665.97
VIVK,2024-06-30,Q,55.42
MBIN,2024-06-30,Q,1757.6
UVV,2024-06-30,Q,1187.97
YYAI,2024-06-30,Q,22.87
MBI,2024-06-30,Q,280.14
WHLR,2024-06-30,Q,8.8
LAND,2024-06-30,Q,490.63
MSBI,2024-06-30,Q,484.56
LARK,2024-06-30,Q,105.1
WHLM,2024-06-30,Q,28.0
KLXE,2024-06-30,Q,83.49
YUMC,2024-06-30,Q,12016.79
WMS,2024-06-30,Q,12431.54
VLCN,2024-06-30,Q,7.03
LXU,2024-06-30,Q,585.86
LAZR,2024-06-30,Q,663.98
NBY,2024-06-30,Q,2.98
LXRX,2024-06-30,Q,413.68
WH,2024-06-30,Q,5844.51
LAZ,2024-06-30,Q,4305.41
WMPN,2024-06-30,Q,107.57
LXP,2024-06-30,Q,2684.38
LAW,2024-06-30,Q,357.46
KLTO,2024-06-30,Q,38.88
LAUR,2024-06-30,Q,2279.03
LYB,2024-06-30,Q,31149.03
WHF,2024-06-30,Q,285.19
WRLD,2024-06-30,Q,723.18
MRVL,2024-06-30,Q,60505.44
UVE,2024-06-30,Q,534.35
LSTR,2024-06-30,Q,6540.29
YUM,2024-06-30,Q,37305.01
MRVI,2024-06-30,Q,1805.56
VIRT,2024-06-30,Q,3499.11
NBHC,2024-06-30,Q,1480.69
VABK,2024-06-30,Q,176.17
MBC,2024-06-30,Q,1864.41
LADR,2024-06-30,Q,1443.61
MSI,2024-06-30,Q,64408.96
MBCN,2024-06-30,Q,194.01
LAD,2024-06-30,Q,6765.66
LTC,2024-06-30,Q,1500.45
VIR,2024-06-30,Q,1216.09
WNC,2024-06-30,Q,960.94
LAB,2024-06-30,Q,655.65
KMI,2024-06-30,Q,44100.73
MSM,2024-06-30,Q,4451.11
VIRC,2024-06-30,Q,225.93
LXEO,2024-06-30,Q,528.44
VAC,2024-06-30,Q,3061.16
MSGS,2024-06-30,Q,4506.28
LAMR,2024-06-30,Q,12227.34
Z,2024-06-30,Q,10734.97
MSDL,2024-06-30,Q,1953.54
WHR,2024-06-30,Q,5610.21
KMB,2024-06-30,Q,46546.37
ZWS,2024-06-30,Q,5025.3
LYFT,2024-06-30,Q,5783.13
VITL,2024-06-30,Q,1972.61
LAKE,2024-06-30,Q,169.66
MSEX,2024-06-30,Q,931.72
WMT,2024-06-30,Q,544628.31
MSGE,2024-06-30,Q,1408.84
MSFT,2024-06-30,Q,3322196.5
MATW,2024-06-30,Q,766.47
ZG,2024-06-30,Q,10422.58
NABL,2024-06-30,Q,2813.95
LUNR,2024-06-30,Q,420.18
MX,2024-06-30,Q,186.36
KNX,2024-06-30,Q,8080.25
KRMD,2024-06-30,Q,121.28
WLDN,2024-06-30,Q,398.62
VEL,2024-06-30,Q,591.43
VEEE,2024-06-30,Q,5.19
ZPTA,2024-06-30,Q,21.15
WOR,2024-06-30,Q,2372.56
MXL,2024-06-30,Q,1689.71
WLFC,2024-06-30,Q,455.3
KREF,2024-06-30,Q,627.47
KRC,2024-06-30,Q,3658.9
LUV,2024-06-30,Q,17141.88
VECO,2024-06-30,Q,2652.42
VBFC,2024-06-30,Q,66.63
LVS,2024-06-30,Q,32587.11
NAII,2024-06-30,Q,37.33
VERA,2024-06-30,Q,1983.26
KRP,2024-06-30,Q,1562.28
WORX,2024-06-30,Q,2.06
LUNG,2024-06-30,Q,246.09
KNTK,2024-06-30,Q,6527.58
KRNY,2024-06-30,Q,396.29
MVST,2024-06-30,Q,144.68
MWA,2024-06-30,Q,2790.38
KRO,2024-06-30,Q,1443.59
KO,2024-06-30,Q,274323.13
KOS,2024-06-30,Q,2612.38
MYSZ,2024-06-30,Q,2.33
VCNX,2024-06-30,Q,10.29
MYGN,2024-06-30,Q,2213.82
LVLU,2024-06-30,Q,76.46
MYRG,2024-06-30,Q,2240.27
KOP,2024-06-30,Q,784.2
WOLF,2024-06-30,Q,2864.46
KORE,2024-06-30,Q,35.99
MAGN,2024-06-30,Q,62.9
WLKP,2024-06-30,Q,795.51
KPTI,2024-06-30,Q,108.12
LUXH,2024-06-30,Q,28.42
KR,2024-06-30,Q,36039.02
VC,2024-06-30,Q,2945.65
LUMN,2024-06-30,Q,1116.54
LVO,2024-06-30,Q,155.36
WLK,2024-06-30,Q,18619.5
MYE,2024-06-30,Q,498.03
MAIN,2024-06-30,Q,4327.78
KODK,2024-06-30,Q,430.94
MYFW,2024-06-30,Q,163.56
VCTR,2024-06-30,Q,3093.32
WOOF,2024-06-30,Q,1174.76
MAPS,2024-06-30,Q,158.53
NASB,2024-06-30,Q,251.35
MTSI,2024-06-30,Q,8047.15
MAT,2024-06-30,Q,5526.77
MTRN,2024-06-30,Q,2243.38
KTOS,2024-06-30,Q,3003.47
MTRX,2024-06-30,Q,271.18
ZI,2024-06-30,Q,4683.68
M,2024-06-30,Q,5307.1
NAPA,2024-06-30,Q,1044.07
MASI,2024-06-30,Q,6699.6
KTCC,2024-06-30,Q,43.59
KNF,2024-06-30,Q,3970.6
MATV,2024-06-30,Q,921.31
KURA,2024-06-30,Q,1568.56
WINT,2024-06-30,Q,1.9
WMB,2024-06-30,Q,51797.05
MTN,2024-06-30,Q,6777.21
NATL,2024-06-30,Q,1948.58
LZB,2024-06-30,Q,1567.9
ZEUS,2024-06-30,Q,499.07
MTNB,2024-06-30,Q,39.7
ZTS,2024-06-30,Q,79103.33
VHI,2024-06-30,Q,504.38
WINV,2024-06-30,Q,47.01
VAPO,2024-06-30,Q,13.26
NATH,2024-06-30,Q,276.86
ZETA,2024-06-30,Q,3882.03
MTW,2024-06-30,Q,404.9
MAR,2024-06-30,Q,68063.76
KNSL,2024-06-30,Q,8971.79
WKHS,2024-06-30,Q,29.45
ZIP,2024-06-30,Q,901.53
WLY,2024-06-30,Q,2215.11
MAC,2024-06-30,Q,3330.72
MUR,2024-06-30,Q,6292.25
KSCP,2024-06-30,Q,35.06
VATE,2024-06-30,Q,78.92
MARA,2024-06-30,Q,5845.32
WPC,2024-06-30,Q,12047.53
MUX,2024-06-30,Q,467.93
KRT,2024-06-30,Q,590.86
VERB,2024-06-30,Q,15.9
KRUS,2024-06-30,Q,709.44
VERO,2024-06-30,Q,4.97
MVBF,2024-06-30,Q,240.19
VERI,2024-06-30,Q,85.39
MARK,2024-06-30,Q,6.18
VERX,2024-06-30,Q,5599.5
KSS,2024-06-30,Q,2556.62
MTZ,2024-06-30,Q,8475.85
VASO,2024-06-30,Q,54.78
WM,2024-06-30,Q,85616.5
MTX,2024-06-30,Q,2675.15
MAS,2024-06-30,Q,14550.65
LW,2024-06-30,Q,12079.88
VFF,2024-06-30,Q,113.96
VFC,2024-06-30,Q,5253.98
WLYB,2024-06-30,Q,2228.17
NANX,2024-06-30,Q,85.04
WKC,2024-06-30,Q,1524.62
ZIMV,2024-06-30,Q,503.18
MU,2024-06-30,Q,145845.89
MUEL,2024-06-30,Q,71.92
WK,2024-06-30,Q,4031.97
XMTR,2024-06-30,Q,566.43
MITK,2024-06-30,Q,523.12
XNCR,2024-06-30,Q,1170.51
LINC,2024-06-30,Q,372.92
MIRM,2024-06-30,Q,1611.48
WTTR,2024-06-30,Q,1273.48
LIFW,2024-06-30,Q,65.61
VSTS,2024-06-30,Q,1608.02
VSTO,2024-06-30,Q,2197.39
WCN,2024-06-30,Q,45246.96
LOOP,2024-06-30,Q,99.36
LILA,2024-06-30,Q,1885.48
MITT,2024-06-30,Q,195.71
LII,2024-06-30,Q,19063.53
MDU,2024-06-30,Q,5117.6
MDT,2024-06-30,Q,100927.45
MIR,2024-06-30,Q,2494.12
VTRS,2024-06-30,Q,12656.88
LITE,2024-06-30,Q,3442.19
VTSI,2024-06-30,Q,85.43
MIDD,2024-06-30,Q,6592.56
MEC,2024-06-30,Q,341.98
LIQT,2024-06-30,Q,13.68
VTS,2024-06-30,Q,698.08
XLO,2024-06-30,Q,34.97
MDXG,2024-06-30,Q,1017.39
VTLE,2024-06-30,Q,1643.08
LIND,2024-06-30,Q,517.35
VTOL,2024-06-30,Q,952.02
WU,2024-06-30,Q,4127.66
VTNRQ,2024-06-30,Q,88.34
MKC,2024-06-30,Q,19056.63
VSH,2024-06-30,Q,3060.39
MLI,2024-06-30,Q,6452.68
MDLZ,2024-06-30,Q,87414.61
XPO,2024-06-30,Q,12355.11
MLKN,2024-06-30,Q,1849.82
VSEC,2024-06-30,Q,1626.12
XPOF,2024-06-30,Q,751.53
MLM,2024-06-30,Q,33396.65
WDFC,2024-06-30,Q,2975.78
MLNK,2024-06-30,Q,1638.5
LH,2024-06-30,Q,17155.89
WTM,2024-06-30,Q,4663.09
VSAT,2024-06-30,Q,1622.8
LGIH,2024-06-30,Q,2103.04
XPON,2024-06-30,Q,7.56
VSCO,2024-06-30,Q,1383.55
XPRO,2024-06-30,Q,2692.32
WTI,2024-06-30,Q,314.27
MLR,2024-06-30,Q,631.08
WDAY,2024-06-30,Q,59243.4
MKSI,2024-06-30,Q,8786.41
XOS,2024-06-30,Q,54.53
VST,2024-06-30,Q,29874.61
MKL,2024-06-30,Q,20397.53
MKC.V,2024-06-30,Q,18535.48
WTRG,2024-06-30,Q,10216.18
XOM,2024-06-30,Q,453919.0
XOMA,2024-06-30,Q,275.72
VSTM,2024-06-30,Q,80.09
LICY,2024-06-30,Q,146.18
LHX,2024-06-30,Q,42603.99
