ticker,per_end_date,per_type,shares_out
TISI,2024-03-31,Q,4.42
TILE,2024-03-31,Q,58.27
CVNA,2024-03-31,Q,202.57
CVM,2024-03-31,Q,53.98
CVLG,2024-03-31,Q,13.07
CVCO,2024-03-31,Q,8.35
CWEN,2024-03-31,Q,202.08
CTRI,2024-03-31,Q,86.66
CSR,2024-03-31,Q,14.91
TLS,2024-03-31,Q,73.31
CSPI,2024-03-31,Q,9.71
TLSI,2024-03-31,Q,26.76
CSTL,2024-03-31,Q,27.61
CSSEQ,2024-03-31,Q,32.39
CSTAF,2024-03-31,Q,12.24
CSL,2024-03-31,Q,47.6
CSGS,2024-03-31,Q,29.36
CSGP,2024-03-31,Q,408.34
CTM,2024-03-31,Q,53.03
CTLT,2024-03-31,Q,180.98
CTLP,2024-03-31,Q,72.8
CTKB,2024-03-31,Q,131.26
TLF,2024-03-31,Q,8.4
CTRE,2024-03-31,Q,134.99
CTRA,2024-03-31,Q,751.85
CTO,2024-03-31,Q,22.95
CTNT,2024-03-31,Q,1.12
CTOS,2024-03-31,Q,250.07
CTGO,2024-03-31,Q,9.63
CTBI,2024-03-31,Q,18.02
CSWC,2024-03-31,Q,42.98
CSV,2024-03-31,Q,15.16
CSX,2024-03-31,Q,1954.93
CTCX,2024-03-31,Q,19.36
TFSL,2024-03-31,Q,280.71
DCO,2024-03-31,Q,14.72
TG,2024-03-31,Q,34.43
DDD,2024-03-31,Q,133.43
TFIN,2024-03-31,Q,23.33
DD,2024-03-31,Q,418.1
DCTH,2024-03-31,Q,27.78
DCGO,2024-03-31,Q,102.96
DBGI,2024-03-31,Q,1.7
DBD,2024-03-31,Q,37.57
TGL,2024-03-31,Q,11.07
DAY,2024-03-31,Q,157.9
TGLS,2024-03-31,Q,47.0
TGI,2024-03-31,Q,76.92
DBRG,2024-03-31,Q,166.22
DBX,2024-03-31,Q,343.98
DERM,2024-03-31,Q,19.93
DENN,2024-03-31,Q,52.02
DFCO,2024-03-31,Q,97.05
TENB,2024-03-31,Q,118.74
TEX,2024-03-31,Q,67.3
TEVA,2024-03-31,Q,1132.64
TFC,2024-03-31,Q,1338.1
DDOG,2024-03-31,Q,333.97
DEA,2024-03-31,Q,103.0
DEI,2024-03-31,Q,167.35
CWH,2024-03-31,Q,84.54
DAVE,2024-03-31,Q,12.39
TGNA,2024-03-31,Q,176.11
THR,2024-03-31,Q,33.72
CYAN,2024-03-31,Q,6.95
THMO,2024-03-31,Q,7.95
CYH,2024-03-31,Q,138.97
THRM,2024-03-31,Q,31.65
CWST,2024-03-31,Q,57.99
CWK,2024-03-31,Q,229.05
CWT,2024-03-31,Q,57.75
CXDO,2024-03-31,Q,25.7
CXW,2024-03-31,Q,111.63
CXT,2024-03-31,Q,57.12
THRY,2024-03-31,Q,35.83
THS,2024-03-31,Q,53.86
CYRX,2024-03-31,Q,49.16
DAN,2024-03-31,Q,144.95
TGTX,2024-03-31,Q,154.54
DAL,2024-03-31,Q,640.0
TH,2024-03-31,Q,100.11
DARE,2024-03-31,Q,8.38
THC,2024-03-31,Q,97.68
THFF,2024-03-31,Q,11.81
CYTK,2024-03-31,Q,104.58
D,2024-03-31,Q,837.59
CZWI,2024-03-31,Q,10.41
THCP,2024-03-31,Q,10.08
CZR,2024-03-31,Q,216.42
CZNC,2024-03-31,Q,15.38
SSKN,2024-03-31,Q,3.51
EXPE,2024-03-31,Q,136.29
SSNC,2024-03-31,Q,247.32
EXP,2024-03-31,Q,34.45
EYE,2024-03-31,Q,78.56
EZFL,2024-03-31,Q,1.87
EYEN,2024-03-31,Q,50.96
SSSS,2024-03-31,Q,23.35
SSRM,2024-03-31,Q,202.09
SST,2024-03-31,Q,89.84
EWCZ,2024-03-31,Q,60.83
EW,2024-03-31,Q,602.6
EXAS,2024-03-31,Q,183.85
EXLS,2024-03-31,Q,162.44
SSP,2024-03-31,Q,85.39
EXFY,2024-03-31,Q,86.49
EXE,2024-03-31,Q,131.05
EXC,2024-03-31,Q,1000.03
F,2024-03-31,Q,3992.34
FBIO,2024-03-31,Q,19.24
SRPT,2024-03-31,Q,94.52
FBMS,2024-03-31,Q,31.22
FBIN,2024-03-31,Q,125.08
SRRK,2024-03-31,Q,79.75
FBIZ,2024-03-31,Q,8.29
SSBK,2024-03-31,Q,8.88
FACO,2024-03-31,Q,38.09
FA,2024-03-31,Q,145.2
SSD,2024-03-31,Q,42.47
FAF,2024-03-31,Q,103.72
FAT,2024-03-31,Q,15.73
FAST,2024-03-31,Q,572.55
FARO,2024-03-31,Q,19.21
FARM,2024-03-31,Q,21.07
FANG,2024-03-31,Q,178.34
FALC,2024-03-31,Q,7.13
EZPW,2024-03-31,Q,54.94
EVTV,2024-03-31,Q,15.52
STEL,2024-03-31,Q,53.57
ETNB,2024-03-31,Q,95.22
ETON,2024-03-31,Q,25.69
ETD,2024-03-31,Q,25.41
STE,2024-03-31,Q,98.81
STEM,2024-03-31,Q,161.65
ESRT,2024-03-31,Q,164.8
ESS,2024-03-31,Q,64.21
ESPR,2024-03-31,Q,189.4
STGW,2024-03-31,Q,269.23
ESSA,2024-03-31,Q,10.13
STEP,2024-03-31,Q,110.65
ET,2024-03-31,Q,3369.38
EVR,2024-03-31,Q,38.52
STAA,2024-03-31,Q,49.13
STAG,2024-03-31,Q,182.08
EVRG,2024-03-31,Q,229.75
EVRI,2024-03-31,Q,83.78
EVTC,2024-03-31,Q,64.41
ST,2024-03-31,Q,150.74
EVI,2024-03-31,Q,12.67
EVCM,2024-03-31,Q,186.2
EVC,2024-03-31,Q,89.52
EVBN,2024-03-31,Q,5.51
EVH,2024-03-31,Q,114.66
EVEX,2024-03-31,Q,269.37
SPNT,2024-03-31,Q,170.48
FGI,2024-03-31,Q,9.55
FGF,2024-03-31,Q,1.13
FGEN,2024-03-31,Q,99.47
SPLP,2024-03-31,Q,20.39
FIBK,2024-03-31,Q,104.57
FI,2024-03-31,Q,585.1
FHI,2024-03-31,Q,84.16
FGBI,2024-03-31,Q,12.51
SPRB,2024-03-31,Q,41.15
FFIE,2024-03-31,Q,3.99
SPR,2024-03-31,Q,116.55
FFIC,2024-03-31,Q,29.07
FG,2024-03-31,Q,126.15
FFWM,2024-03-31,Q,56.51
FFNW,2024-03-31,Q,9.17
SPFI,2024-03-31,Q,16.43
SPG,2024-03-31,Q,325.94
SPGI,2024-03-31,Q,312.9
FIX,2024-03-31,Q,35.72
FIVN,2024-03-31,Q,73.87
FLGT,2024-03-31,Q,29.9
FLGC,2024-03-31,Q,12.82
FLEX,2024-03-31,Q,421.16
SPH,2024-03-31,Q,64.02
SPIR,2024-03-31,Q,24.32
FISI,2024-03-31,Q,15.45
FIS,2024-03-31,Q,561.51
SPHR,2024-03-31,Q,35.14
FIP,2024-03-31,Q,101.69
FINW,2024-03-31,Q,12.79
FICO,2024-03-31,Q,24.71
SRCE,2024-03-31,Q,24.49
FCF,2024-03-31,Q,102.2
SRDX,2024-03-31,Q,14.26
FCFS,2024-03-31,Q,45.47
SR,2024-03-31,Q,57.75
FCNCA,2024-03-31,Q,14.53
SRE,2024-03-31,Q,632.15
FBYD,2024-03-31,Q,137.41
FBRT,2024-03-31,Q,81.87
FCAP,2024-03-31,Q,3.35
FCCO,2024-03-31,Q,7.63
SRFM,2024-03-31,Q,11.85
SRG,2024-03-31,Q,56.26
FCBC,2024-03-31,Q,18.35
SRI,2024-03-31,Q,27.67
FET,2024-03-31,Q,12.28
SPT,2024-03-31,Q,56.54
FENC,2024-03-31,Q,27.1
SPTN,2024-03-31,Q,34.47
FEMY,2024-03-31,Q,22.1
FETM,2024-03-31,Q,4.48
FFDF,2024-03-31,Q,2.95
SPRU,2024-03-31,Q,18.3
SQFT,2024-03-31,Q,14.46
FDBC,2024-03-31,Q,5.81
FCX,2024-03-31,Q,1434.41
FEAM,2024-03-31,Q,63.29
FE,2024-03-31,Q,575.52
FDUS,2024-03-31,Q,31.43
SQ,2024-03-31,Q,617.04
STHO,2024-03-31,Q,13.32
ELF,2024-03-31,Q,55.51
ELEV,2024-03-31,Q,54.64
ELME,2024-03-31,Q,88.0
ELAN,2024-03-31,Q,494.1
EHTH,2024-03-31,Q,29.12
SVT,2024-03-31,Q,2.55
SVRA,2024-03-31,Q,138.18
ELAB,2024-03-31,Q,17.33
ELA,2024-03-31,Q,26.35
EKSO,2024-03-31,Q,18.17
EIX,2024-03-31,Q,384.75
EMBC,2024-03-31,Q,57.58
EMMA,2024-03-31,Q,61.85
EML,2024-03-31,Q,6.23
EMKR,2024-03-31,Q,7.73
SUP,2024-03-31,Q,28.6
SURG,2024-03-31,Q,19.29
ELTP,2024-03-31,Q,1068.27
ELS,2024-03-31,Q,186.5
ELV,2024-03-31,Q,232.42
ELUT,2024-03-31,Q,24.27
SVC,2024-03-31,Q,165.77
EDR,2024-03-31,Q,693.33
EE,2024-03-31,Q,108.39
EDSA,2024-03-31,Q,3.22
ECPG,2024-03-31,Q,23.69
SWX,2024-03-31,Q,71.67
EDBL,2024-03-31,Q,0.31
ED,2024-03-31,Q,345.51
ECVT,2024-03-31,Q,117.0
EHAB,2024-03-31,Q,50.16
EGHT,2024-03-31,Q,123.42
EGY,2024-03-31,Q,104.34
SVV,2024-03-31,Q,161.77
EGP,2024-03-31,Q,48.14
EGAN,2024-03-31,Q,31.2
EFC,2024-03-31,Q,85.06
EEX,2024-03-31,Q,63.05
SWIM,2024-03-31,Q,115.39
SWK,2024-03-31,Q,153.88
EG,2024-03-31,Q,43.46
EFX,2024-03-31,Q,123.61
EFTR,2024-03-31,Q,3.9
EFSH,2024-03-31,Q,0.41
EFSC,2024-03-31,Q,37.49
EFOI,2024-03-31,Q,4.44
SWI,2024-03-31,Q,168.16
SWKH,2024-03-31,Q,12.48
EMN,2024-03-31,Q,117.65
EQIX,2024-03-31,Q,94.62
EQH,2024-03-31,Q,327.62
STRA,2024-03-31,Q,24.61
STR,2024-03-31,Q,156.89
EQT,2024-03-31,Q,441.59
EQS,2024-03-31,Q,13.59
EQBK,2024-03-31,Q,15.34
STRO,2024-03-31,Q,62.46
EPM,2024-03-31,Q,33.46
STRR,2024-03-31,Q,3.17
EPRT,2024-03-31,Q,175.31
STRL,2024-03-31,Q,30.93
STKL,2024-03-31,Q,118.33
ESGR,2024-03-31,Q,15.22
STKS,2024-03-31,Q,31.31
ESE,2024-03-31,Q,25.8
ESI,2024-03-31,Q,242.06
STIM,2024-03-31,Q,29.98
ESLA,2024-03-31,Q,36.61
ESCA,2024-03-31,Q,13.86
ERNA,2024-03-31,Q,5.41
ESAB,2024-03-31,Q,60.42
ES,2024-03-31,Q,350.73
STRS,2024-03-31,Q,8.07
ENLC,2024-03-31,Q,451.3
ENSC,2024-03-31,Q,7.33
ENS,2024-03-31,Q,40.42
ENR,2024-03-31,Q,71.78
ENOV,2024-03-31,Q,54.85
ENPH,2024-03-31,Q,136.06
SUN,2024-03-31,Q,100.84
EMR,2024-03-31,Q,572.1
SUI,2024-03-31,Q,124.63
ENG,2024-03-31,Q,5.16
SUM,2024-03-31,Q,175.46
ENSG,2024-03-31,Q,56.92
EOSE,2024-03-31,Q,206.78
EOLS,2024-03-31,Q,62.59
EOG,2024-03-31,Q,574.71
EPAM,2024-03-31,Q,57.99
STRT,2024-03-31,Q,4.07
STRW,2024-03-31,Q,6.46
EPD,2024-03-31,Q,2168.25
EPC,2024-03-31,Q,49.93
STWD,2024-03-31,Q,313.87
ENTG,2024-03-31,Q,150.79
STX,2024-03-31,Q,209.99
ENSV,2024-03-31,Q,26.88
ENVX,2024-03-31,Q,169.9
ENVA,2024-03-31,Q,28.2
ENV,2024-03-31,Q,54.79
MOTS,2024-03-31,Q,5.21
MOS,2024-03-31,Q,321.69
PMD,2024-03-31,Q,5.81
MORN,2024-03-31,Q,42.75
MPAA,2024-03-31,Q,19.66
MPLN,2024-03-31,Q,16.1
PLYA,2024-03-31,Q,138.89
MP,2024-03-31,Q,165.31
MPC,2024-03-31,Q,352.33
PM,2024-03-31,Q,1554.56
MPB,2024-03-31,Q,16.57
PLYM,2024-03-31,Q,45.38
MOG.B,2024-03-31,Q,31.97
MOG.A,2024-03-31,Q,31.97
MOGU,2024-03-31,Q,8.22
MODV,2024-03-31,Q,14.21
MOFG,2024-03-31,Q,15.75
MOH,2024-03-31,Q,58.6
MPLX,2024-03-31,Q,1016.2
PLRX,2024-03-31,Q,60.32
MRCY,2024-03-31,Q,59.37
PLPC,2024-03-31,Q,4.92
MRK,2024-03-31,Q,2533.03
MRO,2024-03-31,Q,571.48
MRNS,2024-03-31,Q,54.93
PLNT,2024-03-31,Q,87.9
MRNA,2024-03-31,Q,383.24
PLOW,2024-03-31,Q,22.98
MODG,2024-03-31,Q,183.57
MPW,2024-03-31,Q,599.1
PLUR,2024-03-31,Q,5.18
PLUG,2024-03-31,Q,696.17
PLUS,2024-03-31,Q,26.94
MRBK,2024-03-31,Q,11.19
PLTK,2024-03-31,Q,371.13
MRC,2024-03-31,Q,84.39
MOD,2024-03-31,Q,52.21
MMC,2024-03-31,Q,492.72
MMATQ,2024-03-31,Q,6.7
PNTG,2024-03-31,Q,30.01
MMSI,2024-03-31,Q,58.11
MMS,2024-03-31,Q,61.03
MMM,2024-03-31,Q,553.36
MMLP,2024-03-31,Q,39.0
POCI,2024-03-31,Q,6.07
PODD,2024-03-31,Q,70.02
MLAB,2024-03-31,Q,5.39
POLA,2024-03-31,Q,12.96
MLR,2024-03-31,Q,11.47
PNW,2024-03-31,Q,113.56
MLNK,2024-03-31,Q,76.49
MLM,2024-03-31,Q,61.64
MLI,2024-03-31,Q,113.6
MNTX,2024-03-31,Q,20.36
PNBK,2024-03-31,Q,3.98
MNTS,2024-03-31,Q,11.97
MNTK,2024-03-31,Q,143.62
PMT,2024-03-31,Q,86.85
MOBX,2024-03-31,Q,25.85
PMTS,2024-03-31,Q,11.38
MNST,2024-03-31,Q,1041.73
PNR,2024-03-31,Q,166.02
PNNT,2024-03-31,Q,65.22
MNKD,2024-03-31,Q,272.32
MNRO,2024-03-31,Q,29.9
MNR,2024-03-31,Q,95.0
MNMD,2024-03-31,Q,71.87
PII,2024-03-31,Q,56.51
MVBF,2024-03-31,Q,12.84
PIK,2024-03-31,Q,1.95
MUX,2024-03-31,Q,49.44
PIII,2024-03-31,Q,315.9
MWA,2024-03-31,Q,156.18
MVST,2024-03-31,Q,317.21
MTX,2024-03-31,Q,32.25
MTW,2024-03-31,Q,35.54
MTZ,2024-03-31,Q,79.46
MUR,2024-03-31,Q,152.58
PINC,2024-03-31,Q,104.82
PINE,2024-03-31,Q,13.62
PHX,2024-03-31,Q,37.46
MX,2024-03-31,Q,38.26
MYRG,2024-03-31,Q,16.76
MYSZ,2024-03-31,Q,0.45
NABL,2024-03-31,Q,184.76
PHGE,2024-03-31,Q,5.52
MXL,2024-03-31,Q,83.13
PHUN,2024-03-31,Q,8.03
MYGN,2024-03-31,Q,90.48
PHM,2024-03-31,Q,210.34
MYFW,2024-03-31,Q,9.51
MYE,2024-03-31,Q,36.94
MTSI,2024-03-31,Q,72.11
MSGE,2024-03-31,Q,41.12
MSFT,2024-03-31,Q,7432.31
PLBY,2024-03-31,Q,72.64
MSDL,2024-03-31,Q,88.89
MSEX,2024-03-31,Q,17.81
MSGS,2024-03-31,Q,23.95
MSI,2024-03-31,Q,166.79
PLAG,2024-03-31,Q,7.21
PLD,2024-03-31,Q,925.84
MRVI,2024-03-31,Q,251.75
PLMJ,2024-03-31,Q,7.93
PLMR,2024-03-31,Q,24.92
MRSN,2024-03-31,Q,121.3
MSBI,2024-03-31,Q,21.48
MSAI,2024-03-31,Q,11.96
MSA,2024-03-31,Q,39.38
PKBO,2024-03-31,Q,22.63
PKBK,2024-03-31,Q,11.96
PK,2024-03-31,Q,210.6
MTNB,2024-03-31,Q,4.35
MTRX,2024-03-31,Q,27.3
MTRN,2024-03-31,Q,20.73
MTB,2024-03-31,Q,166.62
MTCH,2024-03-31,Q,265.54
MTEX,2024-03-31,Q,1.88
PKOH,2024-03-31,Q,13.07
MTDR,2024-03-31,Q,124.78
MTD,2024-03-31,Q,21.36
PKST,2024-03-31,Q,36.31
MTG,2024-03-31,Q,266.59
MKTW,2024-03-31,Q,329.53
MCHX,2024-03-31,Q,43.66
MCHP,2024-03-31,Q,540.4
PRU,2024-03-31,Q,359.0
PRTS,2024-03-31,Q,56.65
MCFT,2024-03-31,Q,17.03
MCK,2024-03-31,Q,131.41
MCRB,2024-03-31,Q,151.01
PRTH,2024-03-31,Q,75.79
MCO,2024-03-31,Q,182.6
MCOM,2024-03-31,Q,45.19
MBWM,2024-03-31,Q,16.12
MCD,2024-03-31,Q,720.68
MCBS,2024-03-31,Q,25.21
MCB,2024-03-31,Q,11.19
PRPH,2024-03-31,Q,18.05
PRPL,2024-03-31,Q,107.68
PRPO,2024-03-31,Q,1.47
MDGL,2024-03-31,Q,21.28
PROV,2024-03-31,Q,6.93
MDRR,2024-03-31,Q,1.12
PROK,2024-03-31,Q,229.34
MDLZ,2024-03-31,Q,1341.36
PRST,2024-03-31,Q,95.14
MCY,2024-03-31,Q,55.37
PRSO,2024-03-31,Q,2.38
MD,2024-03-31,Q,84.03
MAMO,2024-03-31,Q,41.3
PSTL,2024-03-31,Q,22.63
MAPS,2024-03-31,Q,150.54
MARK,2024-03-31,Q,44.44
MARA,2024-03-31,Q,272.92
MAR,2024-03-31,Q,285.62
PSQH,2024-03-31,Q,28.29
PSX,2024-03-31,Q,423.95
MAC,2024-03-31,Q,215.72
MAIN,2024-03-31,Q,84.98
PSTV,2024-03-31,Q,4.28
PSTX,2024-03-31,Q,96.93
MAGN,2024-03-31,Q,3.48
MAS,2024-03-31,Q,220.24
MBCN,2024-03-31,Q,8.07
PSEC,2024-03-31,Q,415.21
MBC,2024-03-31,Q,127.15
PSA,2024-03-31,Q,175.73
MBIN,2024-03-31,Q,43.35
MBI,2024-03-31,Q,51.28
MATV,2024-03-31,Q,54.3
MATW,2024-03-31,Q,30.71
PSNL,2024-03-31,Q,51.94
MAT,2024-03-31,Q,344.1
MASI,2024-03-31,Q,53.09
PSN,2024-03-31,Q,146.75
PSIX,2024-03-31,Q,22.97
MAX,2024-03-31,Q,65.8
PPL,2024-03-31,Q,737.74
MHLD,2024-03-31,Q,100.47
MHK,2024-03-31,Q,63.86
MIDD,2024-03-31,Q,53.6
PPG,2024-03-31,Q,234.5
MGYR,2024-03-31,Q,6.65
MGNI,2024-03-31,Q,140.02
MGM,2024-03-31,Q,313.68
PR,2024-03-31,Q,769.87
MGTX,2024-03-31,Q,64.31
PPSI,2024-03-31,Q,9.93
POR,2024-03-31,Q,103.03
MITT,2024-03-31,Q,29.45
POOL,2024-03-31,Q,38.33
MKSI,2024-03-31,Q,67.06
MKL,2024-03-31,Q,13.0
MITK,2024-03-31,Q,46.79
PPBI,2024-03-31,Q,96.43
MIRM,2024-03-31,Q,47.12
MIR,2024-03-31,Q,227.37
POST,2024-03-31,Q,60.59
PRA,2024-03-31,Q,50.97
MEG,2024-03-31,Q,30.63
PRKR,2024-03-31,Q,88.53
PRKS,2024-03-31,Q,63.22
PRLB,2024-03-31,Q,25.56
PRGO,2024-03-31,Q,135.52
MELI,2024-03-31,Q,50.7
PRI,2024-03-31,Q,34.7
PRIM,2024-03-31,Q,53.62
MDU,2024-03-31,Q,203.89
PRO,2024-03-31,Q,46.97
MEC,2024-03-31,Q,20.36
PRM,2024-03-31,Q,157.26
MDXG,2024-03-31,Q,147.6
MFIN,2024-03-31,Q,23.38
MFIC,2024-03-31,Q,65.25
PRCT,2024-03-31,Q,51.42
PRAA,2024-03-31,Q,39.35
MGEE,2024-03-31,Q,36.18
MGAM,2024-03-31,Q,21.24
MG,2024-03-31,Q,30.64
PRCH,2024-03-31,Q,97.9
MESA,2024-03-31,Q,40.94
MESO,2024-03-31,Q,114.18
MERC,2024-03-31,Q,66.85
PRG,2024-03-31,Q,43.17
MFA,2024-03-31,Q,102.08
METC,2024-03-31,Q,53.09
PACB,2024-03-31,Q,272.34
NWSA,2024-03-31,Q,570.45
NWS,2024-03-31,Q,570.45
NWPX,2024-03-31,Q,9.92
NWN,2024-03-31,Q,38.03
PACK,2024-03-31,Q,82.99
NXPI,2024-03-31,Q,255.68
PAA,2024-03-31,Q,701.07
NXGL,2024-03-31,Q,6.23
NWL,2024-03-31,Q,415.2
PAG,2024-03-31,Q,66.88
NVT,2024-03-31,Q,166.02
NVST,2024-03-31,Q,171.86
PAGP,2024-03-31,Q,197.25
PACS,2024-03-31,Q,150.15
NWFL,2024-03-31,Q,8.11
NWE,2024-03-31,Q,61.29
NWBO,2024-03-31,Q,1205.67
NXRT,2024-03-31,Q,25.77
NXST,2024-03-31,Q,32.94
OVV,2024-03-31,Q,266.98
OB,2024-03-31,Q,49.09
OWL,2024-03-31,Q,1428.8
OVBC,2024-03-31,Q,4.79
OBK,2024-03-31,Q,31.01
OVID,2024-03-31,Q,70.81
OBDE,2024-03-31,Q,123.13
OBDC,2024-03-31,Q,389.73
O,2024-03-31,Q,861.15
NXU,2024-03-31,Q,12.18
OXY,2024-03-31,Q,886.47
OZ,2024-03-31,Q,3.73
OZK,2024-03-31,Q,113.43
OWLT,2024-03-31,Q,8.96
NTRA,2024-03-31,Q,122.24
PAVM,2024-03-31,Q,9.43
NTST,2024-03-31,Q,73.37
NTRS,2024-03-31,Q,204.59
PBH,2024-03-31,Q,49.65
PBHC,2024-03-31,Q,4.72
NTBLQ,2024-03-31,Q,9.02
PBI,2024-03-31,Q,178.88
PBIO,2024-03-31,Q,33.62
NSYS,2024-03-31,Q,2.74
PBBK,2024-03-31,Q,2.63
NTWK,2024-03-31,Q,11.4
NVFY,2024-03-31,Q,2.32
NVEE,2024-03-31,Q,64.55
PANL,2024-03-31,Q,46.72
NVRO,2024-03-31,Q,36.68
PAHC,2024-03-31,Q,40.5
PALI,2024-03-31,Q,0.85
NUKK,2024-03-31,Q,1.26
NUS,2024-03-31,Q,49.7
PARR,2024-03-31,Q,59.34
NVAX,2024-03-31,Q,140.4
PARA,2024-03-31,Q,666.48
PARAA,2024-03-31,Q,652.48
NUTX,2024-03-31,Q,4.96
PAR,2024-03-31,Q,33.98
OC,2024-03-31,Q,86.66
ONB,2024-03-31,Q,293.38
ON,2024-03-31,Q,430.23
ONCO,2024-03-31,Q,0.56
ONEW,2024-03-31,Q,16.02
ORGN,2024-03-31,Q,146.51
ORGO,2024-03-31,Q,131.96
ONDS,2024-03-31,Q,65.6
ORGS,2024-03-31,Q,3.44
ORRF,2024-03-31,Q,10.7
OMER,2024-03-31,Q,57.94
OMC,2024-03-31,Q,195.83
OM,2024-03-31,Q,51.7
OMEX,2024-03-31,Q,20.13
OMF,2024-03-31,Q,119.81
ORMP,2024-03-31,Q,40.52
OMIC,2024-03-31,Q,2.47
OMI,2024-03-31,Q,76.5
OMGA,2024-03-31,Q,55.15
OLPX,2024-03-31,Q,661.76
OPGN,2024-03-31,Q,1.26
OPFI,2024-03-31,Q,110.92
OPTX,2024-03-31,Q,36.69
OPEN,2024-03-31,Q,691.58
OPY,2024-03-31,Q,10.33
OPBK,2024-03-31,Q,14.96
OPAL,2024-03-31,Q,172.48
OPCH,2024-03-31,Q,173.82
OPHC,2024-03-31,Q,9.63
OPI,2024-03-31,Q,48.76
OPRX,2024-03-31,Q,18.18
OPRT,2024-03-31,Q,35.59
OPOF,2024-03-31,Q,5.02
OPK,2024-03-31,Q,696.99
ORA,2024-03-31,Q,60.4
ONFO,2024-03-31,Q,5.11
ONL,2024-03-31,Q,55.84
ONIT,2024-03-31,Q,7.76
ONTF,2024-03-31,Q,41.83
ORC,2024-03-31,Q,52.97
ORBT,2024-03-31,Q,3.54
OLP,2024-03-31,Q,21.25
OTEX,2024-03-31,Q,272.87
OCUL,2024-03-31,Q,154.73
OCTO,2024-03-31,Q,1.71
OCSL,2024-03-31,Q,81.4
ODP,2024-03-31,Q,36.62
OSW,2024-03-31,Q,100.38
OFIX,2024-03-31,Q,37.41
OFG,2024-03-31,Q,47.15
OESX,2024-03-31,Q,32.56
OEC,2024-03-31,Q,58.31
OSUR,2024-03-31,Q,76.51
OSS,2024-03-31,Q,20.76
OTLC,2024-03-31,Q,398.67
OCFC,2024-03-31,Q,58.71
OTTR,2024-03-31,Q,41.71
OTTW,2024-03-31,Q,2.55
OUST,2024-03-31,Q,44.98
OUT,2024-03-31,Q,165.88
OCGN,2024-03-31,Q,257.33
OTLK,2024-03-31,Q,22.01
OTRK,2024-03-31,Q,3.2
OKE,2024-03-31,Q,583.65
OLB,2024-03-31,Q,1.81
OSCR,2024-03-31,Q,236.01
OLN,2024-03-31,Q,119.42
OSBC,2024-03-31,Q,44.85
OFS,2024-03-31,Q,13.4
OIS,2024-03-31,Q,64.21
OGS,2024-03-31,Q,56.57
OSK,2024-03-31,Q,65.4
OGE,2024-03-31,Q,200.55
OII,2024-03-31,Q,101.39
OI,2024-03-31,Q,155.72
OSIS,2024-03-31,Q,17.05
NETD,2024-03-31,Q,38.13
NET,2024-03-31,Q,339.79
PEV,2024-03-31,Q,34.69
PETV,2024-03-31,Q,16.77
NEUE,2024-03-31,Q,8.22
NEU,2024-03-31,Q,9.59
NEPH,2024-03-31,Q,10.54
NEE,2024-03-31,Q,2054.53
PFG,2024-03-31,Q,234.38
NE,2024-03-31,Q,142.81
NECB,2024-03-31,Q,14.07
NEM,2024-03-31,Q,1153.14
NEP,2024-03-31,Q,93.54
NEON,2024-03-31,Q,15.36
PFBX,2024-03-31,Q,4.66
NEO,2024-03-31,Q,127.71
PFC,2024-03-31,Q,35.81
NEN,2024-03-31,Q,2.84
PET,2024-03-31,Q,40.34
PEGY,2024-03-31,Q,0.09
PEN,2024-03-31,Q,38.76
NGL,2024-03-31,Q,132.51
NGNE,2024-03-31,Q,12.87
PENN,2024-03-31,Q,151.87
NGS,2024-03-31,Q,12.44
NHI,2024-03-31,Q,43.42
PEG,2024-03-31,Q,498.08
NHC,2024-03-31,Q,15.4
NGVT,2024-03-31,Q,36.33
NGVC,2024-03-31,Q,22.75
PFGC,2024-03-31,Q,155.59
NFBK,2024-03-31,Q,44.46
NEXT,2024-03-31,Q,257.9
NFE,2024-03-31,Q,205.0
PESI,2024-03-31,Q,13.67
NEWT,2024-03-31,Q,25.64
NFG,2024-03-31,Q,92.13
NFSCF,2024-03-31,Q,14.88
PEP,2024-03-31,Q,1374.79
NFLX,2024-03-31,Q,430.9
NAVI,2024-03-31,Q,111.82
PGR,2024-03-31,Q,585.7
NBBK,2024-03-31,Q,42.71
NBHC,2024-03-31,Q,37.83
PGRE,2024-03-31,Q,217.33
NANX,2024-03-31,Q,54.69
NAII,2024-03-31,Q,6.09
PHAT,2024-03-31,Q,58.52
NATH,2024-03-31,Q,4.08
NASB,2024-03-31,Q,7.39
NATL,2024-03-31,Q,72.1
NCSM,2024-03-31,Q,2.49
NCRA,2024-03-31,Q,12.96
PFMT,2024-03-31,Q,76.92
PFIE,2024-03-31,Q,47.1
NDLS,2024-03-31,Q,44.99
NDAQ,2024-03-31,Q,576.53
PFIS,2024-03-31,Q,7.06
PFLT,2024-03-31,Q,61.63
PFSI,2024-03-31,Q,50.92
NC,2024-03-31,Q,7.45
PG,2024-03-31,Q,2360.14
NBY,2024-03-31,Q,1.03
PGC,2024-03-31,Q,17.75
PFX,2024-03-31,Q,2.06
NCDL,2024-03-31,Q,54.82
NCMI,2024-03-31,Q,97.03
NCLH,2024-03-31,Q,429.03
NCL,2024-03-31,Q,21.38
PCG,2024-03-31,Q,2879.28
PCH,2024-03-31,Q,79.51
NRC,2024-03-31,Q,23.88
NRG,2024-03-31,Q,214.73
NREF,2024-03-31,Q,17.59
NPSNY,2024-03-31,Q,888.51
NOVT,2024-03-31,Q,35.85
