ticker,per_end_date,per_type,ret_invst,tot_debt_tot_equity
LSTR,2024-06-30,Q,5.03,0.1316
LTC,2024-06-30,Q,1.0705,0.8761
LUV,2024-06-30,Q,2.3632,0.7641
HNVR,2024-06-30,Q,0.393,0.9134
LUNR,2024-06-30,Q,-6.8253,-0.0133
HLNE,2024-06-30,Q,9.3401,0.2654
LUNG,2024-06-30,Q,-11.0822,0.3677
HLT,2024-06-30,Q,6.4585,-3.2823
LRN,2024-06-30,Q,3.8823,0.3999
HONE,2024-06-30,Q,0.6097,1.0728
LPRO,2024-06-30,Q,0.8231,0.661
LPSN,2024-06-30,Q,7.8082,7.0364
MAMO,2024-06-30,Q,11.3674,0.1119
LPTH,2024-06-30,A,-25.785,0.0411
HESM,2024-06-30,Q,4.1686,8.5949
HFBL,2024-06-30,A,6.0081,0.1326
HFBL,2024-06-30,Q,1.0668,0.1326
HFFG,2024-06-30,Q,0.057,0.6864
LPTV,2024-06-30,Q,50.5936,-0.4966
MAIN,2024-06-30,Q,3.591,0.8523
HOUS,2024-06-30,Q,0.7853,1.7423
HFWA,2024-06-30,Q,1.0317,0.6136
LPTH,2024-06-30,Q,-7.5795,0.0411
MAGN,2024-06-30,Q,-1.4798,4.2348
MASI,2024-06-30,Q,0.7564,0.5454
MAS,2024-06-30,Q,8.6984,16.1978
HE,2024-06-30,Q,-33.0066,3.5029
HEAR,2024-06-30,Q,-4.9817,0.6631
HPK,2024-06-30,Q,1.1655,0.7
HEES,2024-06-30,Q,1.824,2.6642
MARK,2024-06-30,Q,11.3465,-0.3559
HP,2024-06-30,Q,2.6065,0.191
MARA,2024-06-30,Q,-6.7135,0.1255
HOWL,2024-06-30,Q,-13.3526,0.2419
LPLA,2024-06-30,Q,3.5038,1.7663
MAR,2024-06-30,Q,7.6496,-6.2855
LPX,2024-06-30,Q,7.9801,0.2093
HI,2024-06-30,Q,-7.0336,1.4491
HIFS,2024-06-30,Q,0.9833,3.952
HIG,2024-06-30,Q,3.6819,0.2783
LRFC,2024-06-30,Q,-0.3268,1.2708
LYV,2024-06-30,Q,6.6805,11.2856
HOOD,2024-06-30,Q,2.6397,0.9972
LYTS,2024-06-30,Q,2.2171,0.2685
LYTS,2024-06-30,A,9.77,0.2685
LRHC,2024-06-30,Q,-21.1604,0.2428
LRN,2024-06-30,A,12.6261,0.3999
HHDS,2024-06-30,Q,-0.7187,0.5837
HG,2024-06-30,Q,8.1268,0.0647
HGBL,2024-06-30,Q,3.5473,0.0969
MAC,2024-06-30,Q,3.7219,1.7556
HHH,2024-06-30,Q,0.2548,1.8155
HGTY,2024-06-30,Q,6.7353,0.9182
HGV,2024-06-30,Q,0.046,3.1779
LRCX,2024-06-30,A,29.4038,0.5836
LRCX,2024-06-30,Q,7.8375,0.5836
GTES,2024-06-30,Q,1.3248,0.689
MNTX,2024-06-30,Q,1.1572,1.0787
MNTK,2024-06-30,Q,-0.2334,0.2338
MNSB,2024-06-30,Q,0.8798,0.3241
GNTY,2024-06-30,Q,2.1063,0.3695
MNRO,2024-06-30,Q,0.5775,0.6094
GNW,2024-06-30,Q,1.0168,0.1672
GO,2024-06-30,Q,0.8781,0.3106
HWBK,2024-06-30,Q,2.4658,1.0748
MNR,2024-06-30,Q,2.1712,0.7092
MOFG,2024-06-30,Q,2.4036,0.9747
MODV,2024-06-30,Q,-12.9457,122.8646
MODG,2024-06-30,Q,1.1504,0.3838
GNK,2024-06-30,Q,2.3044,0.1042
GOCO,2024-06-30,Q,-6.3897,1.9539
HWKN,2024-06-30,Q,5.2983,0.3175
GNL,2024-06-30,Q,-0.8575,2.0222
HWH,2024-06-30,Q,15.8169,-0.3397
MOBX,2024-06-30,Q,-89.9602,0.377
MOBQ,2024-06-30,Q,-36.3007,0.3217
MOD,2024-06-30,Q,3.9767,0.5474
GOEV,2024-06-30,Q,-2.6278,0.2502
MMLP,2024-06-30,Q,0.9906,-7.5947
GOSS,2024-06-30,Q,17.6725,2.4169
MMC,2024-06-30,Q,4.4113,0.9985
GORV,2024-06-30,Q,-18.4473,3.3605
LICY,2024-06-30,Q,-1.2385,1.8091
MLRT,2024-06-30,Q,3.9226,-0.7852
GMRE,2024-06-30,Q,-0.1652,1.0679
MMM,2024-06-30,Q,7.6733,3.2806
MNMD,2024-06-30,Q,-2.5869,0.12
GOGO,2024-06-30,Q,0.1317,11.3882
MNKTQ,2024-06-30,Q,-1.5565,1.6655
MNKD,2024-06-30,Q,-2.0963,-1.4695
GOLF,2024-06-30,Q,4.3129,0.8367
LH,2024-06-30,Q,1.8473,0.6433
GOOD,2024-06-30,Q,0.1843,4.955
GOOG,2024-06-30,Q,7.5222,0.044
GOOGL,2024-06-30,Q,7.5222,0.044
LHX,2024-06-30,Q,1.2467,0.701
MMSI,2024-06-30,Q,1.7145,0.6248
MMS,2024-06-30,Q,3.0743,0.6272
GPC,2024-06-30,Q,3.8971,0.8518
MOG.A,2024-06-30,Q,2.048,0.5341
GLAD,2024-06-30,Q,3.776,0.7281
MPW,2024-06-30,Q,-2.0541,1.5128
GLDD,2024-06-30,Q,0.925,0.9843
MPLX,2024-06-30,Q,3.6017,1.613
GL,2024-06-30,Q,3.7671,0.4371
MRMD,2024-06-30,Q,-1.1643,1.0743
GILD,2024-06-30,Q,4.0642,1.2832
LFUS,2024-06-30,Q,1.3941,0.3502
MRK,2024-06-30,Q,6.9687,0.8657
HYMC,2024-06-30,Q,-12.042,-12.2584
GIPR,2024-06-30,Q,-2.0515,6.5253
MRCY,2024-06-30,Q,-0.5221,0.4016
MRCY,2024-06-30,A,-6.6677,0.4016
MRCC,2024-06-30,Q,0.6457,1.5311
MRC,2024-06-30,Q,4.4444,0.2906
GKOS,2024-06-30,Q,-6.3831,0.1905
MRBK,2024-06-30,Q,1.5668,1.4605
MPLN,2024-06-30,Q,-11.2771,7.498
LGF.A,2024-06-30,Q,-3.4066,-86.0592
LGIH,2024-06-30,Q,1.7101,0.7804
GLXZ,2024-06-30,Q,0.6715,-3.1017
LGIQ,2024-06-30,Q,118.0231,-0.0519
MOND,2024-06-30,Q,-15.1362,41.2138
GM,2024-06-30,Q,1.7948,1.7585
MORN,2024-06-30,Q,2.9615,0.6275
HXL,2024-06-30,Q,2.1132,0.508
HWNI,2024-06-30,Q,-108.4745,1.0352
MOH,2024-06-30,Q,4.1649,0.4923
HWM,2024-06-30,Q,3.7182,0.8555
MOG.B,2024-06-30,Q,2.048,0.5341
HY,2024-06-30,Q,8.9196,1.0727
MOS,2024-06-30,Q,-1.0044,0.3551
MPC,2024-06-30,Q,3.7654,1.0377
MPB,2024-06-30,Q,1.8697,0.4822
MPAA,2024-06-30,Q,-6.0516,0.6569
GLP,2024-06-30,Q,2.0047,2.669
MP,2024-06-30,Q,-1.6648,0.8445
GLPI,2024-06-30,Q,1.9147,1.4858
HYFM,2024-06-30,Q,-6.2032,0.4903
GLRE,2024-06-30,Q,1.1469,0.0971
LGF.B,2024-06-30,Q,-3.4066,-86.0592
MLR,2024-06-30,Q,4.5598,0.1843
HTZ,2024-06-30,Q,-4.4756,8.8708
MGTX,2024-06-30,Q,-29.7567,1.094
GSAT,2024-06-30,Q,-1.3059,1.0265
GSBC,2024-06-30,Q,2.5382,1.1445
HTLF,2024-06-30,Q,1.6553,0.5266
LKQ,2024-06-30,Q,1.789,0.6994
GSBD,2024-06-30,Q,-1.5317,1.2179
HTLD,2024-06-30,Q,-0.3265,0.2834
GSHD,2024-06-30,Q,16.1602,-4.9202
MGYR,2024-06-30,Q,1.5508,0.262
MHGU,2024-06-30,Q,1.1048,1.5936
GRST,2024-06-30,Q,7.5199,-0.8345
GRTSQ,2024-06-30,Q,-37.3172,1.8255
MHLD,2024-06-30,Q,-2.0237,1.0699
MHK,2024-06-30,Q,1.6856,0.3149
LLY,2024-06-30,Q,7.9404,2.1189
HTCR,2024-06-30,Q,-42.3817,0.5265
GTBIF,2024-06-30,Q,1.1926,0.1296
MFIN,2024-06-30,Q,1.3178,0.6346
MFIC,2024-06-30,Q,0.8967,1.5059
MFON,2024-06-30,Q,48.6859,-0.8392
GTCH,2024-06-30,Q,-4.6879,-0.2782
GTE,2024-06-30,Q,3.6263,1.4416
MFA,2024-06-30,Q,0.3893,4.7211
HTBK,2024-06-30,Q,1.2847,0.0583
GTEC,2024-06-30,Q,9.7536,0.5671
HTBI,2024-06-30,Q,1.3825,0.7154
HSY,2024-06-30,Q,2.4122,1.3506
METC,2024-06-30,Q,1.2332,0.2664
MIDD,2024-06-30,Q,1.9958,0.7026
GT,2024-06-30,Q,0.6845,1.7458
MG,2024-06-30,Q,1.6174,1.1124
MGNI,2024-06-30,Q,-0.0854,0.7752
MGM,2024-06-30,Q,2.7981,1.6498
LMB,2024-06-30,Q,3.9071,0.1669
HTGC,2024-06-30,Q,1.1614,0.9411
GSTC,2024-06-30,Q,12.1643,-0.2004
MGEE,2024-06-30,Q,1.2629,0.6693
LIVE,2024-06-30,Q,-1.1939,2.1234
HUBB,2024-06-30,Q,4.3396,0.6533
LILA,2024-06-30,Q,-0.3775,3.6836
GPRO,2024-06-30,Q,-17.228,0.503
GPUS,2024-06-30,Q,-76.2298,4.773
MKTW,2024-06-30,Q,-8.0617,-0.0018
MLAB,2024-06-30,Q,0.9431,1.4082
MKSI,2024-06-30,Q,0.3255,2.1863
LINC,2024-06-30,Q,-0.3523,0.1741
MKL,2024-06-30,Q,1.4244,0.2759
HUN,2024-06-30,Q,0.6624,0.5755
MLNK,2024-06-30,Q,-1.0666,1.0712
HUT,2024-06-30,Q,-7.3887,0.5312
MLM,2024-06-30,Q,2.2992,0.4917
GPK,2024-06-30,Q,2.4538,1.8688
HUSA,2024-06-30,Q,-0.8892,0.0064
LIFW,2024-06-30,Q,-11.9898,0.7088
MLI,2024-06-30,Q,6.3526,0.0003
LII,2024-06-30,Q,14.4291,2.2303
GPOR,2024-06-30,Q,-0.9294,0.3511
HURN,2024-06-30,Q,3.759,1.0194
GPMT,2024-06-30,Q,-3.6498,1.4521
GRBK,2024-06-30,Q,6.4942,0.2115
GRC,2024-06-30,Q,1.1333,1.1027
GRNT,2024-06-30,Q,0.6143,0.248
MIRM,2024-06-30,Q,-4.5947,1.3417
LIQT,2024-06-30,Q,-11.0744,0.5899
GROV,2024-06-30,Q,-13.5794,107.0029
LITE,2024-06-30,A,-15.7925,2.6149
GROW,2024-06-30,A,2.7196,0.0008
GROW,2024-06-30,Q,0.6427,0.0008
LITE,2024-06-30,Q,-7.2966,2.6149
MIGI,2024-06-30,Q,-200.4996,4.7348
GRPN,2024-06-30,Q,-3.5163,5.6237
MIR,2024-06-30,Q,-0.5338,0.4374
LIND,2024-06-30,Q,-6.5184,-3.6921
HUMA,2024-06-30,Q,430.4391,-0.6317
LINE,2024-06-30,Q,-0.4974,1.9359
MITT,2024-06-30,Q,0.0556,12.2347
GREE,2024-06-30,Q,-32.1179,-1.329
GRNQ,2024-06-30,Q,-11.188,0.003
HUM,2024-06-30,Q,2.3811,0.7921
MITK,2024-06-30,Q,0.0615,0.6751
MITI,2024-06-30,Q,2.7245,-0.129
GRND,2024-06-30,Q,-9.3067,-7.131
NUTX,2024-06-30,Q,0.9088,3.3153
FONR,2024-06-30,A,8.965,0.0075
PALAF,2024-06-30,A,11.2884,0.4207
EQBK,2024-06-30,Q,2.0973,0.8355
PAHC,2024-06-30,A,0.3379,1.9018
PAGP,2024-06-30,Q,1.4356,0.5389
JUSHF,2024-06-30,Q,-0.8776,-11.0805
PAHC,2024-06-30,Q,0.1052,1.9018
EPRT,2024-06-30,Q,1.0,0.5888
EPC,2024-06-30,Q,1.7091,0.832
PARAA,2024-06-30,Q,-17.1916,0.8624
EPD,2024-06-30,Q,2.491,1.0535
PARA,2024-06-30,Q,-17.1916,0.8624
IPAR,2024-06-30,Q,4.6151,0.1728
JRVR,2024-06-30,Q,1.6313,0.4439
PAR,2024-06-30,Q,-2.4392,0.6436
EPM,2024-06-30,A,3.3823,0.4869
EPM,2024-06-30,Q,1.0238,0.4869
IP,2024-06-30,Q,3.5766,0.6501
PANL,2024-06-30,Q,0.6742,0.6609
IOVA,2024-06-30,Q,-12.6181,0.0013
PAMT,2024-06-30,Q,-0.562,0.8674
PAG,2024-06-30,Q,3.691,1.1847
EQH,2024-06-30,Q,6.3093,1.6455
OWLT,2024-06-30,Q,5.5054,-0.5687
OWL,2024-06-30,Q,2.6457,0.4712
OVV,2024-06-30,Q,2.2396,0.5894
INZY,2024-06-30,Q,-19.3436,0.4801
JYNT,2024-06-30,Q,-15.4782,0.0022
EQT,2024-06-30,Q,0.046,0.3274
PACS,2024-06-30,Q,-1.0356,0.8489
EQIX,2024-06-30,Q,1.0863,1.3495
PACK,2024-06-30,Q,0.5731,0.6996
IONS,2024-06-30,Q,-4.4293,4.8419
PACB,2024-06-30,Q,-12.5091,1.8121
PAA,2024-06-30,Q,1.5874,0.5874
IONM,2024-06-30,Q,20.6382,-0.8378
OZK,2024-06-30,Q,2.8272,0.161
JXN,2024-06-30,Q,1.9639,0.3962
OZ,2024-06-30,Q,-1.0797,0.3866
EQS,2024-06-30,Q,3.7595,1.0834
OXY,2024-06-30,Q,2.31,0.6118
PARR,2024-06-30,Q,0.799,0.8462
KAI,2024-06-30,Q,2.7209,0.4219
IPG,2024-06-30,Q,3.2229,0.7547
ENPH,2024-06-30,Q,0.5198,1.4675
PBPB,2024-06-30,Q,67.5409,0.0839
JMSB,2024-06-30,Q,1.5014,0.4323
ENR,2024-06-30,Q,-1.3126,26.1564
ENS,2024-06-30,Q,2.6177,0.4953
ENSC,2024-06-30,Q,-133.0143,0.3072
PBLA,2024-06-30,Q,96.8131,-0.3969
IPW,2024-06-30,Q,2.839,0.2755
ENSG,2024-06-30,Q,3.94,0.0887
PBI,2024-06-30,Q,-1.5189,-4.96
JNPR,2024-06-30,Q,0.5582,0.357
PBHC,2024-06-30,Q,1.1832,1.6385
ENSV,2024-06-30,Q,-109.8159,2.9138
JNJ,2024-06-30,Q,4.5418,0.58
IPW,2024-06-30,A,-6.6973,0.2755
PCG,2024-06-30,Q,0.6615,2.2652
ENG,2024-06-30,Q,84.513,-0.6736
PCB,2024-06-30,Q,1.7571,0.1018
PCAR,2024-06-30,Q,4.1801,0.8137
JLL,2024-06-30,Q,0.9908,0.3318
ENOV,2024-06-30,Q,-0.3994,0.4088
PBYI,2024-06-30,Q,-4.9098,1.836
ENLC,2024-06-30,Q,1.0008,1.8946
PBH,2024-06-30,Q,1.7701,0.6498
ENTG,2024-06-30,Q,0.8879,1.177
JPM,2024-06-30,Q,2.4707,3.1801
EOG,2024-06-30,Q,5.2146,0.1298
EOLS,2024-06-30,Q,-8.0937,6.2606
EOSE,2024-06-30,Q,69.4251,-0.8033
PAVM,2024-06-30,Q,80.0021,-2.3603
EPAM,2024-06-30,Q,2.8814,0.0075
ENVX,2024-06-30,Q,-33.946,1.0371
IPSC,2024-06-30,Q,-14.0494,0.0017
PBBK,2024-06-30,Q,0.3809,1.0844
IPI,2024-06-30,Q,-0.1218,0.0021
ENV,2024-06-30,Q,-5.6758,1.7025
PBAM,2024-06-30,Q,3.8855,0.3275
ENVA,2024-06-30,Q,1.2417,2.7835
JOE,2024-06-30,Q,1.8192,0.8662
KALA,2024-06-30,Q,-23.4849,2.8473
ORA,2024-06-30,Q,0.5569,0.8528
KDP,2024-06-30,Q,1.3872,0.599
OPY,2024-06-30,Q,1.11,1.6666
ORBT,2024-06-30,Q,-1.1368,0.0408
OPTX,2024-06-30,Q,1.8853,0.2693
KE,2024-06-30,A,2.645,0.5455
EUSP,2024-06-30,Q,-0.481,0.0719
KE,2024-06-30,Q,0.9727,0.5455
ETNB,2024-06-30,Q,-8.962,0.0488
ETON,2024-06-30,Q,-22.5895,0.346
KD,2024-06-30,Q,0.2613,2.9419
ORGS,2024-06-30,Q,121.1173,-0.7116
INTC,2024-06-30,Q,-0.98,0.4403
INTG,2024-06-30,Q,-5.799,-1.799
ORGO,2024-06-30,Q,-5.2839,0.2502
INTG,2024-06-30,A,-14.7932,-1.799
ORGN,2024-06-30,Q,-4.9478,0.0224
KDLY,2024-06-30,Q,-30.0649,0.0545
OPFI,2024-06-30,Q,13.7221,1.4962
INSM,2024-06-30,Q,-29.727,30.9043
OPEN,2024-06-30,Q,-3.1071,2.8769
INSG,2024-06-30,Q,-0.6132,-1.6837
OPCH,2024-06-30,Q,2.1074,0.7879
OPBK,2024-06-30,Q,2.7737,0.5868
EVH,2024-06-30,Q,0.0869,0.4836
OPGN,2024-06-30,Q,13.5098,-0.9745
INSE,2024-06-30,Q,0.9149,-4.0698
EVI,2024-06-30,A,3.7764,0.0945
KEX,2024-06-30,Q,1.9523,0.3212
EVI,2024-06-30,Q,1.3825,0.0945
OPAL,2024-06-30,Q,-3.4705,-0.8199
OPHC,2024-06-30,Q,4.0197,0.5174
INSW,2024-06-30,Q,5.6743,0.3776
OPRX,2024-06-30,Q,-2.6143,0.2941
EVBN,2024-06-30,Q,0.8719,0.9452
OPRT,2024-06-30,Q,-1.0587,7.2756
EVC,2024-06-30,Q,0.9164,0.8477
EVCM,2024-06-30,Q,-0.258,0.676
INST,2024-06-30,Q,-0.8686,0.9567
OPOF,2024-06-30,Q,2.2992,0.3724
OPK,2024-06-30,Q,-0.6558,0.1421
OPI,2024-06-30,Q,2.094,1.7356
EVEX,2024-06-30,Q,-23.0748,0.5005
INTS,2024-06-30,Q,-90.8941,0.0283
ESE,2024-06-30,Q,2.1705,0.1449
OTLK,2024-06-30,Q,-53.0744,-0.3876
OTLC,2024-06-30,Q,-2.0259,1.0956
ESGR,2024-06-30,Q,1.7635,0.3116
OTEX,2024-06-30,Q,2.3518,1.5222
OTEX,2024-06-30,A,4.4075,1.5222
ESI,2024-06-30,Q,2.1298,0.8073
OSW,2024-06-30,Q,2.4005,0.2325
INV,2024-06-30,Q,23.4248,-0.258
OSUR,2024-06-30,Q,-0.1443,0.0018
OSTX,2024-06-30,Q,5.7548,-0.617
INVA,2024-06-30,Q,-3.1169,0.6721
KAR,2024-06-30,Q,0.8056,0.2048
OTRK,2024-06-30,Q,-46.5882,0.4329
OVID,2024-06-30,Q,8.2727,0.1731
OVBC,2024-06-30,Q,1.5139,0.3469
ERNA,2024-06-30,Q,-1498.372,-1.0433
KOS,2024-06-30,Q,1.5993,2.2728
KALU,2024-06-30,Q,0.1821,1.5721
OUT,2024-06-30,Q,5.4153,3.1843
ES,2024-06-30,Q,0.8295,1.9277
OUST,2024-06-30,Q,-11.1234,0.2577
ESAB,2024-06-30,Q,3.0233,0.6171
OTTW,2024-06-30,Q,-0.4735,0.7327
OTTR,2024-06-30,Q,3.467,0.6109
ESCA,2024-06-30,Q,1.4079,0.2601
ESMC,2024-06-30,A,-6.0195,0.1706
ORRF,2024-06-30,Q,2.4921,0.5811
ESSA,2024-06-30,Q,1.662,1.8025
KBR,2024-06-30,Q,3.2317,1.3622
ET,2024-06-30,Q,1.9372,1.2671
INTT,2024-06-30,Q,0.2118,0.212
ESS,2024-06-30,Q,0.8292,1.1111
OSBC,2024-06-30,Q,3.1072,0.7455
KAYS,2024-06-30,Q,-4.4721,-0.524
INUV,2024-06-30,Q,-12.8986,0.0025
ESMC,2024-06-30,Q,6.459,0.1706
OSK,2024-06-30,Q,3.7268,0.4167
INTZ,2024-06-30,Q,-70.1153,0.2147
OSIS,2024-06-30,Q,4.5,0.604
OSIS,2024-06-30,A,12.9075,0.604
ESPR,2024-06-30,Q,75.7539,-0.7625
OSCR,2024-06-30,Q,3.9113,0.2623
KBDC,2024-06-30,Q,1.7405,0.5206
ESRT,2024-06-30,Q,0.729,1.3052
OSS,2024-06-30,Q,-6.4153,0.0312
PCH,2024-06-30,Q,0.4604,0.4896
ECVT,2024-06-30,Q,0.5273,1.2023
ED,2024-06-30,Q,0.4502,1.2065
JAMF,2024-06-30,Q,-1.8163,0.532
EDBL,2024-06-30,Q,-152.9691,11.0626
ISTR,2024-06-30,Q,0.8185,1.3253
PINE,2024-06-30,Q,0.0414,0.9999
PINC,2024-06-30,Q,3.0886,0.0523
PINC,2024-06-30,A,5.4387,0.0523
PIK,2024-06-30,Q,82.3735,-1.3072
JAMN,2024-06-30,Q,0.4783,-0.2783
IT,2024-06-30,Q,7.394,3.8009
ECDA,2024-06-30,Q,172.4524,-0.9556
IZEA,2024-06-30,Q,-3.6095,0.0006
ECIA,2024-06-30,Q,1.0629,0.2138
ITGR,2024-06-30,Q,1.1633,0.7285
J,2024-06-30,Q,1.8067,0.4369
JAGX,2024-06-30,Q,-25.0788,1.9862
JACK,2024-06-30,Q,-14.2191,-2.0524
PKBO,2024-06-30,Q,9.1979,-0.3406
ECPG,2024-06-30,Q,0.7243,3.4966
PKBK,2024-06-30,Q,1.9211,0.7452
PK,2024-06-30,Q,0.8056,1.2262
PIII,2024-06-30,Q,-9.5925,0.8029
EDR,2024-06-30,Q,1.1625,0.4784
ISSC,2024-06-30,Q,3.5954,0.2283
PHIL,2024-06-30,A,84.8913,-0.6309
JBGS,2024-06-30,Q,-0.7157,1.2946
EFC,2024-06-30,Q,0.4064,8.4239
JBHT,2024-06-30,Q,2.4438,0.364
EEX,2024-06-30,Q,-0.3473,0.9882
ISPO,2024-06-30,Q,10.8712,-0.1291
JBI,2024-06-30,Q,2.4166,1.0662
EFSC,2024-06-30,Q,2.1747,0.235
PHAT,2024-06-30,Q,153.934,-0.7459
PHIL,2024-06-30,Q,18.6776,-0.6309
JAZZ,2024-06-30,Q,1.9018,1.5167
PII,2024-06-30,Q,2.0075,1.5963
JANL,2024-06-30,Q,-0.6994,1.6921
PHX,2024-06-30,Q,0.8511,0.2328
PHUN,2024-06-30,Q,-17.6933,0.0858
EE,2024-06-30,Q,1.3284,0.3969
PHM,2024-06-30,Q,6.2855,0.1937
PKOH,2024-06-30,Q,1.1726,2.2637
ECC,2024-06-30,Q,-0.2818,0.187
PKST,2024-06-30,Q,-0.158,1.1875
PLUS,2024-06-30,Q,2.9309,0.0442
PLUR,2024-06-30,Q,-19.9103,4.4371
IVP,2024-06-30,Q,-41.9961,-6.0392
PLUR,2024-06-30,A,-72.4951,4.4371
PLUG,2024-06-30,Q,-7.5488,0.1959
DYNT,2024-06-30,Q,-4.4033,0.2721
PLTK,2024-06-30,Q,3.7964,-21.3508
DZSI,2024-06-30,Q,31.9327,0.277
IVT,2024-06-30,Q,0.0638,0.5289
DYNT,2024-06-30,A,-17.3049,0.2721
DYAI,2024-06-30,Q,-23.7286,1.7206
DX,2024-06-30,Q,-0.78,5.275
PMHG,2024-06-30,Q,2.1243,0.1197
DXC,2024-06-30,Q,0.364,1.3364
DXCM,2024-06-30,Q,2.9453,1.0014
PMD,2024-06-30,Q,-14.4052,0.1092
ITW,2024-06-30,Q,8.0822,2.8606
DXPE,2024-06-30,Q,1.8457,1.3999
PM,2024-06-30,Q,6.8873,-6.1872
DXYN,2024-06-30,Q,0.6063,3.1454
PLYM,2024-06-30,Q,0.1112,1.8089
IVDA,2024-06-30,Q,-10.7927,0.1985
PLYA,2024-06-30,Q,0.8081,1.931
ITT,2024-06-30,Q,4.3322,0.2115
EBMT,2024-06-30,Q,0.7582,1.611
PLAG,2024-06-30,Q,-10.1926,0.3394
EBS,2024-06-30,Q,-33.9734,2.2319
EBTC,2024-06-30,Q,2.0594,0.3567
ECBK,2024-06-30,Q,0.4752,1.3456
EBC,2024-06-30,Q,0.8873,0.0059
PLBY,2024-06-30,Q,-7.8683,12.5121
PLPC,2024-06-30,Q,2.1048,0.0927
PLOW,2024-06-30,Q,5.9393,1.062
PLNT,2024-06-30,Q,2.6848,-6.8069
EAF,2024-06-30,Q,-1.556,57.3906
PLMJ,2024-06-30,Q,-20.8382,-0.368
ITP,2024-06-30,Q,-0.0462,0.0806
EAT,2024-06-30,A,18.8083,19.9569
EAT,2024-06-30,Q,6.9396,19.9569
IVZ,2024-06-30,Q,0.8608,0.4976
PLD,2024-06-30,Q,1.0378,0.5163
EB,2024-06-30,Q,0.1987,2.0363
PLRX,2024-06-30,Q,-13.2121,0.0766
EFSH,2024-06-30,Q,68.6443,-1.3072
EFSI,2024-06-30,Q,2.2654,1.573
ELME,2024-06-30,Q,-0.1932,0.607
PEBK,2024-06-30,Q,3.497,0.2758
PEB,2024-06-30,Q,0.6395,0.7787
PDSB,2024-06-30,Q,-18.5803,0.7885
PEBO,2024-06-30,Q,2.2107,0.6652
PDM,2024-06-30,Q,-0.2528,1.3397
PDLB,2024-06-30,Q,0.6414,1.3672
ELS,2024-06-30,Q,4.0611,2.2985
IRME,2024-06-30,Q,-70.3846,0.4325
PEN,2024-06-30,Q,-5.0856,0.0214
ELEV,2024-06-30,Q,-9.354,0.3821
PECO,2024-06-30,Q,0.6495,0.7809
PEGY,2024-06-30,Q,-45.628,2.7123
ELF,2024-06-30,Q,5.5116,0.3726
IRM,2024-06-30,Q,0.273,-97.474
PEG,2024-06-30,Q,1.2674,1.3523
PDEX,2024-06-30,Q,4.1325,0.3858
EML,2024-06-30,Q,1.9849,0.3171
EMMA,2024-06-30,Q,3.987,-0.5124
IRBT,2024-06-30,Q,-21.9741,1.1566
PCRX,2024-06-30,Q,1.286,0.6702
JJSF,2024-06-30,Q,3.8195,0.0135
JKHY,2024-06-30,A,20.0706,0.0814
EMKR,2024-06-30,Q,-19.3018,0.1777
EMN,2024-06-30,Q,2.3019,0.8831
JKHY,2024-06-30,Q,5.313,0.0814
PCOR,2024-06-30,Q,-0.4861,0.0338
EMR,2024-06-30,Q,1.0858,0.3785
PCLB,2024-06-30,Q,2.9905,1.3922
IR,2024-06-30,Q,1.2623,0.4744
PCT,2024-06-30,Q,-8.0228,1.0778
PDEX,2024-06-30,A,5.5386,0.3858
IRDM,2024-06-30,Q,1.3354,2.0986
ELTP,2024-06-30,Q,0.979,0.1613
ELUT,2024-06-30,Q,62.3777,-0.3469
ELV,2024-06-30,Q,3.4416,0.6546
EMBC,2024-06-30,Q,1.7141,-2.1398
ELAN,2024-06-30,Q,-0.4384,0.9552
PENN,2024-06-30,Q,-0.2649,2.394
PFSI,2024-06-30,Q,0.715,3.2245
EGP,2024-06-30,Q,1.2456,0.6045
JBSS,2024-06-30,A,18.314,0.087
PFMT,2024-06-30,Q,-3.5724,0.1054
EGY,2024-06-30,Q,4.9558,0.1745
PFLT,2024-06-30,Q,1.291,0.8296
PFIS,2024-06-30,Q,0.823,0.4761
PFIE,2024-06-30,Q,3.396,0.0069
ISBA,2024-06-30,Q,1.085,0.5863
JBT,2024-06-30,Q,1.4171,0.4264
JBSS,2024-06-30,Q,3.0437,0.087
PFX,2024-06-30,Q,1.0892,0.5531
PG,2024-06-30,A,19.7473,0.642
EGHT,2024-06-30,Q,-1.9967,3.9273
EFX,2024-06-30,Q,1.7471,1.1696
PGRE,2024-06-30,Q,-0.037,0.9054
PGR,2024-06-30,Q,4.8252,0.2952
JBLU,2024-06-30,Q,0.3241,1.9911
EG,2024-06-30,Q,4.1211,0.2388
ISDR,2024-06-30,Q,0.0142,0.5057
PGC,2024-06-30,Q,1.0413,0.2292
PG,2024-06-30,Q,4.1475,0.642
EHAB,2024-06-30,Q,0.033,0.7648
PFGC,2024-06-30,Q,2.0738,0.9811
EKSO,2024-06-30,Q,-14.7218,0.4645
IROQ,2024-06-30,Q,0.5831,1.0285
PET,2024-06-30,Q,-11.4363,-13.1894
PESI,2024-06-30,Q,-7.1018,0.0621
JELD,2024-06-30,Q,-0.9487,1.5771
JETMF,2024-06-30,Q,1.2749,-1.9856
ELA,2024-06-30,Q,2.4766,0.2852
JEWL,2024-06-30,Q,132.3167,-3.2365
PEP,2024-06-30,Q,5.5036,2.2945
ELAB,2024-06-30,Q,-44.9123,0.1915
IROQ,2024-06-30,A,2.4217,1.0285
