ticker,comp_name,exchange,per_end_date,per_type,filing_date,filing_type,zacks_sector_code,lterm_debt_net_tot,eps_diluted_net_basic
BHLB,Berkshire Hills Bancorp,NYSE,2024-09-30,Q,2024-11-12,10-Q,13.0,200.319,0.88
ALX,Alexander's,NYSE,2024-09-30,Q,2024-11-04,10-Q,13.0,-100.0,1.3
BKNG,Booking Holdings,NASDAQ,2024-09-30,Q,2024-10-30,10-Q,3.0,1845.0,74.34
TNLX,TransLux,NASDAQ Other OTC,2024-09-30,Q,2024-11-14,10-Q,10.0,-0.005,-0.07
BMRN,BioMarin Pharmaceutical,NASDAQ,2024-09-30,Q,2024-10-31,10-Q,4.0,-494.987,0.55
TNL,Travel  Leisure Co.,NYSE,2024-09-30,Q,2024-10-23,10-Q,2.0,224.0,1.39
ALLY,Ally Financial,NYSE,2024-09-30,Q,2024-11-05,10-Q,13.0,-817.0,1.06
BMTM,Bright Mountain Media,NASDAQ OTC Bulletin Board,2024-09-30,Q,2024-11-12,10-Q,10.0,-0.972,-0.02
BMRC,Bank of Marin Bancorp,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,13.0,-0.113,0.28
ALLR,"Allarity Therapeutics, Inc.",NASDAQ,2024-09-30,Q,2024-11-14,10-Q,4.0,-1.34,-7.71
BMY,Bristol Myers Squibb,NYSE,2024-09-30,Q,2024-10-31,10-Q,4.0,10010.0,0.6
WH,Wyndham Hotels & Resorts,NYSE,2024-09-30,Q,2024-10-24,10-Q,2.0,286.0,1.29
TNET,TriNet,NYSE,2024-09-30,Q,2024-10-25,10-Q,16.0,-25.0,0.89
WGS,GENEDX HOLDINGS,NASDAQ,2024-09-30,Q,2024-10-29,10-Q,4.0,-1.697,-0.31
WFRD,Weatherford International,NASDAQ,2024-09-30,Q,2024-10-23,10-Q,12.0,-264.0,2.06
WFC,Wells Fargo & Company,NYSE,2024-09-30,Q,2024-10-31,10-Q,13.0,-23902.0,1.42
BLZE,Backblaze,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,10.0,-13.735,-0.29
TOI,The Oncology Institute,NASDAQ,2024-09-30,Q,2024-11-13,10-Q,4.0,-0.029,-0.18
WFCF,Where Food Comes From,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,2.0,-0.01,0.09
BMBL,Bumble,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,10.0,-4.313,-5.11
ALNY,Alnylam Pharmaceuticals,NASDAQ,2024-09-30,Q,2024-10-31,10-Q,4.0,1023.654,-0.87
ALNT,ALLIENT INC,NASDAQ,2024-09-30,Q,2024-11-06,10-Q,10.0,15.565,0.13
BMNM,Bimini Capital Management,NASDAQ Other OTC,2024-09-30,Q,2024-11-01,10-Q,13.0,-0.0207,0.0255
TNXP,Tonix Pharmaceuticals,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,4.0,5.172,-0.23
TNDM,Tandem Diabetes Care,NASDAQ,2024-09-30,Q,2024-11-06,10-Q,4.0,44.914,-0.35
WHLR,Wheeler Real Estate Investment Trust,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,13.0,4.126,-91.99
ALKS,Alkermes,NASDAQ,2024-09-30,Q,2024-10-24,10-Q,4.0,-2.25,0.55
TMDX,TransMedics Group,NASDAQ,2024-09-30,Q,2024-10-29,10-Q,4.0,508.531,0.12
WHR,Whirlpool,NYSE,2024-09-30,Q,2024-10-24,10-Q,2.0,-501.0,2.0
TMHC,Taylor Morrison Home,NYSE,2024-09-30,Q,2024-10-24,10-Q,8.0,26.3919,2.37
TMCI,Treace Medical Concepts,NASDAQ,2024-09-30,Q,2024-11-05,10-Q,4.0,53.231,-0.25
ALIT,Alight,NYSE,2024-09-30,Q,2024-11-12,10-Q,10.0,-781.0,-0.14
WINA,Winmark,NASDAQ,2024-09-30,Q,2024-10-16,10-Q,3.0,-3.1875,3.03
ALK,Alaska Air Group,NYSE,2024-09-30,Q,2024-11-08,10-Q,15.0,65.0,1.84
ALKT,Alkami Technology,NASDAQ,2024-09-30,Q,2024-10-31,10-Q,10.0,17.395,-0.09
BNL,Broadstone Net Lease,NYSE,2024-09-30,Q,2024-10-31,10-Q,13.0,173.319,0.19
WHLM,Wilhelmina International,NASDAQ,2024-09-30,Q,2024-11-13,10-Q,10.0,-0.023,0.06
TNC,Tennant,NYSE,2024-09-30,Q,2024-11-01,10-Q,7.0,7.5,1.09
BNCC,BNCCORP,NASDAQ Other OTC,2024-09-30,Q,2024-11-13,10-Q,13.0,15.464,0.59
WHD,Cactus,NYSE,2024-09-30,Q,2024-10-31,10-Q,12.0,-5.881,0.74
TMUS,TMobile US,NASDAQ,2024-09-30,Q,2024-10-23,10-Q,10.0,3895.0,2.61
BNET,Bion Environmental Technologies,NASDAQ Other OTC,2024-09-30,Q,2024-11-14,10-Q,6.0,0.1275,-0.02
WHF,WhiteHorse Finance,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,13.0,-34.67,-0.3
BNGO,Bionano Genomics,NASDAQ,2024-09-30,Q,2024-11-14,10-Q,4.0,-46.044,-0.52
TMP,Tompkins Financial,NYSE MKT (ex. AMEX),2024-09-30,Q,2024-11-06,10-Q,13.0,-46.263,1.3
ALLE,Allegion,NYSE,2024-09-30,Q,2024-10-24,10-Q,7.0,389.9,1.99
ALL,Allstate,NYSE,2024-09-30,Q,2024-10-30,10-Q,13.0,145.0,4.33
TMO,Thermo Fisher Scientific,NYSE,2024-09-30,Q,2024-11-01,10-Q,4.0,97.0,4.25
TOMZ,TOMI Environmental Solutions,NASDAQ,2024-09-30,Q,2024-10-30,10-Q,16.0,2.3449,0.0
BYOC,Beyond Commerce,NASDAQ Other OTC,2024-09-30,Q,2024-11-13,10-Q,10.0,0.15,0.0
BLUE,bluebird bio,NASDAQ,2024-09-30,Q,2024-11-14,10-Q,4.0,4.409,-0.31
TPST,Tempest Therapeutics,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,4.0,-2.199,-0.41
ALTS,ALT5 Sigma Corporation,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,13.0,-1.023,-0.06
TPR,Tapestry,NYSE,2024-09-30,Q,2024-11-07,10-Q,3.0,-0.3,0.79
BLCO,Bausch + Lomb,NYSE,2024-09-30,Q,2024-10-30,10-Q,4.0,52.0,0.01
TPVG,TriplePoint Venture Growth BDC,NYSE,2024-09-30,Q,2024-11-06,10-Q,13.0,155.0,0.57
WELL,Welltower,NYSE,2024-09-30,Q,2024-10-29,10-Q,13.0,-687.4451,0.73
ALTR,Altair Engineering,NASDAQ,2024-09-30,Q,2024-10-31,10-Q,8.0,-81.729,0.02
TPIC,TPI Composites,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,7.0,0.502,-0.84
BLD,TopBuild,NYSE,2024-09-30,Q,2024-11-05,10-Q,8.0,-35.651,5.65
BLDR,Builders FirstSource,NYSE,2024-09-30,Q,2024-11-05,10-Q,3.0,997.387,2.44
BL,BlackLine,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,10.0,601.47,0.27
TPX,Tempur Sealy International,NYSE,2024-09-30,Q,2024-11-07,10-Q,3.0,-322.1,0.73
BKR,Baker Hughes,NASDAQ,2024-09-30,Q,2024-10-23,10-Q,12.0,-134.0,0.77
TRC,Tejon Ranch Co,NYSE,2024-09-30,Q,2024-11-07,10-Q,13.0,59.942,-0.07
WEAV,Weave Communications,NYSE,2024-09-30,Q,2024-11-08,10-Q,10.0,-5.285,-0.08
BKSY,BlackSky Technology,NYSE,2024-09-30,Q,2024-11-07,10-Q,16.0,10.0,-0.66
TRAK,ReposiTrak Inc.,NYSE,2024-09-30,Q,2024-11-14,10-Q,10.0,-0.1535,0.08
ALV,Autoliv,NYSE,2024-09-30,Q,2024-10-18,10-Q,5.0,275.0,1.74
BKU,BankUnited,NYSE,2024-09-30,Q,2024-11-04,10-Q,13.0,-1535.0,0.81
TR,Tootsie Roll Industries,NYSE,2024-09-30,Q,2024-11-08,10-Q,1.0,-0.023,0.46
WEC,WEC Energy Group,NYSE,2024-09-30,Q,2024-11-01,10-Q,14.0,1834.9,0.76
BKYI,BIOkey International,NASDAQ,2024-09-30,Q,2024-11-14,10-Q,10.0,-0.1018,-0.39
BKTI,BK Technologies,NYSE MKT (ex. AMEX),2024-09-30,Q,2024-11-14,10-Q,10.0,-6.622,0.63
TPHS,Trinity Place,NASDAQ Other OTC,2024-09-30,Q,2024-11-14,10-Q,13.0,2.526,-0.02
ALTO,Alto Ingredients,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,2.0,83.342,-0.04
TPH,Tri Pointe Homes,NYSE,2024-09-30,Q,2024-10-24,10-Q,8.0,0.42,1.18
WEST,Westrock Coffee Company,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,1.0,98.914,-0.16
BLND,Blend Labs,NYSE,2024-09-30,Q,2024-11-06,10-Q,10.0,-144.5,-0.03
BLNK,Blink Charging,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,10.0,-38.801,-0.86
BLMN,Bloomin' Brands,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,3.0,113.802,0.08
ALSN,Allison Transmission Holdings,NYSE,2024-09-30,Q,2024-10-30,10-Q,5.0,-103.0,2.27
ALRS,Alerus Financial,NASDAQ,2024-09-30,Q,2024-10-31,10-Q,13.0,59.041,0.26
TOON,"Kartoon Studios, Inc.",NYSE MKT (ex. AMEX),2024-09-30,Q,2024-11-14,10-Q,2.0,-6.64,-0.05
WEX,WEX,NYSE,2024-09-30,Q,2024-10-24,10-Q,16.0,727.8,2.52
BLMH,"Blum Holdings, Inc.",NASDAQ Other OTC,2024-09-30,Q,2024-11-12,10-Q,4.0,-0.42,-0.4
TOVX,"Theriva Biologics, Inc.",NYSE MKT (ex. AMEX),2024-09-30,Q,2024-11-12,10-Q,4.0,-0.067,-6.81
ALTG,Alta Equipment Group,NYSE,2024-09-30,Q,2024-11-12,10-Q,7.0,34.1,-0.86
BLFS,BioLife Solutions,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,4.0,-3.182,-0.04
TPG,TPG Inc.,NASDAQ,2024-09-30,Q,2024-11-04,10-Q,13.0,399.0,-0.08
WEN,Wendy's,NASDAQ,2024-09-30,Q,2024-10-31,10-Q,3.0,-37.358,0.25
BLFY,Blue Foundry Bancorp,NASDAQ,2024-09-30,Q,2024-11-13,10-Q,13.0,-49.0,-0.19
BLGO,BioLargo,NASDAQ Other OTC,2024-09-30,Q,2024-11-14,10-Q,8.0,-0.012,-0.002
ALTM,ARCADIUM LITHM,NYSE,2024-09-30,Q,2024-11-08,10-Q,6.0,288.8,0.01
WERN,Werner Enterprises,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,15.0,43.75,0.11
ALTI,"AlTi Global, Inc.",NASDAQ,2024-09-30,Q,2024-11-12,10-Q,13.0,128.422,-0.88
TPC,Tutor Perini,NYSE,2024-09-30,Q,2024-11-06,10-Q,8.0,-199.294,-1.92
TPB,Turning Point Brands,NYSE,2024-09-30,Q,2024-11-07,10-Q,1.0,-118.541,0.68
WES,Western Midstream Partners,NYSE,2024-09-30,Q,2024-11-06,10-Q,12.0,645.341,0.74
BLKB,Blackbaud,NASDAQ,2024-09-30,Q,2024-10-30,10-Q,10.0,223.208,0.4
TOWN,Towne Bank,NASDAQ,2024-09-30,Q,2024-11-06,10-Q,13.0,-0.553,0.57
ALRM,Alarm.com,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,7.0,500.0,0.67
CMCT,CREATIVE MDA&CT,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,13.0,-1.198,-1.22
HZO,MarineMax,NYSE,2024-09-30,A,2024-11-14,10-K,3.0,-33.766,1.65
OPRT,Oportun Financial,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,13.0,-134.86,-0.75
HZO,MarineMax,NYSE,2024-09-30,Q,2024-11-14,10-Q,3.0,-33.766,0.17
IAC,IAC INC,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,9.0,-22.5,-2.93
OPOF,Old Point Financial,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,13.0,-29.45,0.47
IAS,Integral Ad Science Holding,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,16.0,-90.0,0.1
OPK,OPKO Health,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,4.0,328.832,0.03
OPRX,OptimizeRx,NASDAQ,2024-09-30,Q,2024-11-14,10-Q,10.0,-1.5,-0.5
IART,Integra LifeSciences,NASDAQ,2024-09-30,Q,2024-11-04,10-Q,4.0,303.912,-0.14
OPHC,OptimumBank,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,13.0,-35.6,0.32
IBCP,Independent Bank,NASDAQ,2024-09-30,Q,2024-11-05,10-Q,13.0,-50.026,0.65
OPFI,OppFi,NYSE,2024-09-30,Q,2024-11-08,10-Q,16.0,-7.446,0.21
IBEX,IBEX Limited,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,16.0,0.802,0.43
OPEN,Opendoor Technologies,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,16.0,-7.0,-0.11
OPCH,Option Care Health,NASDAQ,2024-09-30,Q,2024-10-30,10-Q,4.0,45.203,0.31
IBIO,iBio,NYSE MKT (ex. AMEX),2024-09-30,Q,2024-11-12,10-Q,4.0,-0.166,-0.46
OPI,Office Properties Income Trust,NASDAQ,2024-09-30,Q,2024-10-30,10-Q,13.0,25.258,-1.14
OPBK,OP Bancorp,NASDAQ,2024-09-30,Q,2024-11-14,10-Q,13.0,-30.0,0.36
ORGO,Organogenesis,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,4.0,-5.023,0.09
ORGN,Origin Materials,NASDAQ,2024-09-30,Q,2024-11-14,10-Q,12.0,-4.793,-0.26
HWBK,Hawthorn Bancshares,NASDAQ,2024-09-30,Q,2024-11-14,10-Q,13.0,-10.475,0.66
HWC,Hancock Whitney,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,13.0,236.431,1.33
ORC,Orchid Island Capital,NYSE,2024-09-30,Q,2024-10-25,10-Q,13.0,1525.223,0.24
ORBT,Orbit International,NASDAQ Other OTC,2024-09-30,Q,2024-11-14,10-Q,10.0,0.934,0.17
HWH,HWH International Inc.,NASDAQ,2024-09-30,Q,2024-11-06,10-Q,2.0,-0.0824,-0.03
HWKN,Hawkins,NASDAQ,2024-09-30,Q,2024-10-30,10-Q,6.0,5.0,1.16
HWM,Howmet Aerospace,NYSE,2024-09-30,Q,2024-11-07,10-Q,11.0,-305.0,0.81
OPY,Oppenheimer,NYSE,2024-09-30,Q,2024-10-25,10-Q,13.0,112.822,2.16
HXL,Hexcel,NYSE,2024-09-30,Q,2024-10-21,10-Q,11.0,104.9,0.49
HY,"Hyster-Yale, Inc.",NYSE,2024-09-30,Q,2024-11-05,10-Q,7.0,-26.5,0.97
OPTX,"Syntec Optics Holdings, Inc.",NASDAQ,2024-09-30,Q,2024-11-14,10-Q,16.0,0.2044,0.0
HYFM,Hydrofarm,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,6.0,-4.16,-0.29
HYMC,Hycroft Mining,NASDAQ,2024-09-30,Q,2024-11-05,10-Q,6.0,-38.091,-0.59
ORA,Ormat Technologies,NYSE,2024-09-30,Q,2024-11-07,10-Q,12.0,301.203,0.36
OPAL,OPAL FUELS INC,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,12.0,234.545,0.09
IBM,International Business Machines,NYSE,2024-09-30,Q,2024-10-30,10-Q,10.0,-786.0,-0.36
ONB,Old National Bancorp,NASDAQ,2024-09-30,Q,2024-10-30,10-Q,13.0,-109.675,0.44
ON,ON Semiconductor,NASDAQ,2024-09-30,Q,2024-10-28,10-Q,10.0,-1.8,0.93
ICMB,Investcorp Credit Management BDC,NASDAQ,2024-09-30,Q,2024-11-13,10-Q,13.0,4.5,0.46
OMTK,Omnitek Engineering,NASDAQ Other OTC,2024-09-30,Q,2024-11-14,10-Q,7.0,0.199,0.0
ICU,SeaStar Medical Holding Corporation,NASDAQ,2024-09-30,Q,2024-11-13,10-Q,4.0,-4.128,-1.1
ICUI,ICU Medical,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,4.0,-39.025,-1.35
OMQS,OMNIQ,NASDAQ Other OTC,2024-09-30,Q,2024-11-14,10-Q,10.0,-2.7,-0.15
ICHR,Ichor Holdings,NASDAQ,2024-09-30,Q,2024-11-05,10-Q,10.0,-118.75,-0.08
IDA,IDACORP,NYSE,2024-09-30,Q,2024-10-31,10-Q,14.0,299.814,2.12
IDAI,T Stamp Inc.,NASDAQ,2024-09-30,Q,2024-11-15,10-Q,10.0,0.5578,-0.07
OMI,Owens & Minor,NYSE,2024-09-30,Q,2024-11-04,10-Q,4.0,-211.447,-0.17
IDCC,InterDigital,NASDAQ,2024-09-30,Q,2024-10-31,10-Q,10.0,-139.069,1.14
OMGA,Omega Therapeutics,NASDAQ,2024-09-30,Q,2024-11-14,10-Q,4.0,-3.651,-0.3
OMF,OneMain,NYSE,2024-09-30,Q,2024-10-30,10-Q,13.0,425.0,1.31
OMEX,Odyssey Marine Exploration,NASDAQ,2024-09-30,Q,2024-11-13,10-Q,15.0,-3.4688,0.13
IDR,Idaho Strategic Resources,NYSE MKT (ex. AMEX),2024-09-30,Q,2024-11-04,10-Q,6.0,-1.1951,0.15
OMER,Omeros,NASDAQ,2024-09-30,Q,2024-11-13,10-Q,4.0,-36.304,-0.56
OMIC,Singular Genomics Systems,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,4.0,5.166,-6.72
ICFI,ICF International,NASDAQ,2024-09-30,Q,2024-11-01,10-Q,16.0,417.318,1.73
IBOC,International Bancshares,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,13.0,-0.152,1.6
IBP,Installed Building Products,NYSE,2024-09-30,Q,2024-11-07,10-Q,8.0,1.3,2.44
IBRX,ImmunityBio,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,4.0,-0.064,-0.14
ONTF,ON24,NYSE,2024-09-30,Q,2024-11-12,10-Q,10.0,-0.127,-0.27
IBTX,Independent Bank Group,NASDAQ,2024-09-30,Q,2024-10-22,10-Q,13.0,-167.5151,0.49
ONL,Orion Office REIT Inc.,NYSE,2024-09-30,Q,2024-11-07,10-Q,13.0,14.0,-0.18
ICCC,ImmuCell,NASDAQ,2024-09-30,Q,2024-11-13,10-Q,4.0,9.423,-0.09
ONIT,Onity Group Inc.,NYSE,2024-09-30,Q,2024-11-07,10-Q,13.0,172.7002,2.65
ICCH,ICC Holdings,NASDAQ,2024-09-30,Q,2024-11-14,10-Q,13.0,15.0,0.69
ONFO,Onfolio Holdings Inc.,NASDAQ,2024-09-30,Q,2024-11-14,10-Q,3.0,-0.039,-0.11
ONDS,Ondas,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,10.0,2.8604,-0.15
ICE,Intercontinental Exchange,NYSE,2024-09-30,Q,2024-10-31,10-Q,13.0,-1444.0,1.14
ORGS,Orgenesis,NASDAQ Other OTC,2024-09-30,Q,2024-11-13,10-Q,4.0,4.745,-1.93
HUT,Hut 8 Corp.,NASDAQ,2024-09-30,Q,2024-11-13,10-Q,13.0,14.849,0.01
HUSA,Houston American Energy,NYSE MKT (ex. AMEX),2024-09-30,Q,2024-11-14,10-Q,12.0,0.0642,-0.01
OWLT,Owlet,NYSE,2024-09-30,Q,2024-11-14,10-Q,16.0,2.5,-0.61
OWL,Blue Owl Capital,NYSE,2024-09-30,Q,2024-11-06,10-Q,13.0,885.0,0.04
HR,Healthcare Realty Trust Incorporated,NYSE,2024-09-30,Q,2024-10-30,10-Q,13.0,-69.143,-0.26
OVV,Ovintiv,NYSE,2024-09-30,Q,2024-11-07,10-Q,12.0,140.0,1.92
HRB,H&R Block,NYSE,2024-09-30,Q,2024-11-07,10-Q,2.0,1491.621,-1.24
HRGN,"Harvard Apparatus Regenerative Technology, Inc.",NASDAQ Other OTC,2024-09-30,Q,2024-11-13,10-Q,4.0,0.5,-0.12
OVID,Ovid Therapeutics,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,4.0,13.762,-0.2
HQI,HireQuest,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,16.0,-0.426,-0.16
HRI,Herc Holdings,NYSE,2024-09-30,Q,2024-10-22,10-Q,15.0,785.0,4.28
HRMY,Harmony Biosciences,NASDAQ,2024-09-30,Q,2024-10-29,10-Q,4.0,-11.25,0.79
HROW,"Harrow, Inc.",NASDAQ,2024-09-30,Q,2024-11-14,10-Q,4.0,186.057,-0.12
OUT,OUTFRONT Media,NYSE,2024-09-30,Q,2024-11-12,10-Q,13.0,-200.0,0.19
HRTG,Heritage Insurance,NYSE,2024-09-30,Q,2024-11-08,10-Q,13.0,-1.823,0.27
OUST,Ouster,NYSE,2024-09-30,Q,2024-11-08,10-Q,10.0,-43.975,-0.54
HRTX,Heron Therapeutics,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,4.0,174.475,-0.03
OTTR,Otter Tail,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,14.0,120.0,2.03
HRZN,Horizon Technology Finance,NASDAQ,2024-09-30,Q,2024-10-29,10-Q,13.0,-29.03,0.2
OVBC,Ohio Valley Banc,NASDAQ,2024-09-30,Q,2024-11-14,10-Q,13.0,-3.772,0.58
OTRK,Ontrak,NASDAQ,2024-09-30,Q,2024-11-13,10-Q,4.0,7.0,-1.77
HPK,HighPeak Energy,NASDAQ,2024-09-30,Q,2024-11-04,10-Q,12.0,-90.0,0.35
HONE,HarborOne Bancorp,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,13.0,213.902,0.1
PAG,Penske Automotive Group,NYSE,2024-09-30,Q,2024-10-30,10-Q,3.0,196.5999,3.39
HOOD,Robinhood Markets,NASDAQ,2024-09-30,Q,2024-10-31,10-Q,13.0,-16.0,0.17
PACK,Ranpak Holdings,NYSE,2024-09-30,Q,2024-10-31,10-Q,7.0,-1.7,-0.1
HOPE,Hope Bancorp,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,13.0,-1695.726,0.2
PACB,Pacific Biosciences of California,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,4.0,-0.49,-0.22
HPP,Hudson Pacific Properties,NYSE,2024-09-30,Q,2024-11-12,10-Q,13.0,106.724,-0.69
PAA,Plains All American Pipeline,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,12.0,846.0,0.22
HOUS,ANYWHERE RE INC,NYSE,2024-09-30,Q,2024-11-07,10-Q,13.0,-180.0,0.06
OZK,Bank OZK,NASDAQ,2024-09-30,Q,2024-10-17,10-Q,13.0,-654.283,1.55
OZ,Belpointe PREP,NYSE MKT (ex. AMEX),2024-09-30,Q,2024-11-14,10-Q,13.0,126.388,-1.9
HOWL,Werewolf Therapeutics,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,4.0,-10.0,-0.38
HP,Helmerich & Payne,NYSE,2024-09-30,A,2024-11-13,10-K,12.0,1247.629,3.43
OXY,Occidental Petroleum,NYSE,2024-09-30,Q,2024-11-12,10-Q,12.0,5605.0,0.98
HP,Helmerich & Payne,NYSE,2024-09-30,Q,2024-11-13,10-Q,12.0,1247.629,0.77
OSBC,Old Second Bancorp,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,13.0,85.219,0.5
HTLF,Heartland Financial USA,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,13.0,449.455,1.44
HTZ,Hertz Global,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,15.0,1215.0,-4.34
ORRF,Orrstown Financial Services,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,13.0,68.51,-0.41
HUBB,Hubbell,NYSE,2024-09-30,Q,2024-10-30,10-Q,7.0,-386.3,4.05
HUBG,Hub Group,NASDAQ,2024-09-30,Q,2024-11-01,10-Q,15.0,-63.592,0.39
ORN,Orion Group,NYSE,2024-09-30,Q,2024-10-31,10-Q,8.0,-20.02,0.12
HTLD,Heartland Express,NASDAQ,2024-09-30,Q,2024-11-12,10-Q,15.0,-94.001,-0.12
HUM,Humana,NYSE,2024-09-30,Q,2024-10-30,10-Q,4.0,-48.0,3.98
ORLY,O'Reilly Automotive,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,3.0,-177.9399,11.41
HUMA,"Humacyte, Inc.",NASDAQ,2024-09-30,Q,2024-11-08,10-Q,4.0,18.094,-0.33
HUN,Huntsman,NYSE,2024-09-30,Q,2024-11-05,10-Q,6.0,341.0,-0.19
HURN,Huron Consulting Group,NASDAQ,2024-09-30,Q,2024-10-29,10-Q,16.0,682.5,1.47
ORMP,Oramed Pharmaceuticals,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,4.0,-49.55,-0.48
OSCR,Oscar Health,NYSE,2024-09-30,Q,2024-11-07,10-Q,13.0,299.361,-0.22
HTGC,Hercules Capital,NYSE,2024-09-30,Q,2024-10-30,10-Q,13.0,181.0,0.42
OTIS,Otis Worldwide,NYSE,2024-09-30,Q,2024-10-31,10-Q,8.0,325.0,1.34
HSIC,Henry Schein,NASDAQ,2024-09-30,Q,2024-11-05,10-Q,4.0,-73.0,0.78
OTEX,Open Text,NASDAQ,2024-09-30,Q,2024-10-31,10-Q,10.0,-8.963,0.32
OSW,OneSpaWorld,NASDAQ,2024-09-30,Q,2024-10-31,10-Q,2.0,-59.639,0.2
HST,Host Hotels & Resorts,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,13.0,877.0,0.12
OSUR,OraSure Technologies,NASDAQ,2024-09-30,Q,2024-11-06,10-Q,4.0,0.124,-0.06
OSTX,OS Therapies Incorporated,NYSE MKT (ex. AMEX),2024-09-30,Q,2024-11-15,10-Q,4.0,1.501,-0.18
HSY,Hershey,NYSE,2024-09-30,Q,2024-11-07,10-Q,1.0,-4.476,2.2
OSS,One Stop Systems,NASDAQ,2024-09-30,Q,2024-11-06,10-Q,10.0,-0.9594,-0.32
HTBI,HomeTrust Bancshares,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,13.0,270.109,0.76
HTBK,Heritage Commerce Corp,NASDAQ,2024-09-30,Q,2024-11-08,10-Q,13.0,39.615,0.17
HTCR,HeartCore Enterprises,NASDAQ,2024-09-30,Q,2024-11-14,10-Q,10.0,-0.3975,0.53
OSK,Oshkosh,NYSE,2024-09-30,Q,2024-10-30,10-Q,5.0,-0.3,2.75
OSIS,OSI Systems,NASDAQ,2024-09-30,Q,2024-10-25,10-Q,10.0,338.397,1.05
ORI,Old Republic International,NYSE,2024-09-30,Q,2024-11-01,10-Q,13.0,395.9,1.32
IDXG,Interpace Biosciences,NASDAQ Other OTC,2024-09-30,Q,2024-11-08,10-Q,4.0,-4.1,0.29
OMC,Omnicom Group,NYSE,2024-09-30,Q,2024-10-16,10-Q,16.0,1236.0,1.95
INSE,Inspired Entertainment,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,16.0,-0.4,0.12
INSG,Inseego,NASDAQ,2024-09-30,Q,2024-11-13,10-Q,10.0,-38.663,-0.06
NXST,Nexstar Media Group,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,2.0,-159.0,5.27
INSM,Insmed,NASDAQ,2024-09-30,Q,2024-10-31,10-Q,4.0,-1.924,-1.27
NXT,Nextracker Inc.,NASDAQ,2024-09-30,Q,2024-11-01,10-Q,12.0,-5.59,0.79
NXRT,NexPoint Residential Trust,NYSE,2024-09-30,Q,2024-10-30,10-Q,13.0,-112.37,-0.35
INOD,Innodata,NASDAQ,2024-09-30,Q,2024-11-07,10-Q,10.0,-0.516,0.51
NXPI,NXP Semiconductors,NASDAQ,2024-09-30,Q,2024-11-05,10-Q,10.0,-1000.0,2.79
NXGL,NexGel,NASDAQ,2024-09-30,Q,2024-11-13,10-Q,4.0,0.256,-0.11
