ticker,per_end_date,per_type,shares_out
HOFT,2024-04-30,Q,10.69
WOOF,2024-04-30,Q,308.6
OCC,2024-04-30,Q,7.85
NCNO,2024-04-30,Q,115.08
RCAT,2024-04-30,Q,74.28
VRNT,2024-04-30,Q,61.71
DAKT,2024-04-30,Q,46.19
WDAY,2024-04-30,Q,265.0
HOV,2024-04-30,Q,5.99
CHPT,2024-04-30,Q,423.36
KEQU,2024-04-30,Q,2.85
SKIL,2024-04-30,Q,8.16
CAL,2024-04-30,Q,35.17
LOW,2024-04-30,Q,569.84
VSCO,2024-04-30,Q,78.0
DBI,2024-04-30,Q,57.8
DKS,2024-04-30,Q,81.49
AVO,2024-04-30,Q,70.85
FUL,2024-05-31,Q,54.52
MSM,2024-05-31,Q,56.12
ORCL,2024-05-31,Q,2755.86
RDUS,2024-05-31,Q,28.04
VOXX,2024-05-31,Q,21.9
CMC,2024-05-31,Q,114.99
ADBE,2024-05-31,Q,443.4
CTAS,2024-05-31,Q,405.85
RMCF,2024-05-31,Q,6.34
CUK,2024-05-31,Q,187.68
SAR,2024-05-31,Q,13.7
AYI,2024-05-31,Q,30.76
ARTW,2024-05-31,Q,5.07
PSMT,2024-05-31,Q,30.7
PAYX,2024-05-31,Q,359.96
MU,2024-05-31,Q,1108.84
NVOS,2024-05-31,Q,19.06
WBA,2024-05-31,Q,863.28
PCYO,2024-05-31,Q,24.09
HELE,2024-05-31,Q,22.81
QEPC,2024-05-31,Q,3.4
LOOP,2024-05-31,Q,47.54
KMX,2024-05-31,Q,156.08
WGO,2024-05-31,Q,28.95
APLD,2024-05-31,Q,137.21
ACN,2024-05-31,Q,626.69
WS,2024-05-31,Q,50.38
TLRY,2024-05-31,Q,831.92
PENG,2024-05-31,Q,52.3
WDFC,2024-05-31,Q,13.55
AIR,2024-05-31,Q,35.43
NG,2024-05-31,Q,334.43
CNXC,2024-05-31,Q,65.99
AZO,2024-05-31,Q,17.08
ETWO,2024-05-31,Q,341.81
NKE,2024-05-31,Q,1503.0
KBH,2024-05-31,Q,75.2
PVSP,2024-05-31,Q,5429.23
PAPL,2024-05-31,Q,7.18
PRGS,2024-05-31,Q,42.78
EDUC,2024-05-31,Q,8.58
WOR,2024-05-31,Q,50.1
NTIC,2024-05-31,Q,9.43
RPM,2024-05-31,Q,128.76
AXIL,2024-05-31,Q,5.88
LFCR,2024-05-31,Q,30.55
JEF,2024-05-31,Q,205.49
EPAC,2024-05-31,Q,54.3
SCS,2024-05-31,Q,114.13
GIS,2024-05-31,Q,558.15
LW,2024-05-31,Q,144.39
MLKN,2024-05-31,Q,71.64
CAG,2024-05-31,Q,478.21
GBX,2024-05-31,Q,31.13
CCL,2024-05-31,Q,1122.45
BB,2024-05-31,Q,590.17
ACCD,2024-05-31,Q,80.01
SCHL,2024-05-31,Q,28.2
LEDS,2024-05-31,Q,7.18
FDS,2024-05-31,Q,38.04
GIFT,2024-05-31,Q,25.85
FDX,2024-05-31,Q,246.08
KRUS,2024-05-31,Q,11.24
NEOG,2024-05-31,Q,216.61
FEDU,2024-05-31,Q,2.12
AZZ,2024-05-31,Q,29.82
BSET,2024-05-31,Q,8.83
APOG,2024-05-31,Q,22.13
FC,2024-05-31,Q,13.27
LEVI,2024-05-31,Q,397.5
ACI,2024-05-31,Q,579.09
DRI,2024-05-31,Q,118.86
MKC,2024-05-31,Q,268.63
SNX,2024-05-31,Q,85.46
MKC.V,2024-05-31,Q,268.63
LNN,2024-05-31,Q,10.89
COST,2024-05-31,Q,443.33
STZ,2024-05-31,Q,182.22
JBL,2024-05-31,Q,120.6
LEN.B,2024-05-31,Q,274.6
LEN,2024-05-31,Q,274.6
LSAK,2024-06-30,Q,63.43
WHLR,2024-06-30,Q,0.09
ARHS,2024-06-30,Q,140.46
LRFC,2024-06-30,Q,2.68
APTV,2024-06-30,Q,265.76
PVCT,2024-06-30,Q,419.91
LPTV,2024-06-30,Q,79.05
LTRPA,2024-06-30,Q,77.32
PTVE,2024-06-30,Q,179.26
PVBC,2024-06-30,Q,17.67
LSTR,2024-06-30,Q,35.45
ARIS,2024-06-30,Q,58.1
LNT,2024-06-30,Q,256.5
LMB,2024-06-30,Q,11.18
AREB,2024-06-30,Q,0.65
AR,2024-06-30,Q,311.01
PYCR,2024-06-30,Q,178.21
LTRPB,2024-06-30,Q,77.32
LTRY,2024-06-30,Q,7.45
AREC,2024-06-30,Q,79.18
ARCC,2024-06-30,Q,630.39
LNG,2024-06-30,Q,228.91
LTRX,2024-06-30,Q,37.87
LSB,2024-06-30,Q,9.31
WLDN,2024-06-30,Q,13.82
APYX,2024-06-30,Q,34.64
ARI,2024-06-30,Q,142.16
LPX,2024-06-30,Q,71.7
PX,2024-06-30,Q,111.68
LRCX,2024-06-30,Q,1307.41
WINA,2024-06-30,Q,3.52
AQB,2024-06-30,Q,3.86
ARCB,2024-06-30,Q,23.43
PYPL,2024-06-30,Q,1022.33
LNKB,2024-06-30,Q,37.36
WHLM,2024-06-30,Q,5.16
ARDX,2024-06-30,Q,235.43
LPTH,2024-06-30,Q,38.81
LSBK,2024-06-30,Q,5.74
LTH,2024-06-30,Q,199.39
WHR,2024-06-30,Q,54.89
PZG,2024-06-30,Q,63.63
PWOD,2024-06-30,Q,7.53
PXLW,2024-06-30,Q,57.81
LTC,2024-06-30,Q,43.49
ARLP,2024-06-30,Q,128.06
LNC,2024-06-30,Q,170.2
WKC,2024-06-30,Q,59.09
LPRO,2024-06-30,Q,119.25
LOAR,2024-06-30,Q,89.7
LQDT,2024-06-30,Q,30.48
WINT,2024-06-30,Q,0.59
LRN,2024-06-30,Q,43.26
LSEA,2024-06-30,Q,36.28
ARAY,2024-06-30,Q,99.24
LPLA,2024-06-30,Q,74.76
PUBM,2024-06-30,Q,49.59
LMT,2024-06-30,Q,238.36
LOB,2024-06-30,Q,45.0
LQDA,2024-06-30,Q,76.41
LRHC,2024-06-30,Q,15.26
WKHS,2024-06-30,Q,18.76
LOCO,2024-06-30,Q,29.93
LODE,2024-06-30,Q,157.82
WK,2024-06-30,Q,55.24
LPSN,2024-06-30,Q,88.61
LPG,2024-06-30,Q,42.62
LNTH,2024-06-30,Q,69.43
PZZA,2024-06-30,Q,32.97
WING,2024-06-30,Q,29.3
PWR,2024-06-30,Q,147.33
ARES,2024-06-30,Q,312.51
LNW,2024-06-30,Q,90.14
WINV,2024-06-30,Q,4.02
PW,2024-06-30,Q,3.39
LNZA,2024-06-30,Q,197.76
AQST,2024-06-30,Q,91.04
ARKO,2024-06-30,Q,115.74
ARCH,2024-06-30,Q,18.08
PUMP,2024-06-30,Q,104.16
LOCL,2024-06-30,Q,8.57
ARE,2024-06-30,Q,174.93
AUPH,2024-06-30,Q,142.98
REKR,2024-06-30,Q,88.49
KEX,2024-06-30,Q,58.52
KDP,2024-06-30,Q,1356.09
KE,2024-06-30,Q,24.87
WASH,2024-06-30,Q,17.05
WAT,2024-06-30,Q,59.36
KEY,2024-06-30,Q,943.2
REI,2024-06-30,Q,197.94
KFS,2024-06-30,Q,27.26
AUB,2024-06-30,Q,89.78
REED,2024-06-30,Q,4.19
ATYR,2024-06-30,Q,69.01
KFRC,2024-06-30,Q,19.38
REGN,2024-06-30,Q,110.24
KFFB,2024-06-30,Q,8.1
AUDAQ,2024-06-30,Q,4.73
REFI,2024-06-30,Q,19.1
REG,2024-06-30,Q,184.78
KGS,2024-06-30,Q,84.29
KAR,2024-06-30,Q,108.3
RES,2024-06-30,Q,215.01
AVAH,2024-06-30,Q,192.38
AVA,2024-06-30,Q,78.19
REPX,2024-06-30,Q,21.54
WAL,2024-06-30,Q,110.09
KAI,2024-06-30,Q,11.74
KALA,2024-06-30,Q,4.6
AVB,2024-06-30,Q,142.19
KALU,2024-06-30,Q,16.09
RENE,2024-06-30,Q,21.62
KD,2024-06-30,Q,230.51
REPL,2024-06-30,Q,68.32
KBR,2024-06-30,Q,133.05
KMPR,2024-06-30,Q,64.38
KMT,2024-06-30,Q,78.67
KN,2024-06-30,Q,88.43
ATOM,2024-06-30,Q,27.8
ATPC,2024-06-30,Q,3.85
RDFN,2024-06-30,Q,119.47
KMB,2024-06-30,Q,336.8
ATRC,2024-06-30,Q,48.7
ATRA,2024-06-30,Q,4.82
ATR,2024-06-30,Q,66.39
KMI,2024-06-30,Q,2219.46
ATO,2024-06-30,Q,150.88
RCON,2024-06-30,Q,7.88
WBS,2024-06-30,Q,171.49
KNTK,2024-06-30,Q,157.52
KNX,2024-06-30,Q,161.86
ATMU,2024-06-30,Q,83.36
KO,2024-06-30,Q,4309.87
KNF,2024-06-30,Q,56.61
ATNM,2024-06-30,Q,30.55
WBD,2024-06-30,Q,2451.91
ATNI,2024-06-30,Q,15.32
ATNF,2024-06-30,Q,0.97
KNSL,2024-06-30,Q,23.29
KLXE,2024-06-30,Q,16.87
ATUS,2024-06-30,Q,460.58
KINS,2024-06-30,Q,11.01
RDW,2024-06-30,Q,65.98
KIM,2024-06-30,Q,674.11
REAL,2024-06-30,Q,105.97
KHC,2024-06-30,Q,1209.08
ATXG,2024-06-30,Q,4.3
KIDS,2024-06-30,Q,23.83
REBN,2024-06-30,Q,3.37
KLG,2024-06-30,Q,85.88
RDNT,2024-06-30,Q,73.88
KLIC,2024-06-30,Q,55.46
RDN,2024-06-30,Q,150.58
ATROB,2024-06-30,Q,34.84
KLTO,2024-06-30,Q,15.68
KLTR,2024-06-30,Q,146.91
ATRO,2024-06-30,Q,34.84
RDI,2024-06-30,Q,22.43
KLDI,2024-06-30,Q,43.09
KITT,2024-06-30,Q,4.13
ATSG,2024-06-30,Q,65.72
KKR,2024-06-30,Q,887.4
KLAC,2024-06-30,Q,134.64
K,2024-06-30,Q,342.29
JBT,2024-06-30,Q,31.84
AWH,2024-06-30,Q,14.28
RHE,2024-06-30,Q,1.84
JBSS,2024-06-30,Q,11.6
AWI,2024-06-30,Q,43.7
RIBT,2024-06-30,Q,10.0
AWR,2024-06-30,Q,37.23
JAZZ,2024-06-30,Q,61.75
AWK,2024-06-30,Q,194.86
JBGS,2024-06-30,Q,86.51
JBHT,2024-06-30,Q,101.99
RHP,2024-06-30,Q,59.89
JBI,2024-06-30,Q,147.2
AWIN,2024-06-30,Q,0.92
JBLU,2024-06-30,Q,346.83
RGS,2024-06-30,Q,2.28
JEWL,2024-06-30,Q,35.05
RGTI,2024-06-30,Q,179.6
AVY,2024-06-30,Q,80.52
JETMF,2024-06-30,Q,60.6
VVI,2024-06-30,Q,21.13
JELD,2024-06-30,Q,85.99
VTRS,2024-06-30,Q,1190.68
IZEA,2024-06-30,Q,16.71
AXGN,2024-06-30,Q,43.71
J,2024-06-30,Q,124.25
JACK,2024-06-30,Q,19.39
VTOL,2024-06-30,Q,28.39
IVZ,2024-06-30,Q,450.03
RITM,2024-06-30,Q,483.48
VTR,2024-06-30,Q,413.15
AXL,2024-06-30,Q,117.55
JAMN,2024-06-30,Q,12739.27
RIG,2024-06-30,Q,875.47
AX,2024-06-30,Q,56.97
VTSI,2024-06-30,Q,11.11
AWX,2024-06-30,Q,3.9
RICK,2024-06-30,Q,9.11
JAMF,2024-06-30,Q,127.64
RIGL,2024-06-30,Q,17.56
AXDX,2024-06-30,Q,22.05
RILY,2024-06-30,Q,30.3
JAGX,2024-06-30,Q,7.83
VTS,2024-06-30,Q,29.45
VVV,2024-06-30,Q,128.85
JRVR,2024-06-30,Q,37.83
REXR,2024-06-30,Q,219.49
REYN,2024-06-30,Q,210.14
VYX,2024-06-30,Q,145.01
JPM,2024-06-30,Q,2845.17
VZ,2024-06-30,Q,4209.52
RF,2024-06-30,Q,915.02
REZI,2024-06-30,Q,146.41
JXN,2024-06-30,Q,75.7
AVD,2024-06-30,Q,27.99
JYNT,2024-06-30,Q,14.97
WABC,2024-06-30,Q,26.69
AVDX,2024-06-30,Q,207.85
W,2024-06-30,Q,123.46
WAB,2024-06-30,Q,175.18
AVT,2024-06-30,Q,90.38
JLL,2024-06-30,Q,47.56
VWESQ,2024-06-30,Q,62.81
RGCO,2024-06-30,Q,10.18
JHG,2024-06-30,Q,159.26
AVTR,2024-06-30,Q,679.84
RGLS,2024-06-30,Q,65.47
VVX,2024-06-30,Q,31.46
RGLD,2024-06-30,Q,65.73
JKHY,2024-06-30,Q,72.9
RGA,2024-06-30,Q,65.79
AVNW,2024-06-30,Q,12.56
JOB,2024-06-30,Q,108.77
JOBY,2024-06-30,Q,713.88
AVNT,2024-06-30,Q,91.31
JOE,2024-06-30,Q,58.4
AVNS,2024-06-30,Q,45.95
JNPR,2024-06-30,Q,329.16
AVPT,2024-06-30,Q,186.66
JMSB,2024-06-30,Q,14.22
JNJ,2024-06-30,Q,2407.24
QRVO,2024-06-30,Q,94.86
QRTEB,2024-06-30,Q,396.92
QRTEA,2024-06-30,Q,396.92
WEX,2024-06-30,Q,41.08
QS,2024-06-30,Q,506.11
QSR,2024-06-30,Q,316.9
LEU,2024-06-30,Q,16.28
WEST,2024-06-30,Q,88.05
LGF.A,2024-06-30,Q,235.9
LGF.B,2024-06-30,Q,235.9
WFC,2024-06-30,Q,3403.77
LGIH,2024-06-30,Q,23.5
LFST,2024-06-30,Q,382.29
LFT,2024-06-30,Q,52.26
QRHC,2024-06-30,Q,20.25
LFUS,2024-06-30,Q,24.79
LESL,2024-06-30,Q,184.74
ASB,2024-06-30,Q,150.9
ASGN,2024-06-30,Q,45.9
LDWY,2024-06-30,Q,1.77
QUIK,2024-06-30,Q,14.42
QUAD,2024-06-30,Q,52.16
LEA,2024-06-30,Q,56.26
WELL,2024-06-30,Q,609.15
LCUT,2024-06-30,Q,22.07
ASNS,2024-06-30,Q,5.02
LDI,2024-06-30,Q,324.55
LDOS,2024-06-30,Q,134.71
QTWO,2024-06-30,Q,60.1
WERN,2024-06-30,Q,63.41
WES,2024-06-30,Q,380.48
QTI,2024-06-30,Q,21.44
ASH,2024-06-30,Q,48.83
QTTB,2024-06-30,Q,11.94
ASLE,2024-06-30,Q,53.01
LECO,2024-06-30,Q,56.67
WEN,2024-06-30,Q,203.24
LEE,2024-06-30,Q,6.19
LEG,2024-06-30,Q,134.04
LEGH,2024-06-30,Q,24.32
ASIX,2024-06-30,Q,26.71
QNCX,2024-06-30,Q,43.22
ARRY,2024-06-30,Q,151.77
LITE,2024-06-30,Q,67.6
WGS,2024-06-30,Q,26.94
LIVE,2024-06-30,Q,3.14
ARQT,2024-06-30,Q,115.76
LIVN,2024-06-30,Q,54.3
LIQT,2024-06-30,Q,5.81
QDEL,2024-06-30,Q,67.24
LLFLQ,2024-06-30,Q,30.58
AROC,2024-06-30,Q,168.94
QBTS,2024-06-30,Q,186.07
LLY,2024-06-30,Q,950.41
ARMP,2024-06-30,Q,36.15
WHF,2024-06-30,Q,23.24
WH,2024-06-30,Q,78.98
ARQ,2024-06-30,Q,36.04
QCRH,2024-06-30,Q,16.81
LKQ,2024-06-30,Q,263.26
AROW,2024-06-30,Q,16.7
WHD,2024-06-30,Q,79.56
LIND,2024-06-30,Q,53.61
LHX,2024-06-30,Q,189.71
ARW,2024-06-30,Q,52.94
ARVN,2024-06-30,Q,68.65
WFRD,2024-06-30,Q,73.16
LH,2024-06-30,Q,84.3
QMCO,2024-06-30,Q,4.79
LCTX,2024-06-30,Q,188.8
LIN,2024-06-30,Q,477.5
LINC,2024-06-30,Q,31.44
LILA,2024-06-30,Q,196.2
LII,2024-06-30,Q,35.63
LICY,2024-06-30,Q,22.39
LIFW,2024-06-30,Q,5.71
ARTNA,2024-06-30,Q,10.29
QURE,2024-06-30,Q,48.7
ATGE,2024-06-30,Q,37.61
RBKB,2024-06-30,Q,11.07
KTB,2024-06-30,Q,55.69
WCN,2024-06-30,Q,258.02
KTCC,2024-06-30,Q,10.76
ATER,2024-06-30,Q,8.58
RBLX,2024-06-30,Q,598.5
KSCP,2024-06-30,Q,2.29
RBA,2024-06-30,Q,184.24
KVUE,2024-06-30,Q,1914.81
KVYO,2024-06-30,Q,266.59
RBB,2024-06-30,Q,18.44
KTOS,2024-06-30,Q,150.1
RBCAA,2024-06-30,Q,19.42
RBC,2024-06-30,Q,29.23
ATEC,2024-06-30,Q,140.46
RBBN,2024-06-30,Q,174.53
KURA,2024-06-30,Q,76.18
KRT,2024-06-30,Q,19.98
RCKT,2024-06-30,Q,90.78
ATLN,2024-06-30,Q,44.03
ATLC,2024-06-30,Q,14.79
KOS,2024-06-30,Q,471.55
RCKY,2024-06-30,Q,7.42
KODK,2024-06-30,Q,80.1
RCMT,2024-06-30,Q,7.75
ATLX,2024-06-30,Q,14.8
KPTI,2024-06-30,Q,124.62
KOP,2024-06-30,Q,21.2
RCL,2024-06-30,Q,257.35
KORE,2024-06-30,Q,16.98
KW,2024-06-30,Q,137.53
ATKR,2024-06-30,Q,36.43
WCC,2024-06-30,Q,49.15
KRNY,2024-06-30,Q,64.44
KRO,2024-06-30,Q,115.03
RC,2024-06-30,Q,168.1
KRP,2024-06-30,Q,95.49
RBTC,2024-06-30,Q,55.84
KRMD,2024-06-30,Q,45.76
KRC,2024-06-30,Q,117.39
KREF,2024-06-30,Q,69.33
ATIP,2024-06-30,Q,4.4
KRG,2024-06-30,Q,219.67
ATI,2024-06-30,Q,124.46
ASTE,2024-06-30,Q,22.76
ASTC,2024-06-30,Q,1.7
LBRDA,2024-06-30,Q,142.85
LBRDK,2024-06-30,Q,142.85
LBRT,2024-06-30,Q,165.33
ASRV,2024-06-30,Q,16.52
LAW,2024-06-30,Q,59.98
ASTS,2024-06-30,Q,269.26
LAZ,2024-06-30,Q,112.77
LAZR,2024-06-30,Q,29.72
ASTH,2024-06-30,Q,49.08
ASRT,2024-06-30,Q,95.13
LBTYA,2024-06-30,Q,365.45
LCID,2024-06-30,Q,2307.15
LCII,2024-06-30,Q,25.45
ASPN,2024-06-30,Q,76.16
LCNB,2024-06-30,Q,14.14
ASPI,2024-06-30,Q,65.93
QXO,2024-06-30,Q,409.43
LBTYB,2024-06-30,Q,365.45
LBTYK,2024-06-30,Q,365.45
WEC,2024-06-30,Q,316.08
R,2024-06-30,Q,43.28
WEAV,2024-06-30,Q,71.12
LAUR,2024-06-30,Q,152.55
RAIL,2024-06-30,Q,18.71
KZR,2024-06-30,Q,7.28
L,2024-06-30,Q,219.52
ATAI,2024-06-30,Q,167.41
LAB,2024-06-30,Q,370.42
WDC,2024-06-30,Q,326.52
KWR,2024-06-30,Q,17.99
WD,2024-06-30,Q,33.75
KYMR,2024-06-30,Q,61.36
KYTX,2024-06-30,Q,43.12
LAND,2024-06-30,Q,35.84
LARK,2024-06-30,Q,5.47
ASUR,2024-06-30,Q,25.81
LANC,2024-06-30,Q,27.53
LAD,2024-06-30,Q,26.8
LADR,2024-06-30,Q,127.87
RANI,2024-06-30,Q,50.6
ASYS,2024-06-30,Q,14.21
LAMR,2024-06-30,Q,102.29
NL,2024-06-30,Q,48.83
NLOP,2024-06-30,Q,14.78
NLST,2024-06-30,Q,257.87
PDEX,2024-06-30,Q,3.42
AEP,2024-06-30,Q,532.12
PDLB,2024-06-30,Q,23.81
YETI,2024-06-30,Q,85.24
AESI,2024-06-30,Q,109.86
NJR,2024-06-30,Q,98.82
AES,2024-06-30,Q,710.92
PDM,2024-06-30,Q,124.0
NKGN,2024-06-30,Q,25.77
AERT,2024-06-30,Q,15.62
NKLA,2024-06-30,Q,45.17
NLY,2024-06-30,Q,501.02
AEIS,2024-06-30,Q,37.67
NMRK,2024-06-30,Q,171.67
AEI,2024-06-30,Q,9.24
NN,2024-06-30,Q,122.43
NNBR,2024-06-30,Q,50.05
AEON,2024-06-30,Q,39.12
YHGJ,2024-06-30,Q,20.77
NMFC,2024-06-30,Q,107.85
AENT,2024-06-30,Q,50.96
NMHI,2024-06-30,Q,0.89
NMIH,2024-06-30,Q,79.67
NGNE,2024-06-30,Q,12.98
NGS,2024-06-30,Q,12.44
PEG,2024-06-30,Q,498.16
NGVC,2024-06-30,Q,22.79
NGVT,2024-06-30,Q,36.35
NHC,2024-06-30,Q,15.4
AFCG,2024-06-30,Q,20.67
NHI,2024-06-30,Q,43.42
AFIB,2024-06-30,Q,29.72
PENN,2024-06-30,Q,152.45
AFG,2024-06-30,Q,83.87
PEN,2024-06-30,Q,38.84
NGL,2024-06-30,Q,132.51
NINE,2024-06-30,Q,35.33
PDYN,2024-06-30,Q,26.8
AEYE,2024-06-30,Q,11.88
PDSB,2024-06-30,Q,36.68
YCBD,2024-06-30,Q,3.87
AFBI,2024-06-30,Q,6.42
PECO,2024-06-30,Q,122.5
PEBO,2024-06-30,Q,35.49
NI,2024-06-30,Q,448.3
PEBK,2024-06-30,Q,5.29
NIC,2024-06-30,Q,14.93
PEB,2024-06-30,Q,120.5
NREF,2024-06-30,Q,17.72
PCB,2024-06-30,Q,17.02
NRG,2024-06-30,Q,208.48
PCAR,2024-06-30,Q,524.22
ADP,2024-06-30,Q,409.29
NRGV,2024-06-30,Q,150.14
NRIM,2024-06-30,Q,5.5
ADNT,2024-06-30,Q,87.19
NR,2024-06-30,Q,85.2
NRC,2024-06-30,Q,23.87
NRP,2024-06-30,Q,12.96
NSIT,2024-06-30,Q,32.59
PBPB,2024-06-30,Q,29.94
NSC,2024-06-30,Q,226.1
YUM,2024-06-30,Q,281.63
PBYI,2024-06-30,Q,49.05
ADMA,2024-06-30,Q,233.03
NRXP,2024-06-30,Q,10.7
ADM,2024-06-30,Q,478.14
NRXS,2024-06-30,Q,6.65
NSA,2024-06-30,Q,74.96
YUMC,2024-06-30,Q,389.65
PCG,2024-06-30,Q,2615.21
PCRX,2024-06-30,Q,46.13
NOG,2024-06-30,Q,100.17
YORW,2024-06-30,Q,14.35
YOSH,2024-06-30,Q,1.24
PCOR,2024-06-30,Q,147.68
NODK,2024-06-30,Q,20.63
AE,2024-06-30,Q,2.57
NOC,2024-06-30,Q,146.24
NNI,2024-06-30,Q,36.25
PCT,2024-06-30,Q,164.63
NNN,2024-06-30,Q,183.66
AEE,2024-06-30,Q,266.67
NOTE,2024-06-30,Q,139.18
ADTX,2024-06-30,Q,0.05
PCLB,2024-06-30,Q,0.91
ADTN,2024-06-30,Q,79.12
NPO,2024-06-30,Q,20.98
PCH,2024-06-30,Q,79.51
ADT,2024-06-30,Q,911.83
NPSNY,2024-06-30,Q,888.51
NPCE,2024-06-30,Q,28.77
NOV,2024-06-30,Q,393.71
NOVA,2024-06-30,Q,124.86
NOTV,2024-06-30,Q,25.97
NOVT,2024-06-30,Q,35.9
NOW,2024-06-30,Q,206.0
ADV,2024-06-30,Q,323.02
NFSCF,2024-06-30,Q,8.63
XPO,2024-06-30,Q,116.39
NAVI,2024-06-30,Q,109.41
XPOF,2024-06-30,Q,48.17
XPON,2024-06-30,Q,0.08
NBBK,2024-06-30,Q,42.71
NASB,2024-06-30,Q,7.39
AHT,2024-06-30,Q,4.24
PGRE,2024-06-30,Q,217.46
NATH,2024-06-30,Q,4.08
AHR,2024-06-30,Q,131.65
PGR,2024-06-30,Q,585.67
NATL,2024-06-30,Q,72.12
XPRO,2024-06-30,Q,117.47
PGC,2024-06-30,Q,17.77
XRAY,2024-06-30,Q,202.71
NBTB,2024-06-30,Q,47.15
PG,2024-06-30,Q,2360.14
PFX,2024-06-30,Q,2.02
NBY,2024-06-30,Q,1.35
NC,2024-06-30,Q,7.35
NCDL,2024-06-30,Q,55.04
NBHC,2024-06-30,Q,37.92
AHH,2024-06-30,Q,67.39
XPEL,2024-06-30,Q,27.63
NBR,2024-06-30,Q,9.55
AHCO,2024-06-30,Q,133.38
PHIN,2024-06-30,Q,43.68
AIN,2024-06-30,Q,31.2
MYRG,2024-06-30,Q,16.51
XOM,2024-06-30,Q,3943.01
MYSZ,2024-06-30,Q,0.88
AIM,2024-06-30,Q,57.14
XNCR,2024-06-30,Q,61.83
MYE,2024-06-30,Q,37.22
PHM,2024-06-30,Q,207.52
AIP,2024-06-30,Q,39.26
MYFW,2024-06-30,Q,9.62
MYGN,2024-06-30,Q,90.51
XOMA,2024-06-30,Q,11.64
NAII,2024-06-30,Q,6.2
PH,2024-06-30,Q,128.54
PGY,2024-06-30,Q,71.6
NANX,2024-06-30,Q,54.86
AILE,2024-06-30,Q,141.17
PHGE,2024-06-30,Q,6.98
NABL,2024-06-30,Q,184.76
AIG,2024-06-30,Q,643.95
XOS,2024-06-30,Q,7.89
PHAT,2024-06-30,Q,58.53
NETD,2024-06-30,Q,38.13
AGCO,2024-06-30,Q,74.62
PETV,2024-06-30,Q,20.02
NEU,2024-06-30,Q,9.59
NEUE,2024-06-30,Q,8.22
XXII,2024-06-30,Q,8.29
AGEN,2024-06-30,Q,21.0
NEP,2024-06-30,Q,93.54
NEPH,2024-06-30,Q,10.54
AGFY,2024-06-30,Q,0.95
PEV,2024-06-30,Q,35.08
NET,2024-06-30,Q,341.7
PET,2024-06-30,Q,40.62
NFE,2024-06-30,Q,205.1
NFLX,2024-06-30,Q,429.17
PEP,2024-06-30,Q,1373.57
AFL,2024-06-30,Q,560.03
NFBK,2024-06-30,Q,44.34
PESI,2024-06-30,Q,15.8
NEWT,2024-06-30,Q,24.73
XYL,2024-06-30,Q,242.89
NEXT,2024-06-30,Q,257.99
AFRM,2024-06-30,Q,311.05
NCRA,2024-06-30,Q,13.56
AGR,2024-06-30,Q,386.91
PFMT,2024-06-30,Q,76.95
NCSM,2024-06-30,Q,2.5
PFLT,2024-06-30,Q,66.73
PFIS,2024-06-30,Q,7.06
AGO,2024-06-30,Q,54.44
NDAQ,2024-06-30,Q,575.94
PFSI,2024-06-30,Q,51.19
NCL,2024-06-30,Q,23.24
NCLH,2024-06-30,Q,429.04
NCMI,2024-06-30,Q,96.57
PFS,2024-06-30,Q,130.52
AGRI,2024-06-30,Q,84.33
XRX,2024-06-30,Q,124.2
AGS,2024-06-30,Q,39.46
PFIE,2024-06-30,Q,47.1
NEE,2024-06-30,Q,2055.35
XTNT,2024-06-30,Q,130.27
PFC,2024-06-30,Q,35.81
NEM,2024-06-30,Q,1147.43
PFBX,2024-06-30,Q,4.66
NEN,2024-06-30,Q,2.84
NEO,2024-06-30,Q,128.16
NEON,2024-06-30,Q,15.36
AGL,2024-06-30,Q,411.26
NECB,2024-06-30,Q,14.03
NDLS,2024-06-30,Q,45.35
AGNC,2024-06-30,Q,726.93
PFGC,2024-06-30,Q,155.61
PFG,2024-06-30,Q,231.58
NE,2024-06-30,Q,142.92
AGM,2024-06-30,Q,10.88
PFE,2024-06-30,Q,5666.59
OGN,2024-06-30,Q,257.47
OGS,2024-06-30,Q,56.65
OSK,2024-06-30,Q,65.09
OSIS,2024-06-30,Q,17.05
OHI,2024-06-30,Q,257.84
ABL,2024-06-30,Q,75.49
OESX,2024-06-30,Q,32.74
OFG,2024-06-30,Q,47.0
OSS,2024-06-30,Q,20.92
ABLT,2024-06-30,Q,0.03
OFIX,2024-06-30,Q,38.04
OFS,2024-06-30,Q,13.4
OGE,2024-06-30,Q,200.87
OSCR,2024-06-30,Q,241.67
OLB,2024-06-30,Q,1.81
OSBC,2024-06-30,Q,44.85
ABCP,2024-06-30,Q,41.99
ABEO,2024-06-30,Q,40.96
ZPTA,2024-06-30,Q,35.26
OI,2024-06-30,Q,155.36
OII,2024-06-30,Q,101.48
ABG,2024-06-30,Q,20.17
OKE,2024-06-30,Q,584.07
OIS,2024-06-30,Q,63.79
OEC,2024-06-30,Q,58.36
OTTW,2024-06-30,Q,2.53
OTTR,2024-06-30,Q,41.81
OCFC,2024-06-30,Q,58.48
OCGN,2024-06-30,Q,257.42
OTRK,2024-06-30,Q,3.2
OUST,2024-06-30,Q,47.17
OVID,2024-06-30,Q,70.94
OBDC,2024-06-30,Q,389.73
OBDE,2024-06-30,Q,123.36
ACA,2024-06-30,Q,48.78
OVBC,2024-06-30,Q,4.79
